"predator","prey1","prey2","model_formula","aic","bic","smolt_r2","sar_r2","b_pred","p_pred","b_prey1","p_prey1","b_prey2","p_prey2","b_int1","p_int1","b_int2","p_int2","delta_aic","aic_weight"
"x09_dfa_hake_age5plus","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x21_enso_dj","x07 ~ x09_dfa_hake_age5plus * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x21_enso_dj)",121.552115577508,133.332653880987,0.63256668868452,0.30098516396289,-0.440162422377125,NA,-0.0425988563683417,0.750496516025694,-0.0918476228385237,0.498329195369947,0.33984360088526,0.0081977618494613,0.339337721836515,0.0359202872895652,19.8605525000144,4.32013455526604e-05
"x08_loons_8_ws","x03_hake_age1","x21_pdo_djf","x07 ~ x08_loons_8_ws * (x03_hake_age1 + x21_pdo_djf)",121.648752833091,133.429291136571,0.631084216611157,0.30098516396289,0.308907228308111,NA,-0.19674677836258,0.184637638313671,-0.151381271690659,0.329402679582201,-0.315123611722428,0.162530677419171,-0.919907169036323,9.43987994950213e-05,19.9571897555977,4.11635441545208e-05
"x09_dfa_hake_age5plus","x21_sst_wgoa_coastwatch_junjulaug","x21_enso_dj","x07 ~ x09_dfa_hake_age5plus * (x21_sst_wgoa_coastwatch_junjulaug + x21_enso_dj)",122.130678878137,133.911217181617,0.623601417949044,0.30098516396289,-0.100234110442494,NA,-0.506325439903706,0.0568117037297955,-0.0761049995909001,0.646072989363342,0.325116712982213,0.0978919831611087,0.413851828623411,0.05376381629641,20.4391158006437,3.23492226568188e-05
"x09_dfa_hake_age5plus","x03_hake_age1","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x07 ~ x09_dfa_hake_age5plus * (x03_hake_age1 + x03_dfa_com_murre_diet_herr_sard_yaquina_ncc)",122.143673674302,133.924211977781,0.623397561812977,0.30098516396289,-0.464213822097707,NA,-0.0800604212187093,0.645698768045312,-0.138995074038905,0.337250422305828,0.263490380131608,0.164694839010243,0.416004379611795,0.00369187582349118,20.4521105968085,3.21397182334194e-05
"x08_loons_8_ws","x05_anchovy_gam","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_loons_8_ws * (x05_anchovy_gam + x21_sst_wgoa_coastwatch_junjulaug)",122.210483080081,133.99102138356,0.622347743575226,0.30098516396289,0.344170030999094,NA,-0.0332980238751826,0.840001660137587,-0.391638351899571,0.01751463231886,0.253494030076189,0.192273793229085,-0.668656746456993,0.000854045754204114,20.5189200025874,3.10838344216871e-05
"x09_dfa_hake_age5plus","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x09_dfa_hake_age5plus * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x21_sst_wgoa_coastwatch_junjulaug)",122.255259227828,134.035797531307,0.621642510361291,0.300985163962891,-0.183891344607085,NA,-0.127795707959903,0.329103296238936,-0.358308625383194,0.103337482030303,0.290306750194177,0.0399374224800508,0.308756618247042,0.0972138868015411,20.5636961503345,3.03956594405557e-05
"x09_dfa_hake_age5plus","x03_hake_age1","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x09_dfa_hake_age5plus * (x03_hake_age1 + x21_sst_wgoa_coastwatch_junjulaug)",123.140963990597,134.921502294076,0.6074186198904,0.300985163962891,-0.165670406819506,NA,-0.0971115257483147,0.538487861931295,-0.465637241733558,0.0371463927600881,0.270863035511536,0.132559369574914,0.548671346307538,0.00179723270131205,21.4494009131033,1.95201533163026e-05
"x08_loons_8_ws","x05_herring_gam","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_loons_8_ws * (x05_herring_gam + x21_sst_wgoa_coastwatch_junjulaug)",123.396428767063,135.176967070542,0.603217520767478,0.30098516396289,0.451575260007603,NA,0.0946000936513787,0.486412590708109,-0.387219893440699,0.0192823847714387,0.101568368063273,0.50039030571258,-0.455805468199233,0.000836745518161042,21.704865689569,1.71794696698987e-05
"x08_loons_8_ws","x05_herring_ncc","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_loons_8_ws * (x05_herring_ncc + x21_sst_wgoa_coastwatch_junjulaug)",123.44320613754,135.223744441019,0.602443414914702,0.300985163962891,0.516112494020504,NA,-0.0257526808184335,0.855096978267458,-0.323748197530041,0.0629332124157327,-0.134232746167197,0.343425507134791,-0.457637244255538,0.000401664241449717,21.7516430600461,1.67823268889131e-05
"x08_loons_8_ws","x05_herring_gam","x21_pdo_djf","x07 ~ x08_loons_8_ws * (x05_herring_gam + x21_pdo_djf)",123.511256484273,135.291794787752,0.601314570980511,0.30098516396289,0.475388632014454,NA,-0.108142907315055,0.415195871246136,-0.0319334769251833,0.829906873841049,-0.000187182348726126,0.999073239088512,-0.806508251606524,0.000787786062139917,21.8196934067793,1.62209106122668e-05
"x09_dfa_hake_age5plus","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x21_pdo_djf","x07 ~ x09_dfa_hake_age5plus * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x21_pdo_djf)",123.953648327409,135.734186630889,0.593897455261915,0.30098516396289,-0.399748435131663,NA,-0.108348987836451,0.424002521347219,-0.0672423161425464,0.670549240387376,0.363486170838219,0.00671442903504893,0.255302648111475,0.16930724210247,22.262085249916,1.3002026980273e-05
"x08_loons_8_ws","x05_dfa_abund_sardine","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_loons_8_ws * (x05_dfa_abund_sardine + x21_sst_wgoa_coastwatch_junjulaug)",124.055113363011,135.835651666491,0.592176937183979,0.300985163962891,0.399207288179116,NA,-0.0553127194687253,0.727745801470694,-0.389285018348938,0.0236878706231578,0.034396327236906,0.808537449080338,-0.479823626511298,0.000490310484088763,22.3635502855179,1.23588542444733e-05
"x08_loons_8_ws","x03_hake_age1","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_loons_8_ws * (x03_hake_age1 + x21_sst_wgoa_coastwatch_junjulaug)",124.072928245469,135.853466548948,0.591874103139387,0.30098516396289,0.373108205619493,NA,0.00924288452564614,0.952588787348599,-0.354960336905204,0.0501692772996312,-0.123948304984479,0.597639563114944,-0.513033736816585,0.00223011546528773,22.3813651679753,1.22492573153792e-05
"x09_dfa_hake_age5plus","x05_herring_ncc","x21_pdo_djf","x07 ~ x09_dfa_hake_age5plus * (x05_herring_ncc + x21_pdo_djf)",124.508451073777,136.288989377256,0.58440032299149,0.30098516396289,-0.449998548142967,NA,0.338416802097356,0.0170595907569224,-0.234025974239714,0.173515939619522,-0.33388434203595,0.064795771687097,0.409716527787654,0.0290409198871495,22.8168879962835,9.85228978531952e-06
"x09_dfa_hake_age5plus","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x05_dfa_abund_sardine","x07 ~ x09_dfa_hake_age5plus * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x05_dfa_abund_sardine)",124.888615671329,136.669153974809,0.577764728696158,0.30098516396289,-0.435757401213252,NA,-0.0365133244554031,0.846316243429934,-0.0407472067434015,0.861752625952079,0.472914230700245,0.00446931556410113,-0.163884581746746,0.416695669852414,23.1970525938356,8.14677053139324e-06
"x09_dfa_hake_age5plus","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x05_herring_gam","x07 ~ x09_dfa_hake_age5plus * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x05_herring_gam)",125.364123364823,137.144661668302,0.569315633212116,0.30098516396289,-0.49701878474036,NA,-0.0636911958431163,0.727646104901887,0.124645260650471,0.48021580532023,0.440302302901536,0.0130083936408769,0.0119887898410148,0.952700194951807,23.6725602873294,6.42288727659504e-06
"x09_dfa_hake_age5plus","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x05_anchovy_gam","x07 ~ x09_dfa_hake_age5plus * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x05_anchovy_gam)",125.851869562845,137.632407866324,0.560473393926742,0.30098516396289,-0.441011437953639,NA,-0.139545466035084,0.329001602076123,-0.0600105726497412,0.871855902981165,0.383368464207106,0.00815271451029709,0.0550460257263636,0.885607619969577,24.1603064853511,5.03289139585017e-06
"x09_dfa_hake_age5plus","x21_sst_wgoa_coastwatch_junjulaug","x21_pdo_djf","x07 ~ x09_dfa_hake_age5plus * (x21_sst_wgoa_coastwatch_junjulaug + x21_pdo_djf)",126.203156308507,137.983694611986,0.553992753266532,0.300985163962891,-0.187509642982864,NA,-0.432635195353286,0.084124521776026,0.0363737549867728,0.834093852669631,0.43443268883892,0.0300388269145389,0.20118371871286,0.347314793943568,24.5115932310134,4.22217870791881e-06
"x09_dfa_hake_age5plus","x03_hake_age1","x21_pdo_djf","x07 ~ x09_dfa_hake_age5plus * (x03_hake_age1 + x21_pdo_djf)",126.456291635445,138.236829938925,0.549263683040999,0.30098516396289,-0.449206101429127,NA,-0.252258777635711,0.123125366567718,-0.234083746519403,0.191332011990468,0.2218174765851,0.253003079903874,0.447524886127438,0.02128606939906,24.764728557952,3.72022300045978e-06
"x09_dfa_hake_age5plus","x05_anchovy_gam","x05_herring_ncc","x07 ~ x09_dfa_hake_age5plus * (x05_anchovy_gam + x05_herring_ncc)",126.484310948533,138.264849252012,0.54873715399765,0.300985163962891,-0.220897671616172,NA,-0.621503906479353,0.103788185290923,0.22603714936977,0.128362593487732,0.830910957305556,0.044525888629257,-0.466063245775824,0.0182987675574278,24.7927478710394,3.66846733997741e-06
"x09_dfa_hake_age5plus","x05_anchovy_gam","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x09_dfa_hake_age5plus * (x05_anchovy_gam + x21_sst_wgoa_coastwatch_junjulaug)",126.647865504124,138.428403807603,0.545651397648696,0.30098516396289,-0.219180283866315,NA,0.126332810540893,0.752251019552949,-0.486995728919448,0.0618767030761922,-0.262936521144244,0.556362666911551,0.597583098307123,0.00761250911343514,24.9563024266301,3.38040890000076e-06
"x09_dfa_hake_age5plus","x05_dfa_abund_sardine","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x09_dfa_hake_age5plus * (x05_dfa_abund_sardine + x21_sst_wgoa_coastwatch_junjulaug)",126.923744962525,138.704283266005,0.540398537805302,0.30098516396289,-0.183996091298494,NA,-0.00256289099399944,0.990123828590662,-0.427229706219439,0.0768298065319373,-0.0678094571233114,0.744152811305388,0.514474436536192,0.00511060784635742,25.2321818850317,2.9448472533054e-06
"x09_dfa_hake_age5plus","x21_pdo_djf","x21_enso_dj","x07 ~ x09_dfa_hake_age5plus * (x21_pdo_djf + x21_enso_dj)",126.96062473667,138.74116304015,0.539691744973441,0.300985163962891,-0.606484585888915,NA,0.222931548485561,0.339321112927703,-0.295481626327658,0.145745166252749,-0.128069510332432,0.674345916071153,0.529351086284206,0.0472603345444831,25.2690616591769,2.89104220660059e-06
"x09_dfa_hake_age5plus","x05_herring_gam","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x09_dfa_hake_age5plus * (x05_herring_gam + x21_sst_wgoa_coastwatch_junjulaug)",127.114445384785,138.894983688264,0.536732065771216,0.300985163962891,-0.218625584367027,NA,0.021199966737909,0.898152247842771,-0.412951034372726,0.0895021507786793,5.19316228915571e-05,0.999784934298686,0.507361394292647,0.0121137051850377,25.4228823072915,2.67702669956889e-06
"x09_dfa_hake_age5plus","x05_herring_gam","x21_enso_dj","x07 ~ x09_dfa_hake_age5plus * (x05_herring_gam + x21_enso_dj)",127.129818306798,138.910356610278,0.536435229804606,0.30098516396289,-0.524982272803355,NA,0.0700424876963833,0.663021526922351,-0.154563027053749,0.296886706265901,-0.151163361645107,0.388720215574198,0.408296863219085,0.0180049423844391,25.4382552293048,2.65652871761957e-06
"x09_dfa_hake_age5plus","x05_dfa_abund_sardine","x21_enso_dj","x07 ~ x09_dfa_hake_age5plus * (x05_dfa_abund_sardine + x21_enso_dj)",127.320123290066,139.100661593545,0.532744839320466,0.30098516396289,-0.409025153893217,NA,0.149777684917851,0.479558148007148,-0.191271998948782,0.214359559833347,-0.139845072337408,0.512530145725325,0.427626871176791,0.0128350595566242,25.6285602125722,2.41540695800273e-06
"x08_dfa_dc_corm_3_ws","x03_hake_age1","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_dfa_dc_corm_3_ws * (x03_hake_age1 + x21_sst_wgoa_coastwatch_junjulaug)",127.348644892058,139.129183195538,0.532189223166978,0.300985163962891,0.217562433706361,NA,-0.237725314305799,0.119984963515106,-0.772135565413976,2.65622845985192e-06,-0.17360358013553,0.325459890019177,0.534569915191476,0.0101644321806866,25.6570818145648,2.38120576785684e-06
"x08_dfa_dc_corm_3_ws","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_dfa_dc_corm_3_ws * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x21_sst_wgoa_coastwatch_junjulaug)",127.448652655882,139.229190959361,0.530235793128208,0.30098516396289,0.137224023460425,NA,-0.229952761782123,0.127861779166292,-0.648819756075859,2.87021890266193e-05,0.0427451794803146,0.719201247138279,0.531201440601122,0.00985416522471971,25.757089578388,2.26506419938011e-06
"x11_dfa_harbour_p_ws","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x21_enso_dj","x07 ~ x11_dfa_harbour_p_ws * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x21_enso_dj)",127.523958566694,139.304496870174,0.528759477292788,0.30098516396289,0.440890913082602,NA,-0.241121918522307,0.10424982079532,-0.191007475928853,0.247257539538961,-0.9971067135738,2.96201135521201e-05,0.8631440394645,0.0033731210339023,25.8323954892008,2.18136351576101e-06
"x09_dfa_hake_age5plus","x05_anchovy_gam","x21_enso_dj","x07 ~ x09_dfa_hake_age5plus * (x05_anchovy_gam + x21_enso_dj)",127.587186908596,139.367725212075,0.527516350624022,0.300985163962891,-0.506478533795271,NA,-0.031796773465038,0.935431751939469,-0.139844815943828,0.367790803233729,0.134872650139313,0.730715519482749,0.418439715526937,0.0216654669164595,25.8956238311026,2.11348020769042e-06
"x09_dfa_hake_age5plus","x05_herring_gam","x05_herring_ncc","x07 ~ x09_dfa_hake_age5plus * (x05_herring_gam + x05_herring_ncc)",127.604259340069,139.384797643549,0.527180129188831,0.300985163962891,-0.682528675558764,NA,0.206946192006111,0.214390595520467,0.297361439281995,0.0517763985600224,-0.277792086468975,0.120528502567234,-0.319642284932885,0.0753203432726082,25.9126962625757,2.09551586750815e-06
"x08_loons_8_ws","x05_herring_gam","x05_dfa_abund_sardine","x07 ~ x08_loons_8_ws * (x05_herring_gam + x05_dfa_abund_sardine)",128.12244868191,139.90298698539,0.516860362836703,0.300985163962891,0.747236646810417,NA,-0.385785626203976,0.240770254300113,-0.205590424161007,0.544596797152815,0.905898500908003,0.00396246963013813,0.66785959968045,0.00559518996215136,26.4308856044169,1.61721428128388e-06
"x09_dfa_hake_age5plus","x05_herring_ncc","x05_dfa_abund_sardine","x07 ~ x09_dfa_hake_age5plus * (x05_herring_ncc + x05_dfa_abund_sardine)",128.472724099988,140.253262403467,0.50975732440873,0.30098516396289,-0.896116090933671,NA,0.403874649982927,0.0297829494188651,-0.336233074375192,0.204666671178175,-0.399701849291493,0.0484458893993833,0.345981097093206,0.196781939142426,26.7811610224945,1.35739494408769e-06
"x09_dfa_hake_age5plus","x03_hake_age1","x05_anchovy_gam","x07 ~ x09_dfa_hake_age5plus * (x03_hake_age1 + x05_anchovy_gam)",128.64993690746,140.43047521094,0.50612404036987,0.30098516396289,-0.159753686244158,NA,-0.181967538699628,0.27790901092576,-0.733474942639272,0.0902367467011111,0.310844426883171,0.150945685206676,0.831893076354537,0.052100796981726,26.9583738299668,1.2422956228924e-06
"x08_dfa_dc_corm_3_ws","x05_herring_ncc","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x08_dfa_dc_corm_3_ws * (x05_herring_ncc + x21_sst_wgoa_coastwatch_junjulaug)",128.723010624971,140.503548928451,0.504618025808284,0.300985163962891,0.183042219266061,NA,0.08893520337108,0.580797651030873,-0.729734486058504,9.24922066070089e-06,0.175740435611089,0.284004337649256,0.58287038935197,0.00520585543901242,27.031447547478,1.19772523234843e-06
"x08_loons_8_ws","x05_anchovy_gam","x05_herring_gam","x07 ~ x08_loons_8_ws * (x05_anchovy_gam + x05_herring_gam)",128.794079819315,140.574618122795,0.503148918467815,0.30098516396289,0.676287378357254,NA,-0.300301995936599,0.101647844954517,0.0832390092863164,0.592487302953966,-0.36683142508601,0.0134512410732128,0.365207244754863,0.0277088644653034,27.102516741822,1.15591185912719e-06
"x09_dfa_chin_abund_snake_fall","x03_dfa_com_murre_diet_herr_sard_yaquina_ncc","x21_sst_wgoa_coastwatch_junjulaug","x07 ~ x09_dfa_chin_abund_snake_fall * (x03_dfa_com_murre_diet_herr_sard_yaquina_ncc + x21_sst_wgoa_coastwatch_junjulaug)",128.830653110842,140.611191414321,0.50239119629582,0.300985163962891,-0.230909195173442,NA,-0.243974562936429,0.211517195064148,-0.552434055463878,0.000132656782865004,0.179087393505116,0.251021887021834,0.245830277588338,0.162942156137542,27.1390900333483,1.13496620498941e-06
