sst_col,forcing,ssl_col,shark_col,forage_set_id,forage_label,n,aic,r2,b_cpue,b_ssl,b_shark,p_cpue,p_ssl,p_shark
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,5,x13_ammod_wai,24,55.62980447075253,0.49419815590628213,0.7478921421448588,0.7478921421448588,0.7478921421448588,0.06500111842296337,0.06500111842296337,0.06500111842296337
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,5,x13_ammod_wai,19,32.83630558011862,0.7426807316453793,1.7120270322926687,1.7120270322926687,1.7120270322926687,1.9088046898723537e-4,1.9088046898723537e-4,1.9088046898723537e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,5,x13_ammod_wai,24,59.28740619777331,0.41092998233225775,0.6733637970712195,0.6733637970712195,0.6733637970712195,0.12302478330905846,0.12302478330905846,0.12302478330905846
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,6,ammod_eai,19,45.49769104441692,0.49894979188741134,1.0931944267248799,1.0931944267248799,1.0931944267248799,0.029297770966322148,0.029297770966322148,0.029297770966322148
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,6,ammod_eai,24,60.32458768200925,0.38491470622201757,0.43203221311614615,0.43203221311614615,0.43203221311614615,0.2905494607015536,0.2905494607015536,0.2905494607015536
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,6,ammod_eai,19,43.57775096734031,0.5471065744506086,0.6664571085388545,0.6664571085388545,0.6664571085388545,0.22173117750888172,0.22173117750888172,0.22173117750888172
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,6,ammod_eai,24,59.64963905715137,0.40197169363380525,0.3169768231406493,0.3169768231406493,0.3169768231406493,0.4487749608129161,0.4487749608129161,0.4487749608129161
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,6,ammod_eai,19,45.44769411399274,0.5002665309138916,1.107893669043744,1.107893669043744,1.107893669043744,0.0289447183315166,0.0289447183315166,0.0289447183315166
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,6,ammod_eai,24,61.06383985278288,0.3656739345536468,0.43864387916054187,0.43864387916054187,0.43864387916054187,0.29396805022820793,0.29396805022820793,0.29396805022820793
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,7,capelin_w_go_a,19,31.01330404329192,0.7662224192075356,0.9541404934150177,0.9541404934150177,0.9541404934150177,2.838747458863386e-4,2.838747458863386e-4,2.838747458863386e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,7,capelin_w_go_a,24,41.2608772502517,0.7220504341935299,0.9460207250374789,0.9460207250374789,0.9460207250374789,2.139959714791143e-4,2.139959714791143e-4,2.139959714791143e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,7,capelin_w_go_a,19,32.014333523941275,0.753575436543675,1.0003565436959343,1.0003565436959343,1.0003565436959343,0.002169270298848928,0.002169270298848928,0.002169270298848928
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,7,capelin_w_go_a,24,47.880964332314086,0.6337644736607811,0.8952145917071571,0.8952145917071571,0.8952145917071571,0.0035207420120680036,0.0035207420120680036,0.0035207420120680036
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,7,capelin_w_go_a,19,29.402917545049448,0.7852202746271664,0.9545772360787496,0.9545772360787496,0.9545772360787496,1.7107009332349693e-4,1.7107009332349693e-4,1.7107009332349693e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,7,capelin_w_go_a,24,47.20518663340162,0.6439328855209103,0.8535331365035808,0.8535331365035808,0.8535331365035808,0.0016193347959765434,0.0016193347959765434,0.0016193347959765434
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,8,sitka_herring_e_go_a,19,19.35759136548569,0.8734153072675751,1.1435681098098807,1.1435681098098807,1.1435681098098807,2.9830792752784356e-6,2.9830792752784356e-6,2.9830792752784356e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,8,sitka_herring_e_go_a,24,37.58832482620605,0.7614887064539846,1.0487002937737526,1.0487002937737526,1.0487002937737526,4.5257381414991656e-5,4.5257381414991656e-5,4.5257381414991656e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,8,sitka_herring_e_go_a,19,20.623001198774997,0.86469762217926,1.2246822201158112,1.2246822201158112,1.2246822201158112,2.5889106534672586e-5,2.5889106534672586e-5,2.5889106534672586e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,8,sitka_herring_e_go_a,24,47.09343467562224,0.6455869980317915,0.9674654454189011,0.9674654454189011,0.9674654454189011,0.0023818348721498747,0.0023818348721498747,0.0023818348721498747
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,8,sitka_herring_e_go_a,19,21.744370291963925,0.856471799448873,1.1035430886762407,1.1035430886762407,1.1035430886762407,8.012710070647169e-6,8.012710070647169e-6,8.012710070647169e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,8,sitka_herring_e_go_a,24,46.71058540205621,0.6511957584869987,0.8975205652672843,0.8975205652672843,0.8975205652672843,0.0012350762123712466,0.0012350762123712466,0.0012350762123712466
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,9,abund_herring,16,35.5922620905444,0.4648047900706045,0.9067712722436888,0.9067712722436888,0.9067712722436888,0.058211420394925766,0.058211420394925766,0.058211420394925766
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,9,abund_herring,16,34.59729315275411,0.49707251228023586,1.1781458989168112,1.1781458989168112,1.1781458989168112,0.03768918828853844,0.03768918828853844,0.03768918828853844
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,9,abund_herring,16,34.323865531708144,0.5055941326009834,1.2067936689018541,1.2067936689018541,1.2067936689018541,0.03345411602393284,0.03345411602393284,0.03345411602393284
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,9,abund_herring,16,36.31862709532272,0.4399481484393358,0.8585797356876,0.8585797356876,0.8585797356876,0.07893836956458879,0.07893836956458879,0.07893836956458879
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,9,abund_herring,16,35.55643839467683,0.46600174149672224,0.6125600055826419,0.6125600055826419,0.6125600055826419,0.14000005292727064,0.14000005292727064,0.14000005292727064
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,9,abund_herring,16,34.59983980760032,0.49699245698912414,0.6168760016846071,0.6168760016846071,0.6168760016846071,0.12543240136980152,0.12543240136980152,0.12543240136980152
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,10,est_abund_herring_recruits,19,40.402945309790226,0.6167981784883039,0.9355123058195207,0.9355123058195207,0.9355123058195207,0.006051196866947448,0.006051196866947448,0.006051196866947448
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,10,est_abund_herring_recruits,24,48.885990983821415,0.6181023077113583,0.9547566786493243,0.9547566786493243,0.9547566786493243,0.0028209161157586914,0.0028209161157586914,0.0028209161157586914
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,10,est_abund_herring_recruits,19,40.47476238536905,0.615346993684414,0.8411137923123332,0.8411137923123332,0.8411137923123332,0.05543019508792922,0.05543019508792922,0.05543019508792922
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,10,est_abund_herring_recruits,24,53.79279710766471,0.5314686539664976,0.7628041599839422,0.7628041599839422,0.7628041599839422,0.0326715179420987,0.0326715179420987,0.0326715179420987
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,10,est_abund_herring_recruits,19,40.485242063619026,0.6151347751774303,0.9180906097345003,0.9180906097345003,0.9180906097345003,0.006507677917354149,0.006507677917354149,0.006507677917354149
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,10,est_abund_herring_recruits,24,51.839859673682525,0.5680842208442984,0.88748544758356,0.88748544758356,0.88748544758356,0.006953738230059924,0.006953738230059924,0.006953738230059924
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,11,stka_herr_matbiom + crg_herr_matbiom,19,21.732889011181335,0.8565585041741346,0.9954919128598887,0.9954919128598887,0.9954919128598887,1.0925800497928899e-5,1.0925800497928899e-5,1.0925800497928899e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,11,stka_herr_matbiom + crg_herr_matbiom,24,35.769987693505435,0.7788917027258274,0.9772375065886179,0.9772375065886179,0.9772375065886179,2.9509267414764057e-5,2.9509267414764057e-5,2.9509267414764057e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,11,stka_herr_matbiom + crg_herr_matbiom,19,21.912761286259766,0.8551941008189178,1.084803171545085,1.084803171545085,1.084803171545085,5.111267994283334e-5,5.111267994283334e-5,5.111267994283334e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,11,stka_herr_matbiom + crg_herr_matbiom,24,44.868910542749845,0.6769605668615992,0.9318037832314111,0.9318037832314111,0.9318037832314111,0.0011736217695070897,0.0011736217695070897,0.0011736217695070897
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,11,stka_herr_matbiom + crg_herr_matbiom,19,22.904652965663217,0.8474337322087693,0.9769735972570495,0.9769735972570495,0.9769735972570495,1.7919276427180176e-5,1.7919276427180176e-5,1.7919276427180176e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,11,stka_herr_matbiom + crg_herr_matbiom,24,44.758587061040934,0.6784421105221663,0.8618030208170879,0.8618030208170879,0.8618030208170879,7.201199821426368e-4,7.201199821426368e-4,7.201199821426368e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,12,stka_herr_matbiom + mid_il_capelin,19,17.916378790175457,0.882662042287468,0.8989315567437927,0.8989315567437927,0.8989315567437927,4.337277804073538e-6,4.337277804073538e-6,4.337277804073538e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,12,stka_herr_matbiom + mid_il_capelin,24,34.19427394655321,0.7929422220294148,0.9034784125196439,0.9034784125196439,0.9034784125196439,2.256101751821936e-5,2.256101751821936e-5,2.256101751821936e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,12,stka_herr_matbiom + mid_il_capelin,19,18.86828323386522,0.8766336316791608,0.9618444798238219,0.9618444798238219,0.9618444798238219,2.2128566497952923e-5,2.2128566497952923e-5,2.2128566497952923e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,12,stka_herr_matbiom + mid_il_capelin,24,44.11890760160656,0.6868994837255937,0.8588345391511855,0.8588345391511855,0.8588345391511855,0.0010780998792341802,0.0010780998792341802,0.0010780998792341802
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,12,stka_herr_matbiom + mid_il_capelin,19,19.32631220462527,0.8736235286138088,0.8692634592867303,0.8692634592867303,0.8692634592867303,8.340643849186663e-6,8.340643849186663e-6,8.340643849186663e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,12,stka_herr_matbiom + mid_il_capelin,24,44.07142684987177,0.6875182983982749,0.7919508695787959,0.7919508695787959,0.7919508695787959,7.321592546815157e-4,7.321592546815157e-4,7.321592546815157e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,13,stka_herr_matbiom + pav_capelin_cpue,19,19.952439929696606,0.8693895262122793,1.2045115610043429,1.2045115610043429,1.2045115610043429,3.171705770307858e-6,3.171705770307858e-6,3.171705770307858e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,13,stka_herr_matbiom + pav_capelin_cpue,24,36.53555861677079,0.7717249177359234,1.1113252731543841,1.1113252731543841,1.1113252731543841,2.6531996210340858e-5,2.6531996210340858e-5,2.6531996210340858e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,13,stka_herr_matbiom + pav_capelin_cpue,19,20.64798851991511,0.8645195659660011,1.3299993441364837,1.3299993441364837,1.3299993441364837,2.3178419539141875e-5,2.3178419539141875e-5,2.3178419539141875e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,13,stka_herr_matbiom + pav_capelin_cpue,24,44.819050384600274,0.6776309867706148,1.089999181175467,1.089999181175467,1.089999181175467,8.823842672512444e-4,8.823842672512444e-4,8.823842672512444e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,13,stka_herr_matbiom + pav_capelin_cpue,19,22.352469206913938,0.8518038489114533,1.1560224774355559,1.1560224774355559,1.1560224774355559,8.667371997704542e-6,8.667371997704542e-6,8.667371997704542e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,13,stka_herr_matbiom + pav_capelin_cpue,24,44.466985233673476,0.6823254243112107,0.9949942989639634,0.9949942989639634,0.9949942989639634,4.633722895176515e-4,4.633722895176515e-4,4.633722895176515e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,14,stka_herr_matbiom + x13_ammod_wai,19,20.270217997943742,0.8671866747735563,1.2954211243362936,1.2954211243362936,1.2954211243362936,2.9287403423138033e-6,2.9287403423138033e-6,2.9287403423138033e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,14,stka_herr_matbiom + x13_ammod_wai,24,44.02711922642902,0.6880946546129205,1.12117991476398,1.12117991476398,1.12117991476398,3.8705570683947706e-4,3.8705570683947706e-4,3.8705570683947706e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,14,stka_herr_matbiom + x13_ammod_wai,19,18.961939920815084,0.8760240206813543,1.199453490844512,1.199453490844512,1.199453490844512,1.4447985685482456e-5,1.4447985685482456e-5,1.4447985685482456e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,14,stka_herr_matbiom + x13_ammod_wai,24,49.58480417673981,0.606819038440065,0.8910184394980554,0.8910184394980554,0.8910184394980554,0.006376153211218702,0.006376153211218702,0.006376153211218702
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,14,stka_herr_matbiom + x13_ammod_wai,19,20.63835021872239,0.8645882749176937,1.2955077508823858,1.2955077508823858,1.2955077508823858,3.429785163790526e-6,3.429785163790526e-6,3.429785163790526e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,14,stka_herr_matbiom + x13_ammod_wai,24,51.36832294853852,0.5764874066422109,0.9524111350016389,0.9524111350016389,0.9524111350016389,0.005376809609617843,0.005376809609617843,0.005376809609617843
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,15,stka_herr_matbiom + ammod_eai,19,33.946644447202104,0.7271952082308711,1.0848845317430278,1.0848845317430278,1.0848845317430278,5.55648424544234e-4,5.55648424544234e-4,5.55648424544234e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,15,stka_herr_matbiom + ammod_eai,24,50.595972080383405,0.5898996180077161,0.8746117685513836,0.8746117685513836,0.8746117685513836,0.005772350313659569,0.005772350313659569,0.005772350313659569
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,15,stka_herr_matbiom + ammod_eai,19,33.49641329374664,0.7335837022717673,0.9605897091429171,0.9605897091429171,0.9605897091429171,0.0038484137795744586,0.0038484137795744586,0.0038484137795744586
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,15,stka_herr_matbiom + ammod_eai,24,53.02004296147893,0.5463141867195134,0.7995344314849908,0.7995344314849908,0.7995344314849908,0.02385122210468505,0.02385122210468505,0.02385122210468505
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,15,stka_herr_matbiom + ammod_eai,19,32.91940457314053,0.7415528473849426,1.135031087102141,1.135031087102141,1.135031087102141,3.6496228170547756e-4,3.6496228170547756e-4,3.6496228170547756e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,15,stka_herr_matbiom + ammod_eai,24,53.188544455276066,0.5431176980243575,0.8456448786780777,0.8456448786780777,0.8456448786780777,0.011699908227923725,0.011699908227923725,0.011699908227923725
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_bsai,16,stka_herr_matbiom + capelin_w_go_a,19,19.251730152225758,0.8741186308066096,0.9293152107472082,0.9293152107472082,0.9293152107472082,5.993795553715613e-6,5.993795553715613e-6,5.993795553715613e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,other_sharks_goa,16,stka_herr_matbiom + capelin_w_go_a,24,33.980360937252904,0.7947795365180985,0.9365367545752048,0.9365367545752048,0.9365367545752048,1.836084789572328e-5,1.836084789572328e-5,1.836084789572328e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_bsai,16,stka_herr_matbiom + capelin_w_go_a,19,19.787534958065464,0.8705182166608221,1.0038987900300176,1.0038987900300176,1.0038987900300176,2.7788091167239294e-5,2.7788091167239294e-5,2.7788091167239294e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,pacific_sleeper_shark_goa,16,stka_herr_matbiom + capelin_w_go_a,24,43.371487020171315,0.6964999567460367,0.9059796956218389,0.9059796956218389,0.9059796956218389,7.472291007969157e-4,7.472291007969157e-4,7.472291007969157e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_bsai,16,stka_herr_matbiom + capelin_w_go_a,19,20.3408014542189,0.866692366472138,0.901776791622195,0.901776791622195,0.901776791622195,1.0096344807757287e-5,1.0096344807757287e-5,1.0096344807757287e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,salmon_shark_goa,16,stka_herr_matbiom + capelin_w_go_a,24,43.33785711377459,0.6969249371773316,0.8332078542764684,0.8332078542764684,0.8332078542764684,5.016643879391728e-4,5.016643879391728e-4,5.016643879391728e-4
