"","modNum","model_id","length","dag_type","AIC","CFI","AGFI","p_Chi2","PreyNCCindNames","PredNCCindNames","GrowthIndNames","AbundanceIndNames","PreyAKindNames","PredAKindNames"
"378",156745,"DAG1A_short","short","DAG1A",93.6031836450448,0.894043553987674,0.952870391187645,0.03973147736823,"05.ForageFishNCC_DFA1","11.PredMammalSmolt_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"379",3545,"DAG1A_short","short","DAG1A",93.7130722675713,0.783568143447276,0.894715885119926,0.00062808451785223,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","15.PredFishAK_1_smoothed"
"380",1610,"DAG1A_short","short","DAG1A",93.8202731517291,0.724902898077858,0.886864336014041,3.16775165067895e-05,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"381",156121,"DAG1A_short","short","DAG1A",93.9198968828684,0.865096332830913,0.950693879378002,0.016123305807598,"05.ForageFishNCC_DFA1","11.PredMammalSmolt_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","15.PredFishAK_1_smoothed"
"382",2633,"DAG1A_short","short","DAG1A",94.043490119861,0.905675180700453,0.924319727365683,0.0564776763131233,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"383",158957,"DAG1A_short","short","DAG1A",94.2794578306873,0.877329921762471,0.945001390734642,0.024473358160492,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","15.PredFishAK_b_DFA1"
"384",2634,"DAG1A_short","short","DAG1A",94.2885477362229,0.766032063660901,0.888285444685729,0.00029269802450526,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"385",4170,"DAG1A_short","short","DAG1A",94.3327857435391,0.77126639267283,0.89527177292878,0.00037845671078384,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"386",153674,"DAG1A_short","short","DAG1A",94.3603055375608,0.88213548104158,0.909700900123545,0.0285572637405014,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"387",157770,"DAG1A_short","short","DAG1A",94.4181207128045,0.880786048496202,0.908932803179658,0.0274561782193645,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"388",1481,"DAG1A_short","short","DAG1A",94.4658300908307,1,0.957897611130173,0.587276182376531,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"389",5322,"DAG1A_short","short","DAG1A",94.493986779938,0.780316029436366,0.877000532630242,0.0005886253778734,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"390",158281,"DAG1A_short","short","DAG1A",94.5169355135913,1,0.967945419864921,0.484360181782295,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_3_smoothed","10.PredMammalNCC_1_smoothed"
"391",157001,"DAG1A_short","short","DAG1A",94.517826697945,0.987710191883312,0.963326485117245,0.359088127738449,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","10.PredMammalNCC_1_smoothed"
"392",152521,"DAG1A_short","short","DAG1A",94.5511611009667,0.986684066209198,0.965614441364591,0.35293452198289,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"393",155721,"DAG1A_short","short","DAG1A",94.5566458755009,0.919828979778423,0.949592436804688,0.0839644426499171,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"394",158921,"DAG1A_short","short","DAG1A",94.578891385537,1,0.969913961203109,0.515102394873485,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"395",7113,"DAG1A_short","short","DAG1A",94.579151558677,0.876823051452596,0.919948363073611,0.0244284836274946,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_smoothed","10.PredMammalNCC_1_smoothed"
"396",3546,"DAG1A_short","short","DAG1A",94.6494989813627,0.802251100504452,0.889863930565352,0.00157434574620008,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","15.PredFishAK_1_smoothed"
"397",152686,"DAG1A_short","short","DAG1A",94.7464336127521,0.921042653268248,0.921461512261065,0.0870652536052414,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"398",2889,"DAG1A_short","short","DAG1A",94.7647943074728,0.909231965981394,0.921603923048043,0.0637638146478352,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"399",238,"DAG1A_short","short","DAG1A",94.8222996798854,0.797813061839835,0.874082853957558,0.00132465750172273,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"400",7114,"DAG1A_short","short","DAG1A",94.8242091750388,0.745569657152325,0.878845192927522,0.00011238067597862,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","14.CompAK_smoothed","10.PredMammalNCC_1_smoothed"
"401",158829,"DAG1B_short","short","DAG1B",85.7591120207142,0.895462703276577,0.978648692914382,0.0306472684274197,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","15.PredFishAK_b_DFA1"
"402",159085,"DAG1B_short","short","DAG1B",85.7903549128079,0.968279281319924,0.98461282357118,0.23430249440818,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","15.PredFishAK_b_DFA1"
"403",153033,"DAG1B_short","short","DAG1B",85.8507473736004,0.910995509470054,0.954783467083908,0.0507765804449982,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"404",153289,"DAG1B_short","short","DAG1B",85.8819902656941,0.978162789779932,0.966063496749372,0.289822481051386,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"405",152417,"DAG1B_short","short","DAG1B",85.9764627784621,1,0.990402189161344,0.838013126384326,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_3_smoothed"
"406",152673,"DAG1B_short","short","DAG1B",86.0077056705559,1,0.987862404438021,0.615825161679909,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_3_smoothed"
"407",152429,"DAG1B_short","short","DAG1B",86.0298124054392,0.834348536801669,0.954777661959615,0.00301670344679705,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"408",152685,"DAG1B_short","short","DAG1B",86.0610552975328,0.940792388278209,0.970707381386118,0.12031859143964,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"409",157513,"DAG1B_short","short","DAG1B",87.0801419351419,0.945079576516284,0.963562853806811,0.136884299024474,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"410",157769,"DAG1B_short","short","DAG1B",87.1113848272356,0.995209631072757,0.969202828889149,0.402810721991529,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"411",152413,"DAG1B_short","short","DAG1B",87.5640094279602,1,0.993282562611482,0.908591024988368,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_2_smoothed"
"412",152669,"DAG1B_short","short","DAG1B",87.5952523200539,1,0.988388166617176,0.440289942645068,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_2_smoothed"
"413",156909,"DAG1B_short","short","DAG1B",87.6284523849696,0.828615351741288,0.970698917006624,0.00266152370529515,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","15.PredFishAK_b_DFA1"
"414",157165,"DAG1B_short","short","DAG1B",87.6596952770633,0.898137666288866,0.978818511919795,0.0359737633290617,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","15.PredFishAK_b_DFA1"
"415",152433,"DAG1B_short","short","DAG1B",87.7964783945198,0.957505004928826,0.976699636015074,0.187121233368416,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"416",152689,"DAG1B_short","short","DAG1B",87.8277212866136,0.981670116674512,0.981343538490121,0.313991280371674,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"417",152393,"DAG1B_short","short","DAG1B",88.0023357421594,0.954855579786857,0.966607566203403,0.176312080173556,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"418",152649,"DAG1B_short","short","DAG1B",88.033578634253,0.930797037721843,0.955879099924113,0.0957899039489365,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"419",158793,"DAG1B_short","short","DAG1B",88.6012443405193,0.972602432695875,0.970112437574892,0.262784991899412,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"420",153673,"DAG1B_short","short","DAG1B",88.6153417729541,0.963736491696665,0.967826333519604,0.217436022465654,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"421",159049,"DAG1B_short","short","DAG1B",88.632487232613,0.966635114099063,0.963507256951621,0.231674057788737,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","10.PredMammalNCC_1_smoothed"
"422",153929,"DAG1B_short","short","DAG1B",88.6465846650479,0.957189468527987,0.961594909110828,0.187678113755546,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"423",155609,"DAG1B_short","short","DAG1B",88.6498190572069,0.865561731499316,0.951043965598228,0.0123084993368808,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","15.PredFishAK_1_smoothed"
"424",158957,"DAG1B_short","short","DAG1B",88.6506583538094,0.945791215061018,0.98145071599993,0.142995047109806,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","15.PredFishAK_b_DFA1"
"425",155865,"DAG1B_short","short","DAG1B",88.6810619493006,0.817262663347662,0.934423205475165,0.00176962652655654,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","15.PredFishAK_1_smoothed"
"426",153161,"DAG1B_short","short","DAG1B",88.7422937066956,1,0.971390526535865,0.48623175188667,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"427",152545,"DAG1B_short","short","DAG1B",88.8680091115574,1,0.985050881589471,0.583132226416226,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_3_smoothed"
"428",152557,"DAG1B_short","short","DAG1B",88.9213587385343,0.924935393804662,0.965683717646411,0.0832997531278945,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"429",156233,"DAG1B_short","short","DAG1B",88.9880320339911,0.901934102195773,0.956470615501647,0.042555403538729,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"430",156489,"DAG1B_short","short","DAG1B",89.0192749260849,0.97103958550301,0.965728174935804,0.255174637210098,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_0_smoothed","10.PredMammalNCC_1_smoothed"
"431",153709,"DAG1B_short","short","DAG1B",89.7787868976234,0.854947877674415,0.985638411567906,0.00887325131118855,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","15.PredFishAK_b_DFA1"
"432",153965,"DAG1B_short","short","DAG1B",89.8100297897172,0.893766426818935,0.987732884556465,0.0339747153441028,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_1_smoothed","15.PredFishAK_b_DFA1"
"433",158153,"DAG1B_short","short","DAG1B",89.8266006814298,0.946908384671129,0.963723209126462,0.149746316545681,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_3_smoothed","10.PredMammalNCC_1_smoothed"
"434",158409,"DAG1B_short","short","DAG1B",89.8578435735234,0.969871041024113,0.961985163445649,0.250675663718126,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_3_smoothed","10.PredMammalNCC_1_smoothed"
"435",160713,"DAG1B_short","short","DAG1B",89.9098226415697,0.911690626665615,0.960563913298174,0.0587924538993612,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"436",160969,"DAG1B_short","short","DAG1B",89.9410655336635,0.983751753156779,0.965384376094592,0.329612871201725,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_1_smoothed","10.PredMammalNCC_1_smoothed"
"437",157641,"DAG1B_short","short","DAG1B",89.9716882682371,1,0.97618097956984,0.668990634479114,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_2_smoothed","10.PredMammalNCC_1_smoothed"
"438",6509,"DAG1B_short","short","DAG1B",90.1073125461796,0.798361592623217,0.957595684188912,0.00085896932056206,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","15.PredFishAK_b_DFA1"
"439",6765,"DAG1B_short","short","DAG1B",90.1385554382734,0.888602270691927,0.967530792309993,0.0291865753081604,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_4_smoothed","15.PredFishAK_b_DFA1"
"440",713,"DAG1B_short","short","DAG1B",90.1989478990659,0.894819653236279,0.929102594255974,0.0356591932800552,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"441",969,"DAG1B_short","short","DAG1B",90.2301907911596,0.957634939049723,0.939910245743926,0.19323216058025,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"442",97,"DAG1B_short","short","DAG1B",90.3246633039276,1,0.987350601160073,0.813684430349581,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_3_smoothed"
"443",353,"DAG1B_short","short","DAG1B",90.3559061960213,1,0.982977017129271,0.564795890600341,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_3_smoothed"
"444",109,"DAG1B_short","short","DAG1B",90.3780129309045,0.721610280875238,0.911608610446091,1.51876652518812e-05,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"445",154953,"DAG1B_short","short","DAG1B",90.3944489511341,0.950349630781738,0.962606401930331,0.163899837009205,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"446",365,"DAG1B_short","short","DAG1B",90.4092558229983,0.871305741354976,0.940310961465084,0.0165684920713787,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_DFA1"
"447",155209,"DAG1B_short","short","DAG1B",90.4256918432279,0.955342355590631,0.959993707978911,0.183946710344571,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"448",152541,"DAG1B_short","short","DAG1B",90.4555557610555,1,0.988769786469595,0.639637979002014,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_2_smoothed"
"449",157037,"DAG1B_short","short","DAG1B",90.5199987180649,0.892608444919967,0.977510292358413,0.0336863313928681,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","15.PredFishAK_b_DFA1"
"450",159433,"DAG1B_short","short","DAG1B",90.5815120266078,0.890782604552096,0.955475342463068,0.0318747482619213,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_smoothed","10.PredMammalNCC_1_smoothed"
"451",159689,"DAG1B_short","short","DAG1B",90.6127549187015,0.936872355546936,0.95429755130572,0.118553143116627,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_smoothed","10.PredMammalNCC_1_smoothed"
"452",152561,"DAG1B_short","short","DAG1B",90.688024727615,0.923041158809841,0.969594336296257,0.0826757570244274,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"453",714,"DAG1B_short","short","DAG1B",90.7180373871766,0.753494081865128,0.883946291033376,9.82629091529352e-05,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"454",970,"DAG1B_short","short","DAG1B",90.7492802792704,0.793735254190957,0.906442908770004,0.00073871845637629,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"455",114,"DAG1B_short","short","DAG1B",90.7897673592042,0.863452927939042,0.953144881917827,0.0128336385254251,"01.ZooPreyNCC_JSOES_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"456",156873,"DAG1B_short","short","DAG1B",90.8051180323594,0.905767483032136,0.952932623458835,0.0508580751434149,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","10.PredMammalNCC_1_smoothed"
"457",370,"DAG1B_short","short","DAG1B",90.821010251298,0.892321968339223,0.960969930874719,0.033787091023309,"01.ZooPreyNCC_JSOES_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_0_smoothed","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","15.PredFishAK_b_0_smoothed"
"458",157129,"DAG1B_short","short","DAG1B",90.8363609244531,0.9061534150829,0.947664649745891,0.0514934400233219,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_1_smoothed","10.PredMammalNCC_1_smoothed"
"459",152521,"DAG1B_short","short","DAG1B",90.8938820752547,1,0.977780484946946,0.708276700028594,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_2_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_DFA1","10.PredMammalNCC_1_smoothed"
"460",155593,"DAG1B_short","short","DAG1B",91.0064063930786,0.855048396299574,0.937890482136166,0.00959220722189891,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"461",155849,"DAG1B_short","short","DAG1B",91.0376492851723,0.864760458007722,0.937999388109889,0.0136265549626768,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","13.FishPreyAK_b_DFA1","10.PredMammalNCC_1_smoothed"
"462",154313,"DAG1B_short","short","DAG1B",91.0943798001466,0.925811509114202,0.954619415893452,0.0899656165081082,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"463",160073,"DAG1B_short","short","DAG1B",91.1211203069738,0.912521253892784,0.957234939230316,0.0624705290435601,"05.ForageFishNCC_DFA1","08.PredBirdNCC_b_0_smoothed","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_0_smoothed","10.PredMammalNCC_1_smoothed"
"464",154569,"DAG1B_short","short","DAG1B",91.1256226922402,0.976481003348099,0.963008386479329,0.288722553263066,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","12.ZooPreyAK_2_smoothed","10.PredMammalNCC_1_smoothed"
"465",160329,"DAG1B_short","short","DAG1B",91.1523631990676,0.924340761170923,0.950840416891713,0.086628712759336,"05.ForageFishNCC_DFA1","09.PredFishNCC_b_DFA1","06.Cond1NCC_DFA1","07.Cond2NCC_DFA1","14.CompAK_0_smoothed","10.PredMammalNCC_1_smoothed"
