"","year","week","csl_nonpup_total_emb_lisa","csl_nobs_emb_lisa","csl_annual_mean","csl_annual_mean_clean","log_annual_scale","eulachon_ssb_4week_est","eulachon_lbs_reconstructed","eulachon_mean_shape","eulachon_reconstructed","time_index"
"258",2013,12,260,2,342,342,5.8348107370626,2431443.499,9630565.14992204,1000580.78443715,2431443.499,2013.11764705882
"259",2013,13,555,2,342,342,5.8348107370626,2947134.746,9630565.14992204,669634.988251,2947134.746,2013.17647058824
"260",2013,14,573,3,342,342,5.8348107370626,805280.6402,9630565.14992204,561332.491411338,805280.6402,2013.23529411765
"261",2013,15,568,5,342,342,5.8348107370626,94395.45709,9630565.14992204,373672.307489615,94395.45709,2013.29411764706
"262",2013,16,518,2,342,342,5.8348107370626,18099.59698,9630565.14992204,146086.433949369,18099.59698,2013.35294117647
"263",2013,17,507,3,342,342,5.8348107370626,32805.4474,9630565.14992204,65140.9002223077,32805.4474,2013.41176470588
"264",2013,18,570,2,342,342,5.8348107370626,611.8335417,9630565.14992204,10932.5720964077,611.8335417,2013.47058823529
"265",2013,19,559,1,342,342,5.8348107370626,422.088984,9630565.14992204,749.345928461538,422.088984,2013.52941176471
"266",2013,20,628,4,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.58823529412
"267",2013,21,455,3,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.64705882353
"268",2013,22,269,5,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.70588235294
"269",2013,23,85,4,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.76470588235
"270",2013,24,20,4,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.82352941176
"271",2013,25,0,3,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.88235294118
"272",2013,26,0,2,342,342,5.8348107370626,0,9630565.14992204,0,0,2013.94117647059
"273",2014,10,452,3,442,442,6.0913098820777,2641570.283,16540222.2872153,1280136.68807962,2641570.283,2014
"274",2014,11,685,4,442,442,6.0913098820777,4034118.479,16540222.2872153,1226547.81132346,4034118.479,2014.05882352941
"275",2014,12,662,4,442,442,6.0913098820777,4287028.397,16540222.2872153,1000580.78443715,4287028.397,2014.11764705882
"276",2014,13,875,4,442,442,6.0913098820777,1192464.029,16540222.2872153,669634.988251,1192464.029,2014.17647058824
"277",2014,14,1129,4,442,442,6.0913098820777,1299394.696,16540222.2872153,561332.491411338,1299394.696,2014.23529411765
"278",2014,15,876,5,442,442,6.0913098820777,265570.5635,16540222.2872153,373672.307489615,265570.5635,2014.29411764706
"279",2014,16,304,5,442,442,6.0913098820777,35630.64799,16540222.2872153,146086.433949369,35630.64799,2014.35294117647
"280",2014,17,267,4,442,442,6.0913098820777,19807.22761,16540222.2872153,65140.9002223077,19807.22761,2014.41176470588
"281",2014,18,474,6,442,442,6.0913098820777,546.3150116,16540222.2872153,10932.5720964077,546.3150116,2014.47058823529
"282",2014,19,511,4,442,442,6.0913098820777,0,16540222.2872153,749.345928461538,0,2014.52941176471
"283",2014,20,401,4,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.58823529412
"284",2014,21,436,4,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.64705882353
"285",2014,22,156,5,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.70588235294
"286",2014,23,40,4,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.76470588235
"287",2014,24,9,5,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.82352941176
"288",2014,25,0,1,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.88235294118
"289",2014,26,0,4,442,442,6.0913098820777,0,16540222.2872153,0,0,2014.94117647059
"290",2015,10,1334,4,935,935,6.84054652928869,1737488.545,11017212.9705899,1280136.68807962,1737488.545,2015
"291",2015,11,1512,1,935,935,6.84054652928869,662507.0048,11017212.9705899,1226547.81132346,662507.0048,2015.05882352941
"292",2015,12,1841,4,935,935,6.84054652928869,118970.5615,11017212.9705899,1000580.78443715,118970.5615,2015.11764705882
"293",2015,13,1971,4,935,935,6.84054652928869,42503.01665,11017212.9705899,669634.988251,42503.01665,2015.17647058824
"294",2015,14,1319,4,935,935,6.84054652928869,19966.38182,11017212.9705899,561332.491411338,19966.38182,2015.23529411765
"295",2015,15,1147,3,935,935,6.84054652928869,2365.821273,11017212.9705899,373672.307489615,2365.821273,2015.29411764706
"296",2015,16,1121,3,935,935,6.84054652928869,710.5186662,11017212.9705899,146086.433949369,710.5186662,2015.35294117647
"297",2015,17,937,3,935,935,6.84054652928869,0,11017212.9705899,65140.9002223077,0,2015.41176470588
"298",2015,18,1284,3,935,935,6.84054652928869,0,11017212.9705899,10932.5720964077,0,2015.47058823529
"299",2015,19,747,4,935,935,6.84054652928869,0,11017212.9705899,749.345928461538,0,2015.52941176471
"300",2015,20,742,3,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.58823529412
"301",2015,21,565,3,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.64705882353
"302",2015,22,465,3,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.70588235294
"303",2015,23,294,4,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.76470588235
"304",2015,24,48,3,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.82352941176
"305",2015,25,3,3,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.88235294118
"306",2015,26,1,2,935,935,6.84054652928869,0,11017212.9705899,0,0,2015.94117647059
"307",2016,10,2484,4,882,882,6.78219205600679,183317.192,4766061.89791615,1280136.68807962,183317.192,2016
"308",2016,11,2392,2,882,882,6.78219205600679,56064.25895,4766061.89791615,1226547.81132346,56064.25895,2016.05882352941
"309",2016,12,932,6,882,882,6.78219205600679,7595.908503,4766061.89791615,1000580.78443715,7595.908503,2016.11764705882
"310",2016,13,640,3,882,882,6.78219205600679,2455.121253,4766061.89791615,669634.988251,2455.121253,2016.17647058824
"311",2016,14,429,2,882,882,6.78219205600679,109.0557384,4766061.89791615,561332.491411338,109.0557384,2016.23529411765
"312",2016,15,857,5,882,882,6.78219205600679,0,4766061.89791615,373672.307489615,0,2016.29411764706
"313",2016,16,1105,4,882,882,6.78219205600679,0,4766061.89791615,146086.433949369,0,2016.35294117647
"314",2016,17,801,3,882,882,6.78219205600679,0,4766061.89791615,65140.9002223077,0,2016.41176470588
"315",2016,18,1039,1,882,882,6.78219205600679,0,4766061.89791615,10932.5720964077,0,2016.47058823529
"316",2016,19,975,3,882,882,6.78219205600679,0,4766061.89791615,749.345928461538,0,2016.52941176471
"317",2016,20,895,5,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.58823529412
"318",2016,21,735,3,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.64705882353
"319",2016,22,651,5,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.70588235294
"320",2016,23,NA,NA,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.76470588235
"321",2016,24,84,4,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.82352941176
"322",2016,25,28,3,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.88235294118
"323",2016,26,3,2,882,882,6.78219205600679,0,4766061.89791615,0,0,2016.94117647059
"324",2017,10,538,4,550,550,6.30991827822652,87766.66362,1518022.34620671,1280136.68807962,87766.66362,2017
"325",2017,11,523,4,550,550,6.30991827822652,60719.05853,1518022.34620671,1226547.81132346,60719.05853,2017.05882352941
"326",2017,12,551,3,550,550,6.30991827822652,33872.13536,1518022.34620671,1000580.78443715,33872.13536,2017.11764705882
"327",2017,13,608,6,550,550,6.30991827822652,13343.30609,1518022.34620671,669634.988251,13343.30609,2017.17647058824
"328",2017,14,512,4,550,550,6.30991827822652,2936.858935,1518022.34620671,561332.491411338,2936.858935,2017.23529411765
"329",2017,15,918,3,550,550,6.30991827822652,0,1518022.34620671,373672.307489615,0,2017.29411764706
"330",2017,16,1019,3,550,550,6.30991827822652,0,1518022.34620671,146086.433949369,0,2017.35294117647
"331",2017,17,735,3,550,550,6.30991827822652,0,1518022.34620671,65140.9002223077,0,2017.41176470588
"332",2017,18,824,3,550,550,6.30991827822652,0,1518022.34620671,10932.5720964077,0,2017.47058823529
"333",2017,19,908,2,550,550,6.30991827822652,0,1518022.34620671,749.345928461538,0,2017.52941176471
"334",2017,20,943,5,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.58823529412
"335",2017,21,893,3,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.64705882353
"336",2017,22,453,5,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.70588235294
"337",2017,23,256,5,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.76470588235
"338",2017,24,81,4,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.82352941176
"339",2017,25,10,5,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.88235294118
"340",2017,26,2,2,550,550,6.30991827822652,0,1518022.34620671,0,0,2017.94117647059
"341",2018,10,NA,NA,567,567,6.34035930372775,9236.987015,330916.097162912,1280136.68807962,9236.987015,2018
"342",2018,11,NA,NA,567,567,6.34035930372775,1169.196625,330916.097162912,1226547.81132346,1169.196625,2018.05882352941
"343",2018,12,164,1,567,567,6.34035930372775,0,330916.097162912,1000580.78443715,0,2018.11764705882
"344",2018,13,372,1,567,567,6.34035930372775,0,330916.097162912,669634.988251,0,2018.17647058824
"345",2018,14,316,1,567,567,6.34035930372775,0,330916.097162912,561332.491411338,0,2018.23529411765
"346",2018,15,534,2,567,567,6.34035930372775,0,330916.097162912,373672.307489615,0,2018.29411764706
"347",2018,16,785,3,567,567,6.34035930372775,0,330916.097162912,146086.433949369,0,2018.35294117647
"348",2018,17,713,2,567,567,6.34035930372775,0,330916.097162912,65140.9002223077,0,2018.41176470588
"349",2018,18,NA,NA,567,567,6.34035930372775,0,330916.097162912,10932.5720964077,0,2018.47058823529
"350",2018,19,NA,NA,567,567,6.34035930372775,0,330916.097162912,749.345928461538,0,2018.52941176471
"351",2018,20,577,2,567,567,6.34035930372775,0,330916.097162912,0,0,2018.58823529412
"352",2018,21,545,2,567,567,6.34035930372775,0,330916.097162912,0,0,2018.64705882353
"353",2018,22,NA,NA,567,567,6.34035930372775,0,330916.097162912,0,0,2018.70588235294
"354",2018,23,NA,NA,567,567,6.34035930372775,0,330916.097162912,0,0,2018.76470588235
"355",2018,24,NA,NA,567,567,6.34035930372775,0,330916.097162912,0,0,2018.82352941176
"356",2018,25,NA,NA,567,567,6.34035930372775,0,330916.097162912,0,0,2018.88235294118
"357",2018,26,NA,NA,567,567,6.34035930372775,0,330916.097162912,0,0,2018.94117647059
"358",2019,10,NA,NA,571.5,571.5,6.34826448323486,1800834.558,4449525.66217801,1280136.68807962,1800834.558,2019
"359",2019,11,NA,NA,571.5,571.5,6.34826448323486,767785.0096,4449525.66217801,1226547.81132346,767785.0096,2019.05882352941
"360",2019,12,NA,NA,571.5,571.5,6.34826448323486,338155.176,4449525.66217801,1000580.78443715,338155.176,2019.11764705882
"361",2019,13,NA,NA,571.5,571.5,6.34826448323486,87551.69703,4449525.66217801,669634.988251,87551.69703,2019.17647058824
"362",2019,14,NA,NA,571.5,571.5,6.34826448323486,25843.97151,4449525.66217801,561332.491411338,25843.97151,2019.23529411765
"363",2019,15,NA,NA,571.5,571.5,6.34826448323486,2269.394726,4449525.66217801,373672.307489615,2269.394726,2019.29411764706
"364",2019,16,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,146086.433949369,0,2019.35294117647
"365",2019,17,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,65140.9002223077,0,2019.41176470588
"366",2019,18,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,10932.5720964077,0,2019.47058823529
"367",2019,19,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,749.345928461538,0,2019.52941176471
"368",2019,20,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.58823529412
"369",2019,21,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.64705882353
"370",2019,22,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.70588235294
"371",2019,23,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.76470588235
"372",2019,24,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.82352941176
"373",2019,25,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.88235294118
"374",2019,26,NA,NA,571.5,571.5,6.34826448323486,0,4449525.66217801,0,0,2019.94117647059
"375",2020,10,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,1280136.68807962,938617.609787856,2020
"376",2020,11,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,1226547.81132346,899325.349921815,2020.05882352941
"377",2020,12,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,1000580.78443715,733642.550075598,2020.11764705882
"378",2020,13,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,669634.988251,490987.562465191,2020.17647058824
"379",2020,14,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,561332.491411338,411578.362131908,2020.23529411765
"380",2020,15,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,373672.307489615,273982.77962486,2020.29411764706
"381",2020,16,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,146086.433949369,107113.014362307,2020.35294117647
"382",2020,17,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,65140.9002223077,47762.3964967474,2020.41176470588
"383",2020,18,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,10932.5720964077,8015.94453585835,2020.47058823529
"384",2020,19,576,1,576,576,6.35610766069589,NA,5955218.84090836,749.345928461538,549.432955735339,2020.52941176471
"385",2020,20,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.58823529412
"386",2020,21,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.64705882353
"387",2020,22,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.70588235294
"388",2020,23,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.76470588235
"389",2020,24,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.82352941176
"390",2020,25,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.88235294118
"391",2020,26,NA,NA,576,576,6.35610766069589,NA,5955218.84090836,0,0,2020.94117647059
"392",2021,10,77,1,423,423,6.04737217904628,1887130.524,7460912.0196387,1280136.68807962,1887130.524,2021
"393",2021,11,294,2,423,423,6.04737217904628,1601772.253,7460912.0196387,1226547.81132346,1601772.253,2021.05882352941
"394",2021,12,NA,NA,423,423,6.04737217904628,834339.9315,7460912.0196387,1000580.78443715,834339.9315,2021.11764705882
"395",2021,13,677,2,423,423,6.04737217904628,306159.333,7460912.0196387,669634.988251,306159.333,2021.17647058824
"396",2021,14,232,1,423,423,6.04737217904628,71355.1024,7460912.0196387,561332.491411338,71355.1024,2021.23529411765
"397",2021,15,NA,NA,423,423,6.04737217904628,10476.08346,7460912.0196387,373672.307489615,10476.08346,2021.29411764706
"398",2021,16,NA,NA,423,423,6.04737217904628,0,7460912.0196387,146086.433949369,0,2021.35294117647
"399",2021,17,565,1,423,423,6.04737217904628,0,7460912.0196387,65140.9002223077,0,2021.41176470588
"400",2021,18,619,2,423,423,6.04737217904628,0,7460912.0196387,10932.5720964077,0,2021.47058823529
"401",2021,19,527,1,423,423,6.04737217904628,0,7460912.0196387,749.345928461538,0,2021.52941176471
"402",2021,20,NA,NA,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.58823529412
"403",2021,21,622,2,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.64705882353
"404",2021,22,NA,NA,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.70588235294
"405",2021,23,94,1,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.76470588235
"406",2021,24,NA,NA,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.82352941176
"407",2021,25,NA,NA,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.88235294118
"408",2021,26,2,1,423,423,6.04737217904628,0,7460912.0196387,0,0,2021.94117647059
"409",2022,10,NA,NA,277,277,5.62401750618734,4597088.091,18241131.9441846,1280136.68807962,4597088.091,2022
"410",2022,11,NA,NA,277,277,5.62401750618734,4982323.641,18241131.9441846,1226547.81132346,4982323.641,2022.05882352941
"411",2022,12,580,1,277,277,5.62401750618734,3192380.671,18241131.9441846,1000580.78443715,3192380.671,2022.11764705882
"412",2022,13,NA,NA,277,277,5.62401750618734,2015930.98,18241131.9441846,669634.988251,2015930.98,2022.17647058824
"413",2022,14,NA,NA,277,277,5.62401750618734,1254307.971,18241131.9441846,561332.491411338,1254307.971,2022.23529411765
"414",2022,15,128,2,277,277,5.62401750618734,657352.5855,18241131.9441846,373672.307489615,657352.5855,2022.29411764706
"415",2022,16,NA,NA,277,277,5.62401750618734,256833.1782,18241131.9441846,146086.433949369,256833.1782,2022.35294117647
"416",2022,17,560,1,277,277,5.62401750618734,28866.47217,18241131.9441846,65140.9002223077,28866.47217,2022.41176470588
"417",2022,18,NA,NA,277,277,5.62401750618734,0,18241131.9441846,10932.5720964077,0,2022.47058823529
"418",2022,19,NA,NA,277,277,5.62401750618734,0,18241131.9441846,749.345928461538,0,2022.52941176471
"419",2022,20,270,1,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.58823529412
"420",2022,21,457,2,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.64705882353
"421",2022,22,160,1,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.70588235294
"422",2022,23,NA,NA,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.76470588235
"423",2022,24,17,2,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.82352941176
"424",2022,25,NA,NA,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.88235294118
"425",2022,26,NA,NA,277,277,5.62401750618734,0,18241131.9441846,0,0,2022.94117647059
"426",2023,10,1342,1,614,614,6.41999492814714,740553.214,17346893.6389241,1280136.68807962,740553.214,2023
"427",2023,11,NA,NA,614,614,6.41999492814714,678109.4409,17346893.6389241,1226547.81132346,678109.4409,2023.05882352941
"428",2023,12,1362,1,614,614,6.41999492814714,1043198.739,17346893.6389241,1000580.78443715,1043198.739,2023.11764705882
"429",2023,13,125,1,614,614,6.41999492814714,1762111.069,17346893.6389241,669634.988251,1762111.069,2023.17647058824
"430",2023,14,NA,NA,614,614,6.41999492814714,3649579.377,17346893.6389241,561332.491411338,3649579.377,2023.23529411765
"431",2023,15,660,1,614,614,6.41999492814714,3765187.151,17346893.6389241,373672.307489615,3765187.151,2023.29411764706
"432",2023,16,NA,NA,614,614,6.41999492814714,1557578.682,17346893.6389241,146086.433949369,1557578.682,2023.35294117647
"433",2023,17,NA,NA,614,614,6.41999492814714,748128.887,17346893.6389241,65140.9002223077,748128.887,2023.41176470588
"434",2023,18,NA,NA,614,614,6.41999492814714,140965.2887,17346893.6389241,10932.5720964077,140965.2887,2023.47058823529
"435",2023,19,324,1,614,614,6.41999492814714,9319.408086,17346893.6389241,749.345928461538,9319.408086,2023.52941176471
"436",2023,20,NA,NA,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.58823529412
"437",2023,21,NA,NA,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.64705882353
"438",2023,22,NA,NA,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.70588235294
"439",2023,23,41,1,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.76470588235
"440",2023,24,NA,NA,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.82352941176
"441",2023,25,NA,NA,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.88235294118
"442",2023,26,445,1,614,614,6.41999492814714,0,17346893.6389241,0,0,2023.94117647059
"443",2024,10,538,1,307,307,5.7268477475872,1571816.162,9722872.9354228,1280136.68807962,1571816.162,2024
"444",2024,11,449,1,307,307,5.7268477475872,960604.8526,9722872.9354228,1226547.81132346,960604.8526,2024.05882352941
"445",2024,12,272,1,307,307,5.7268477475872,574013.3528,9722872.9354228,1000580.78443715,574013.3528,2024.11764705882
"446",2024,13,NA,NA,307,307,5.7268477475872,270947.8966,9722872.9354228,669634.988251,270947.8966,2024.17647058824
"447",2024,14,NA,NA,307,307,5.7268477475872,140018.671,9722872.9354228,561332.491411338,140018.671,2024.23529411765
"448",2024,15,NA,NA,307,307,5.7268477475872,35022.84555,9722872.9354228,373672.307489615,35022.84555,2024.29411764706
"449",2024,16,NA,NA,307,307,5.7268477475872,0,9722872.9354228,146086.433949369,0,2024.35294117647
"450",2024,17,NA,NA,307,307,5.7268477475872,0,9722872.9354228,65140.9002223077,0,2024.41176470588
"451",2024,18,NA,NA,307,307,5.7268477475872,0,9722872.9354228,10932.5720964077,0,2024.47058823529
"452",2024,19,NA,NA,307,307,5.7268477475872,0,9722872.9354228,749.345928461538,0,2024.52941176471
"453",2024,20,NA,NA,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.58823529412
"454",2024,21,195,1,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.64705882353
"455",2024,22,NA,NA,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.70588235294
"456",2024,23,84,1,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.76470588235
"457",2024,24,NA,NA,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.82352941176
"458",2024,25,NA,NA,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.88235294118
"459",2024,26,NA,NA,307,307,5.7268477475872,0,9722872.9354228,0,0,2024.94117647059
