"year","week","csl_nonpup_total_emb_lisa","csl_nobs_emb_lisa","csl_annual_mean","csl_annual_mean_clean","log_annual_scale","time_index","fit_link","se_link","csl_gam_pred","csl_lwr_95","csl_upr_95","data_source","csl_final"
2008,17,86,7,53,53,3.97029191355212,2008.41176470588,4.19811414465728,0.0787624479844443,66.5606887760503,57.0392568022605,77.6715114942846,"Observed",86
2008,18,134,4,53,53,3.97029191355212,2008.47058823529,4.22055798659996,0.0794249602650888,68.0714566550523,58.2582121998459,79.5376829492362,"Observed",134
2008,19,108,7,53,53,3.97029191355212,2008.52941176471,4.19061222006979,0.0767257960616843,66.0632238137385,56.8393950300891,76.7838844581958,"Observed",108
2008,20,113,5,53,53,3.97029191355212,2008.58823529412,4.07016180099645,0.0832763131451883,58.5664379333281,49.7465058631664,68.95012207758,"Observed",113
2008,21,57,4,53,53,3.97029191355212,2008.64705882353,3.82723277018331,0.100264207862933,45.9352488057584,37.7397880086583,55.910411642027,"Observed",57
2008,22,45,6,53,53,3.97029191355212,2008.70588235294,3.44366890748718,0.118085037542066,31.301590391559,24.834212379043,39.4532166386625,"Observed",45
2008,23,23,7,53,53,3.97029191355212,2008.76470588235,2.920597932591,0.146197928413133,18.5523772149307,13.9300725073646,24.7084643775624,"Observed",23
2008,24,11,6,53,53,3.97029191355212,2008.82352941176,2.27971960214452,0.21359183556709,9.77393943360824,6.43067561105122,14.8553430198955,"Observed",11
2008,25,1,5,53,53,3.97029191355212,2008.88235294118,1.55890645131656,0.327127616057995,4.75362008680876,2.50361659335118,9.02570465051317,"Observed",1
2008,26,0,7,53,53,3.97029191355212,2008.94117647059,0.801311940067011,0.468418342137574,2.22846262093095,0.889773795853769,5.58124511648643,"Observed",0
2009,10,44,4,59,59,4.07753744390572,2009,4.53144431933003,0.111857579163298,92.8926308613893,74.6046967370797,115.663507067935,"Observed",44
2009,11,39,4,59,59,4.07753744390572,2009.05882352941,4.43648950934088,0.0746153491452258,84.4778617861297,72.9842325254285,97.7815191722403,"Observed",39
2009,12,58,5,59,59,4.07753744390572,2009.11764705882,4.34980753294057,0.0696348537026423,77.4635523082801,67.5807527370784,88.7915818215709,"Observed",58
2009,13,63,4,59,59,4.07753744390572,2009.17647058824,4.28236564151779,0.0779676260777704,72.4115372890944,62.1498928813751,84.3674942864021,"Observed",63
2009,14,72,3,59,59,4.07753744390572,2009.23529411765,4.24450669275378,0.0778145543137693,69.7213576081664,59.8589024095748,81.2087678030705,"Observed",72
2009,15,57,6,59,59,4.07753744390572,2009.29411764706,4.24101333958869,0.0723555796555266,69.4782212108029,60.2918178289362,80.0643171236497,"Observed",57
2009,16,93,7,59,59,4.07753744390572,2009.35294117647,4.26694378578871,0.0731759158710419,71.3033838619666,61.7762502649415,82.2997920456865,"Observed",93
2009,17,97,6,59,59,4.07753744390572,2009.41176470588,4.30535967501088,0.0787624479844443,74.0958610903202,63.4965311572334,86.4645127955244,"Observed",97
2009,18,87,6,59,59,4.07753744390572,2009.47058823529,4.32780351695356,0.0794249602650888,75.7776592952469,64.8534815054888,88.5419489434893,"Observed",87
2009,19,120,7,59,59,4.07753744390572,2009.52941176471,4.29785775042339,0.0767257960616843,73.5420793398221,63.2740435240615,85.4763996798783,"Observed",120
2009,20,89,4,59,59,4.07753744390572,2009.58823529412,4.17740733135005,0.0832763131451883,65.1966007182332,55.3781857722041,76.7557962750419,"Observed",89
2009,21,75,5,59,59,4.07753744390572,2009.64705882353,3.93447830053691,0.100264207862933,51.1354656516933,42.0122168398272,62.2398922052754,"Observed",75
2009,22,45,6,59,59,4.07753744390572,2009.70588235294,3.55091443784077,0.118085037542066,34.8451666623015,27.6456326483686,43.9196185222847,"Observed",45
2009,23,21,6,59,59,4.07753744390572,2009.76470588235,3.0278434629446,0.146197928413133,20.6526463336021,15.507061847821,27.5056490240789,"Observed",21
2009,24,5,5,59,59,4.07753744390572,2009.82352941176,2.38696513249812,0.21359183556709,10.8804231430733,7.15867662362305,16.5370799655441,"Observed",5
2009,25,1,5,59,59,4.07753744390572,2009.88235294118,1.66615198167016,0.327127616057995,5.29176575701352,2.78704488693811,10.0474825354769,"Observed",1
2009,26,0,4,59,59,4.07753744390572,2009.94117647059,0.908557470420608,0.468418342137574,2.48074140820615,0.990502904818346,6.21308418627735,"Observed",0
2010,10,74,5,100,100,4.60517018598809,2010,5.05907706141241,0.111857579163298,157.445137053202,126.448638537423,196.039842488025,"Observed",74
2010,11,91,5,100,100,4.60517018598809,2010.05882352941,4.96412225142325,0.0746153491452258,143.18281658666,123.70208902615,165.731388427526,"Observed",91
2010,12,57,4,100,100,4.60517018598809,2010.11764705882,4.87744027502294,0.0696348537026423,131.294156454712,114.543648706912,150.494206477239,"Observed",57
2010,13,72,4,100,100,4.60517018598809,2010.17647058824,4.80999838360016,0.0779676260777704,122.731419134058,105.338801493856,142.9957530278,"Observed",72
2010,14,64,4,100,100,4.60517018598809,2010.23529411765,4.77213943483615,0.0778145543137693,118.171792556214,101.45576679589,137.641979327238,"Observed",64
2010,15,98,5,100,100,4.60517018598809,2010.29411764706,4.76864608167106,0.0723555796555266,117.759696967463,102.18952174396,135.702232412966,"Observed",98
2010,16,169,6,100,100,4.60517018598809,2010.35294117647,4.79457652787108,0.0731759158710419,120.853192986384,104.70550892363,139.491172958791,"Observed",169
2010,17,181,4,100,100,4.60517018598809,2010.41176470588,4.83299241709325,0.0787624479844443,125.586205237831,107.621239249548,146.55002168733,"Observed",181
2010,18,163,4,100,100,4.60517018598809,2010.47058823529,4.85543625903593,0.0794249602650888,128.43671066991,109.921155094049,150.071099904219,"Observed",163
2010,19,119,6,100,100,4.60517018598809,2010.52941176471,4.82549049250576,0.0767257960616843,124.647592101393,107.244141566206,144.875253694709,"Observed",119
2010,20,145,6,100,100,4.60517018598809,2010.58823529412,4.70504007343242,0.0832763131451883,110.502713081751,93.8613318172951,130.094569957698,"Observed",145
2010,21,147,5,100,100,4.60517018598809,2010.64705882353,4.46211104261928,0.100264207862933,86.6702807655819,71.2071471861479,105.491342720806,"Observed",147
2010,22,123,6,100,100,4.60517018598809,2010.70588235294,4.07854717992315,0.118085037542066,59.0596045123755,46.8570044887604,74.4400313937029,"Observed",123
2010,23,123,6,100,100,4.60517018598809,2010.76470588235,3.55547620502697,0.146197928413133,35.0044853111901,26.2831556742729,46.6197441086084,"Observed",123
2010,24,46,7,100,100,4.60517018598809,2010.82352941176,2.91459787458049,0.21359183556709,18.4413951577514,12.1333502095306,28.0289490941425,"Observed",46
2010,25,26,5,100,100,4.60517018598809,2010.88235294118,2.19378472375253,0.327127616057995,8.96909450341275,4.72380489311544,17.0296314160626,"Observed",26
2010,26,11,6,100,100,4.60517018598809,2010.94117647059,1.43619021250298,0.468418342137574,4.2046464545867,1.67881848274296,10.530651163182,"Observed",11
2011,10,41,5,89,89,4.48863636973214,2011,4.94254324515645,0.111857579163298,140.12617197735,112.539288298307,174.475459814342,"Observed",41
2011,11,43,5,89,89,4.48863636973214,2011.05882352941,4.8475884351673,0.0746153491452258,127.432706762128,110.094859233273,147.500935700498,"Observed",43
2011,12,62,4,89,89,4.48863636973214,2011.11764705882,4.76090645876699,0.0696348537026423,116.851799244694,101.943847349152,133.939843764742,"Observed",62
2011,13,47,4,89,89,4.48863636973214,2011.17647058824,4.69346456734421,0.0779676260777704,109.230963029312,93.7515333295318,127.266220194742,"Observed",47
2011,14,97,5,89,89,4.48863636973214,2011.23529411765,4.6556056185802,0.0778145543137693,105.172895375031,90.2956324483417,122.501361601242,"Observed",97
2011,15,48,4,89,89,4.48863636973214,2011.29411764706,4.65211226541511,0.0723555796555266,104.806130301042,90.9486743521241,120.774986847539,"Observed",48
2011,16,123,5,89,89,4.48863636973214,2011.35294117647,4.67804271161513,0.0731759158710419,107.559341757882,93.1879029420303,124.147143933324,"Observed",123
2011,17,83,5,89,89,4.48863636973214,2011.41176470588,4.7164586008373,0.0787624479844443,111.771722661669,95.7829029320978,130.429519301723,"Observed",83
2011,18,122,7,89,89,4.48863636973214,2011.47058823529,4.73890244277998,0.0794249602650888,114.30867249622,97.8298280337034,133.563278914755,"Observed",122
2011,19,166,5,89,89,4.48863636973214,2011.52941176471,4.70895667624981,0.0767257960616843,110.93635697024,95.4472859939232,128.938975788291,"Observed",166
2011,20,182,4,89,89,4.48863636973214,2011.58823529412,4.58850625717647,0.0832763131451883,98.3474146427584,83.5365853173926,115.784167262351,"Observed",182
2011,21,129,3,89,89,4.48863636973214,2011.64705882353,4.34557722636333,0.100264207862933,77.1365498813678,63.3743609956716,93.8872950215171,"Observed",129
2011,22,111,6,89,89,4.48863636973214,2011.70588235294,3.96201336366719,0.118085037542066,52.5630480160141,41.7027339949967,66.2516279403955,"Observed",111
2011,23,71,4,89,89,4.48863636973214,2011.76470588235,3.43894238877102,0.146197928413133,31.1539919269591,23.3920085501029,41.4915722566614,"Observed",71
2011,24,30,5,89,89,4.48863636973214,2011.82352941176,2.79806405832454,0.21359183556709,16.4128416903987,10.7986816864822,24.9457646937868,"Observed",30
2011,25,11,2,89,89,4.48863636973214,2011.88235294118,2.07725090749658,0.327127616057995,7.98249410803735,4.20418635487274,15.1563719602957,"Observed",11
2011,26,NA,NA,89,89,4.48863636973214,2011.94117647059,1.31965639624703,0.468418342137574,3.74213534458216,1.49414844964123,9.37227953523193,"Predicted",3.74213534458216
2012,10,51,1,87,87,4.46590811865458,2012,4.9198149940789,0.111857579163298,136.977269236286,110.010315527558,170.554662964581,"Observed",51
2012,11,20,4,87,87,4.46590811865458,2012.05882352941,4.82486018408974,0.0746153491452258,124.569050430395,107.62081745275,144.186307931947,"Observed",20
2012,12,69,4,87,87,4.46590811865458,2012.11764705882,4.73817820768944,0.0696348537026423,114.225916115599,99.6529743750137,130.929959635198,"Observed",69
2012,13,51,3,87,87,4.46590811865458,2012.17647058824,4.67073631626665,0.0779676260777704,106.776334646631,91.6447572996547,124.406305134186,"Observed",51
2012,14,107,5,87,87,4.46590811865458,2012.23529411765,4.63287736750264,0.0778145543137693,102.809459523906,88.2665171124239,119.748522014697,"Observed",107
2012,15,127,4,87,87,4.46590811865458,2012.29411764706,4.62938401433755,0.0723555796555266,102.450936361692,88.9048839172449,118.06094219928,"Observed",127
2012,16,99,3,87,87,4.46590811865458,2012.35294117647,4.65531446053757,0.0731759158710419,105.142277898154,91.0937927635577,121.357320474148,"Observed",99
2012,17,116,2,87,87,4.46590811865458,2012.41176470588,4.69373034975974,0.0787624479844443,109.259998556913,93.6304781471069,127.498518867977,"Observed",116
2012,18,102,4,87,87,4.46590811865458,2012.47058823529,4.71617419170242,0.0794249602650888,111.739938282822,95.6314049318225,130.561856916671,"Observed",102
2012,19,163,6,87,87,4.46590811865458,2012.52941176471,4.68622842517225,0.0767257960616843,108.443405128212,93.3024031625991,126.041470714397,"Observed",163
2012,20,155,3,87,87,4.46590811865458,2012.58823529412,4.56577800609891,0.0832763131451883,96.1373603811234,81.6593586810467,113.182275863197,"Observed",155
2012,21,112,4,87,87,4.46590811865458,2012.64705882353,4.32284897528577,0.100264207862933,75.4031442660562,61.9502180519487,91.777468167101,"Observed",112
2012,22,97,5,87,87,4.46590811865458,2012.70588235294,3.93928511258964,0.118085037542066,51.3818559257666,40.7655939052215,64.7628273125215,"Observed",97
2012,23,35,5,87,87,4.46590811865458,2012.76470588235,3.41621413769346,0.146197928413133,30.4539022207353,22.8663454366174,40.5591773744892,"Observed",35
2012,24,11,1,87,87,4.46590811865458,2012.82352941176,2.77533580724699,0.21359183556709,16.0440137872437,10.5560146822916,24.385185711904,"Observed",11
2012,25,8,5,87,87,4.46590811865458,2012.88235294118,2.05452265641902,0.327127616057995,7.80311221796909,4.10971025701043,14.8157793319744,"Observed",8
2012,26,NA,NA,87,87,4.46590811865458,2012.94117647059,1.29692814516947,0.468418342137574,3.65804241549043,1.46057207998637,9.16166651196829,"Predicted",3.65804241549043
2013,10,240,5,342,342,5.8348107370626,2013,6.28871761248692,0.111857579163298,538.462368721951,432.454343797987,670.456261309044,"Observed",240
2013,11,309,6,342,342,5.8348107370626,2013.05882352941,6.19376280249777,0.0746153491452258,489.685232726379,423.061144469433,566.801348422139,"Observed",309
2013,12,260,2,342,342,5.8348107370626,2013.11764705882,6.10708082609746,0.0696348537026423,449.026015075115,391.73927857764,514.690186152157,"Observed",260
2013,13,555,2,342,342,5.8348107370626,2013.17647058824,6.03963893467467,0.0779676260777704,419.741453438479,360.258701108987,489.045475355076,"Observed",555
2013,14,573,3,342,342,5.8348107370626,2013.23529411765,6.00177998591067,0.0778145543137693,404.147530542252,346.978722441942,470.735569299154,"Observed",573
2013,15,568,5,342,342,5.8348107370626,2013.29411764706,5.99828663274557,0.0723555796555266,402.738163628722,349.488164364342,464.101634852342,"Observed",568
2013,16,518,2,342,342,5.8348107370626,2013.35294117647,6.02421707894559,0.0731759158710419,413.317920013433,358.092840518813,477.059811519064,"Observed",518
2013,17,507,3,342,342,5.8348107370626,2013.41176470588,6.06263296816777,0.0787624479844443,429.504821913381,368.064638233455,501.201074170667,"Observed",507
2013,18,570,2,342,342,5.8348107370626,2013.47058823529,6.08507681011045,0.0794249602650888,439.253550491092,375.930350421647,513.243161672429,"Observed",570
2013,19,559,1,342,342,5.8348107370626,2013.52941176471,6.05513104358027,0.0767257960616843,426.294764986765,366.774964156424,495.473367635904,"Observed",559
2013,20,628,4,342,342,5.8348107370626,2013.58823529412,5.93468062450694,0.0832763131451883,377.919278739589,321.005754815149,444.923429255328,"Observed",628
2013,21,455,3,342,342,5.8348107370626,2013.64705882353,5.69175159369379,0.100264207862933,296.41236021829,243.528443376625,360.780392105155,"Observed",455
2013,22,269,5,342,342,5.8348107370626,2013.70588235294,5.30818773099766,0.118085037542066,201.983847432324,160.25095535156,254.584907366464,"Observed",269
2013,23,85,4,342,342,5.8348107370626,2013.76470588235,4.78511675610148,0.146197928413133,119.71533976427,89.8883924060133,159.43952485144,"Observed",85
2013,24,20,4,342,342,5.8348107370626,2013.82352941176,4.14423842565501,0.21359183556709,63.0695714395097,41.4960577165946,95.8590059019673,"Observed",20
2013,25,0,3,342,342,5.8348107370626,2013.88235294118,3.42342527482705,0.327127616057995,30.6743032016716,16.1554127344548,58.241339442934,"Observed",0
2013,26,0,2,342,342,5.8348107370626,2013.94117647059,2.66583076357749,0.468418342137574,14.3798908746865,5.74155921098092,36.0148269780822,"Observed",0
2014,10,452,3,442,442,6.0913098820777,2014,6.54521675750201,0.111857579163298,695.907505775153,558.90298233541,866.496103797069,"Observed",452
2014,11,685,4,442,442,6.0913098820777,2014.05882352941,6.45026194751286,0.0746153491452258,632.868049313039,546.763233495583,732.532736849665,"Observed",685
2014,12,662,4,442,442,6.0913098820777,2014.11764705882,6.36357997111255,0.0696348537026423,580.320171529827,506.282927284553,665.184392629395,"Observed",662
2014,13,875,4,442,442,6.0913098820777,2014.17647058824,6.29613807968976,0.0779676260777704,542.472872572538,465.597502602843,632.041228382876,"Observed",875
2014,14,1129,4,442,442,6.0913098820777,2014.23529411765,6.25827913092576,0.0778145543137693,522.319323098467,448.434489237832,608.377548626392,"Observed",1129
2014,15,876,5,442,442,6.0913098820777,2014.29411764706,6.25478577776067,0.0723555796555266,520.497860596184,451.677686108302,599.803867265308,"Observed",876
2014,16,304,5,442,442,6.0913098820777,2014.35294117647,6.28071622396069,0.0731759158710419,534.171112999818,462.798349442443,616.550984477854,"Observed",304
2014,17,267,4,442,442,6.0913098820777,2014.41176470588,6.31913211318286,0.0787624479844443,555.091027151212,475.685877483003,647.751095857996,"Observed",267
2014,18,474,6,442,442,6.0913098820777,2014.47058823529,6.34157595512554,0.0794249602650888,567.690261161002,485.851505515696,663.314261576649,"Observed",474
2014,19,511,4,442,442,6.0913098820777,2014.52941176471,6.31163018859536,0.0767257960616843,550.942357088159,474.01910572263,640.348621330613,"Observed",511
2014,20,401,4,442,442,6.0913098820777,2014.58823529412,6.19117976952203,0.0832763131451883,488.42199182134,414.867086632444,575.017999213026,"Observed",401
2014,21,436,4,442,442,6.0913098820777,2014.64705882353,5.94825073870888,0.100264207862933,383.082640983871,314.735590562773,466.271734825961,"Observed",436
2014,22,156,5,442,442,6.0913098820777,2014.70588235294,5.56468687601275,0.118085037542066,261.043451944699,207.107959840321,329.024938760167,"Observed",156
2014,23,40,4,442,442,6.0913098820777,2014.76470588235,5.04161590111657,0.146197928413133,154.71982507546,116.171548080286,206.059268960049,"Observed",40
2014,24,9,5,442,442,6.0913098820777,2014.82352941176,4.4007375706701,0.21359183556709,81.5109665972611,53.6294079261252,123.88795499611,"Observed",9
2014,25,0,1,442,442,6.0913098820777,2014.88235294118,3.67992441984214,0.327127616057995,39.6433977050843,20.8792176275702,75.2709708589965,"Observed",0
2014,26,0,4,442,442,6.0913098820777,2014.94117647059,2.92232990859259,0.468418342137574,18.5845373292732,7.42037769372388,46.5454781412642,"Observed",0
2015,10,1334,4,935,935,6.84054652928869,2015,7.294453404713,0.111857579163298,1472.11203144744,1182.29477032491,1832.97252726303,"Observed",1334
2015,11,1512,1,935,935,6.84054652928869,2015.05882352941,7.19949859472385,0.0746153491452258,1338.75933508528,1156.6145323945,1549.58848179737,"Observed",1512
2015,12,1841,4,935,935,6.84054652928869,2015.11764705882,7.11281661832354,0.0696348537026423,1227.60036285156,1070.98311540963,1407.12083056218,"Observed",1841
2015,13,1971,4,935,935,6.84054652928869,2015.17647058824,7.04537472690075,0.0779676260777704,1147.53876890345,984.917793967554,1337.01029080993,"Observed",1971
2015,14,1319,4,935,935,6.84054652928869,2015.23529411765,7.00751577813675,0.0778145543137693,1104.9062604006,948.611419541568,1286.95250670968,"Observed",1319
2015,15,1147,3,935,935,6.84054652928869,2015.29411764706,7.00402242497166,0.0723555796555266,1101.05316664578,955.472028306023,1268.81587306123,"Observed",1147
2015,16,1121,3,935,935,6.84054652928869,2015.35294117647,7.02995287117167,0.0731759158710419,1129.97735442269,978.996508435937,1304.24246716469,"Observed",1121
2015,17,937,3,935,935,6.84054652928869,2015.41176470588,7.06836876039385,0.0787624479844443,1174.23101897372,1006.25858698328,1370.24270277653,"Observed",937
2015,18,1284,3,935,935,6.84054652928869,2015.47058823529,7.09081260233653,0.0794249602650888,1200.88324476366,1027.76280012936,1403.16478410445,"Observed",1284
2015,19,747,4,935,935,6.84054652928869,2015.52941176471,7.06086683580635,0.0767257960616843,1165.45498614803,1002.73272364403,1354.58362204553,"Observed",747
2015,20,742,3,935,935,6.84054652928869,2015.58823529412,6.94041641673302,0.0832763131451883,1033.20036731437,877.603452491709,1216.38422910448,"Observed",742
2015,21,565,3,935,935,6.84054652928869,2015.64705882353,6.69748738591987,0.100264207862933,810.36712515819,665.786826190483,986.344054439534,"Observed",565
2015,22,465,3,935,935,6.84054652928869,2015.70588235294,6.31392352322374,0.118085037542066,552.20730219071,438.11299196991,696.014293531122,"Observed",465
2015,23,294,4,935,935,6.84054652928869,2015.76470588235,5.79085254832756,0.146197928413133,327.291937659627,245.747505554452,435.894607415488,"Observed",294
2015,24,48,3,935,935,6.84054652928869,2015.82352941176,5.14997421788109,0.21359183556709,172.427044724976,113.446824459111,262.070674030233,"Observed",48
2015,25,3,3,935,935,6.84054652928869,2015.88235294118,4.42916106705313,0.327127616057995,83.8610336069092,44.1675757506294,159.227053740185,"Observed",3
2015,26,1,2,935,935,6.84054652928869,2015.94117647059,3.67156655580358,0.468418342137574,39.3134443503856,15.6969528136467,98.4615883757512,"Observed",1
2016,10,2484,4,882,882,6.78219205600679,2016,7.23609893143111,0.111857579163298,1388.66610880924,1115.27699190007,1729.07141074438,"Observed",2484
2016,11,2392,2,882,882,6.78219205600679,2016.05882352941,7.14114412144195,0.0746153491452258,1262.87244229435,1091.05242521064,1461.75084593078,"Observed",2392
2016,12,932,6,882,882,6.78219205600679,2016.11764705882,7.05446214504165,0.0696348537026423,1158.01445993056,1010.27498159497,1327.35890112925,"Observed",932
2016,13,640,3,882,882,6.78219205600679,2016.17647058824,6.98702025361886,0.0779676260777704,1082.49111676239,929.08822917581,1261.2225417052,"Observed",640
2016,14,429,2,882,882,6.78219205600679,2016.23529411765,6.94916130485485,0.0778145543137693,1042.27521034581,894.839863139746,1214.00225766624,"Observed",429
2016,15,857,5,882,882,6.78219205600679,2016.29411764706,6.94566795168976,0.0723555796555266,1038.64052725302,901.311581781724,1196.89368988236,"Observed",857
2016,16,1105,4,882,882,6.78219205600679,2016.35294117647,6.97159839788978,0.0731759158710419,1065.92516213991,923.502588706413,1230.31214549653,"Observed",1105
2016,17,801,3,882,882,6.78219205600679,2016.41176470588,7.01001428711195,0.0787624479844443,1107.67033019767,949.219330181015,1292.57119128225,"Observed",801
2016,18,1039,1,882,882,6.78219205600679,2016.47058823529,7.03245812905463,0.0794249602650888,1132.81178810861,969.504587929511,1323.62710115521,"Observed",1039
2016,19,975,3,882,882,6.78219205600679,2016.52941176471,7.00251236252446,0.0767257960616843,1099.39176233429,945.893328613936,1277.79973758733,"Observed",975
2016,20,895,5,882,882,6.78219205600679,2016.58823529412,6.88206194345112,0.0832763131451883,974.633929381046,827.856946628543,1147.4341070269,"Observed",895
2016,21,735,3,882,882,6.78219205600679,2016.64705882353,6.63913291263798,0.100264207862933,764.431876352431,628.047038181824,930.433642797506,"Observed",735
2016,22,651,5,882,882,6.78219205600679,2016.70588235294,6.25556904994185,0.118085037542066,520.905711799151,413.278779590866,656.56107689246,"Observed",651
2016,23,NA,NA,882,882,6.78219205600679,2016.76470588235,5.73249807504567,0.146197928413133,308.739560444696,231.817433047087,411.186143037926,"Predicted",308.739560444696
2016,24,84,4,882,882,6.78219205600679,2016.82352941176,5.09161974459919,0.21359183556709,162.653105291367,107.01614884806,247.215331010337,"Observed",84
2016,25,28,3,882,882,6.78219205600679,2016.88235294118,4.37080659377123,0.327127616057995,79.1074135201005,41.6639591572782,150.201349089672,"Observed",28
2016,26,3,2,882,882,6.78219205600679,2016.94117647059,3.61321208252168,0.468418342137574,37.0849817294547,14.8071790177929,92.8803432592648,"Observed",3
2017,10,538,4,550,550,6.30991827822652,2017,6.76382515365083,0.111857579163298,865.948253792612,695.467511955827,1078.21913368414,"Observed",538
2017,11,523,4,550,550,6.30991827822652,2017.05882352941,6.66887034366168,0.0746153491452258,787.505491226632,680.361489643825,911.522636351392,"Observed",523
2017,12,551,3,550,550,6.30991827822652,2017.11764705882,6.58218836726137,0.0696348537026423,722.117860500916,629.990067888018,827.718135624813,"Observed",551
2017,13,608,6,550,550,6.30991827822652,2017.17647058824,6.51474647583858,0.0779676260777704,675.02280523732,579.363408216208,786.4766416529,"Observed",608
2017,14,512,4,550,550,6.30991827822652,2017.23529411765,6.47688752707458,0.0778145543137693,649.944859059178,558.006717377392,757.030886299809,"Observed",512
2017,15,918,3,550,550,6.30991827822652,2017.29411764706,6.47339417390949,0.0723555796555266,647.678333321044,562.042369591778,746.36227827131,"Observed",918
2017,16,1019,3,550,550,6.30991827822652,2017.35294117647,6.4993246201095,0.0731759158710419,664.692561425112,575.880299079962,767.201451273348,"Observed",1019
2017,17,735,3,550,550,6.30991827822652,2017.41176470588,6.53774050933168,0.0787624479844443,690.724128808069,591.916815872515,806.025119280312,"Observed",735
2017,18,824,3,550,550,6.30991827822652,2017.47058823529,6.56018435127436,0.0794249602650888,706.401908684505,604.566353017268,825.391049473205,"Observed",824
2017,19,908,2,550,550,6.30991827822652,2017.52941176471,6.53023858474418,0.0767257960616843,685.561756557663,589.842778614132,796.813895320899,"Observed",908
2017,20,943,5,550,550,6.30991827822652,2017.58823529412,6.40978816567085,0.0832763131451883,607.764921949631,516.237324995123,715.52013476734,"Observed",943
2017,21,893,3,550,550,6.30991827822652,2017.64705882353,6.1668591348577,0.100264207862933,476.686544210699,391.639309523813,580.202384964431,"Observed",893
2017,22,453,5,550,550,6.30991827822652,2017.70588235294,5.78329527216157,0.118085037542066,324.827824818065,257.713524688182,409.420172665366,"Observed",453
2017,23,256,5,550,550,6.30991827822652,2017.76470588235,5.26022429726539,0.146197928413133,192.524669211545,144.557356208501,256.408592597346,"Observed",256
2017,24,81,4,550,550,6.30991827822652,2017.82352941176,4.61934596681892,0.21359183556709,101.427673367633,66.7334261524182,154.159220017784,"Observed",81
2017,25,10,5,550,550,6.30991827822652,2017.88235294118,3.89853281599096,0.327127616057995,49.3300197687701,25.9809269121349,93.6629727883441,"Observed",10
2017,26,2,2,550,550,6.30991827822652,2017.94117647059,3.1409383047414,0.468418342137574,23.1255555002268,9.23350165508628,57.9185813975007,"Observed",2
2018,10,NA,NA,567,567,6.34035930372775,2018,6.79426617915207,0.111857579163298,892.713927091655,716.963780507189,1111.5459069071,"Predicted",892.713927091655
2018,11,NA,NA,567,567,6.34035930372775,2018.05882352941,6.69931136916291,0.0746153491452258,811.846570046364,701.39084477827,939.696972384071,"Predicted",811.846570046364
2018,12,164,1,567,567,6.34035930372775,2018.11764705882,6.6126293927626,0.0696348537026423,744.437867098216,649.462488168193,853.302150725943,"Observed",164
2018,13,372,1,567,567,6.34035930372775,2018.17647058824,6.54518750133982,0.0779676260777704,695.88714649011,597.271004470163,810.785919667626,"Observed",372
2018,14,316,1,567,567,6.34035930372775,2018.23529411765,6.50732855257581,0.0778145543137693,670.034063793734,575.254197732694,780.43002278544,"Observed",316
2018,15,534,2,567,567,6.34035930372775,2018.29411764706,6.50383519941072,0.0723555796555266,667.697481805513,579.414588288251,769.431657781515,"Observed",534
2018,16,785,3,567,567,6.34035930372775,2018.35294117647,6.52976564561074,0.0731759158710419,685.237604232798,593.680235596979,790.914950676342,"Observed",785
2018,17,713,2,567,567,6.34035930372775,2018.41176470588,6.56818153483291,0.0787624479844443,712.0737836985,610.212426544938,830.938622967158,"Observed",713
2018,18,NA,NA,567,567,6.34035930372775,2018.47058823529,6.59062537677559,0.0794249602650888,728.236149498389,623.252949383257,850.903136456922,"Predicted",728.236149498389
2018,19,NA,NA,567,567,6.34035930372775,2018.52941176471,6.56067961024542,0.0767257960616843,706.7518472149,608.074282680387,821.442688448999,"Predicted",706.7518472149
2018,20,577,2,567,567,6.34035930372775,2018.58823529412,6.44022919117208,0.0832763131451883,626.550383173528,532.193751404063,737.636211660148,"Observed",577
2018,21,545,2,567,567,6.34035930372775,2018.64705882353,6.19730016035894,0.100264207862933,491.420491940849,403.744524545458,598.135913226968,"Observed",545
2018,22,NA,NA,567,567,6.34035930372775,2018.70588235294,5.81373629766281,0.118085037542066,334.867957585169,265.679215451271,422.074978002295,"Predicted",334.867957585169
2018,23,NA,NA,567,567,6.34035930372775,2018.76470588235,5.29066532276663,0.146197928413133,198.475431714448,149.025492673127,264.333949095809,"Predicted",198.475431714448
2018,24,NA,NA,567,567,6.34035930372775,2018.82352941176,4.64978699232015,0.21359183556709,104.56271054445,68.7960956880385,158.924141363788,"Predicted",104.56271054445
2018,25,NA,NA,567,567,6.34035930372775,2018.88235294118,3.92897384149219,0.327127616057995,50.8547658343503,26.7839737439645,96.5580101290748,"Predicted",50.8547658343503
2018,26,NA,NA,567,567,6.34035930372775,2018.94117647059,3.17137933024264,0.468418342137574,23.8403453975066,9.51890079715258,59.7087920952416,"Predicted",23.8403453975066
2019,10,NA,NA,571.5,571.5,6.34826448323486,2019,6.80217135865918,0.111857579163298,899.79895825905,722.653969241373,1120.36769981906,"Predicted",899.79895825905
2019,11,NA,NA,571.5,571.5,6.34826448323486,2019.05882352941,6.70721654867003,0.0746153491452258,818.289796792764,706.957438784447,947.15488486331,"Predicted",818.289796792764
2019,12,NA,NA,571.5,571.5,6.34826448323486,2019.11764705882,6.62053457226972,0.0696348537026423,750.346104138679,654.616952360004,860.074390017419,"Predicted",750.346104138679
