"year","week","month","date","eulachon_input","prop_fit","prop_lwr","prop_upr","final_peak_scalar","eul_gam_pred","eul_lwr_95","eul_upr_95","data_source","eulachon_final","time_index"
2008,12,NA,NA,NA,0.585398587995765,0.207995646505254,0.883602932890299,76698.5490081244,44899.22229068,15952.9642869598,67771.062852009,"Predicted",44899.22229068,2008.11764705882
2008,13,NA,NA,NA,0.641413928594598,0.441790846255423,0.801693049239376,76698.5490081244,49195.5176368064,33884.7168728623,61488.6936265589,"Predicted",49195.5176368064,2008.17647058824
2008,14,NA,NA,NA,0.655646596630379,0.510483905317522,0.776600626003578,76698.5490081244,50287.1426236651,39153.3748298547,59564.1411732755,"Predicted",50287.1426236651,2008.23529411765
2008,15,NA,NA,NA,0.459529853095419,0.31148181068238,0.615083073777106,76698.5490081244,35245.2729583352,23890.2029217619,47175.9792781612,"Predicted",35245.2729583352,2008.29411764706
2008,16,NA,NA,NA,0.138790824431691,0.06231784674859,0.280986042152157,76698.5490081244,10645.054849552,4779.68842292751,21551.2217246061,"Predicted",10645.054849552,2008.35294117647
2008,17,NA,NA,NA,0.0290615247142325,0.00711718079524783,0.111095955633163,76698.5490081244,2228.97677754538,545.877440023997,8520.89859773458,"Predicted",2228.97677754538,2008.41176470588
2008,18,NA,NA,NA,0.00964275200507214,0.000933060521955534,0.0921541913358903,76698.5490081244,739.585087234216,71.5643881707526,7068.09276047986,"Predicted",739.585087234216,2008.47058823529
2008,19,NA,NA,NA,0.00392242701113995,9.22322020601276e-05,0.143918293115682,76698.5490081244,300.844460344709,7.07407606983593,11038.3242576987,"Predicted",300.844460344709,2008.52941176471
2008,20,NA,NA,NA,0.00102141672989851,4.51606065329257e-06,0.187975406938766,76698.5490081244,78.3411811158393,0.346375299340222,14417.440961415,"Predicted",78.3411811158393,2008.58823529412
2008,21,NA,NA,NA,0.000185359967886844,1.49354305383901e-07,0.187078439478986,76698.5490081244,14.2168405811135,0.0114552585110615,14348.6448587425,"Predicted",14.2168405811135,2008.64705882353
2008,22,NA,NA,NA,6.21530035704034e-05,2.40489182595051e-08,0.138414353229324,76698.5490081244,4.76704519034671,0.00184451713571903,10616.1800545872,"Predicted",4.76704519034671,2008.70588235294
2008,23,NA,NA,NA,9.4290335431458e-05,7.06674373332606e-08,0.111769332083516,76698.5490081244,7.23193191308217,0.00542008990558364,8572.54559441292,"Predicted",7.23193191308217,2008.76470588235
2008,24,NA,NA,NA,0.00059966768716598,1.92395595310975e-06,0.157633171109673,76698.5490081244,45.9936414926885,0.147564629959061,12090.2354996613,"Predicted",45.9936414926885,2008.82352941176
2008,25,NA,NA,NA,0.00699765360485223,0.000223180967177302,0.181976743806713,76698.5490081244,536.709877953637,17.1176563487289,13957.3522031981,"Predicted",536.709877953637,2008.88235294118
