"year","week","csl_final","eulachon_final","Chin_weekly_count","Shad_weekly_count","chin_estuary_count","shad_estuary_count","chin_est_max","chin_est_prop","shad_est_max","shad_est_prop","is_chinook_active"
2023,11,879.142493842095,1984572.04689985,3,0,133,0,38318,0.00347095359883084,1389722,0,FALSE
2023,12,1362,2204135.24148412,27,0,275,0,38318,0.00717678375698105,1389722,0,FALSE
2023,13,125,1824789.68867592,133,0,337,0,38318,0.00879482227673678,1389722,0,FALSE
2023,14,725.574806295155,3649579.37735184,275,0,1299,0,38318,0.0339005167284305,1389722,0,FALSE
2023,15,660,3765187.15057111,337,0,10366,0,38318,0.270525601544966,1389722,0,TRUE
2023,16,742.038604936398,1557578.68242023,1299,0,14324,0,38318,0.373819092854533,1389722,0,TRUE
2023,17,771.099300160281,748128.886971965,10366,0,38318,27,38318,1,1389722,1.94283461008749e-05,TRUE
2023,18,788.601403513247,140965.288715294,14324,0,28458,5028,38318,0.742679680567879,1389722,0.00361798978500736,TRUE
2023,19,324,9319.40808574399,38318,27,11671,61558,38318,0.304582702646276,1389722,0.0442951899732464,TRUE
2023,20,678.486658321951,0,28458,5028,8536,179767,38318,0.222767367816692,1389722,0.129354647907999,TRUE
2023,21,532.155523900672,0,11671,61558,13063,691322,38318,0.34091027715434,1389722,0.497453447524037,TRUE
2023,22,362.625971705985,0,8536,179767,15190,1159390,38318,0.396419437340153,1389722,0.834260377255307,TRUE
2023,23,41,0,13063,691322,12763,1389722,38318,0.333081058510361,1389722,1,TRUE
2023,24,113.230166268594,0,15190,1159390,12881,657439,38318,0.336160551176993,1389722,0.473072312304187,TRUE
2023,25,55.0702402509543,0,12763,1389722,0,0,38318,0,1389722,0,FALSE
2023,26,445,0,12881,657439,0,0,38318,0,1389722,0,FALSE
2024,10,538,65531.8300409371,3,0,34,0,27642,0.001230012300123,845756,0,FALSE
2024,11,449,73801.6808620615,1,0,56,0,27642,0.0020259026119673,845756,0,FALSE
2024,12,272,81966.7322851512,34,0,175,0,27642,0.0063309456623978,845756,0,FALSE
2024,13,376.785456741559,70009.335490355,56,0,613,0,27642,0.0221763982345706,845756,0,FALSE
2024,14,362.787403147577,140018.67098071,175,0,5484,0,27642,0.198393748643369,845756,0,TRUE
2024,15,361.52226969011,35022.8455542583,613,0,12712,0,27642,0.459879892916576,845756,0,TRUE
2024,16,371.019302468199,0,5484,0,25551,0,27642,0.924354243542435,845756,0,TRUE
2024,17,385.54965008014,0,12712,0,27642,447,27642,1,845756,0.000528521228344818,TRUE
2024,18,394.300701756624,0,25551,0,9423,29022,27642,0.340894291295854,845756,0.0343148614966964,TRUE
2024,19,382.668107751278,0,27642,447,6651,86944,27642,0.240612112003473,845756,0.102800334848349,TRUE
2024,20,339.243329160976,0,9423,29022,5917,216023,27642,0.214058317053759,845756,0.255420002932288,TRUE
2024,21,195,0,6651,86944,7945,383392,27642,0.28742493307286,845756,0.453312775788762,TRUE
2024,22,181.312985852993,0,5917,216023,12947,738210,27642,0.468381448520368,845756,0.872840393683285,TRUE
2024,23,84,0,7945,383392,11774,845756,27642,0.425946024166124,845756,1,TRUE
2024,24,56.6150831342968,0,12947,738210,9171,511989,27642,0.331777729542001,845756,0.605362539550414,TRUE
2024,25,27.5351201254771,0,11774,845756,0,0,27642,0,845756,0,FALSE
2024,26,12.9082646155812,0,9171,511989,0,0,27642,0,845756,0,FALSE
