sst_col,forcing,ssl_col,forage_label,shark_col,k0,kT,kF,Q10,n,aic,r2,b_cpue,b_ssl,b_shark,p_cpue,p_ssl,p_shark,model_group,sig_cpue,sig_ssl,sig_shark,sig_all3,delta_aic,rel_like,aic_weight
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1,2,2.5,19,28.735742297307667,0.7926312762024361,0.5975565800614765,0.5975565800614765,0.5975565800614765,7.839412517017197e-4,7.839412517017197e-4,7.839412517017197e-4,short,TRUE,TRUE,TRUE,TRUE,15.953599229343656,3.4333647510070164e-4,8.330138551428661e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,0.5,1.5,19,32.22574658577919,0.7508181579483337,0.6102812043038438,0.6102812043038438,0.6102812043038438,0.0017877015349052133,0.0017877015349052133,0.0017877015349052133,short,TRUE,TRUE,TRUE,TRUE,19.44360351781518,5.9961866333349755e-5,1.4548138359390653e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,0.5,2,19,32.21050923046672,0.7510179132215076,0.6101573675177281,0.6101573675177281,0.6101573675177281,0.001784563896992826,0.001784563896992826,0.001784563896992826,short,TRUE,TRUE,TRUE,TRUE,19.42836616250271,6.042044111319071e-5,1.4659399228226265e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,0.5,2.5,19,32.1979046445862,0.7511830329766331,0.6100507616749072,0.6100507616749072,0.6100507616749072,0.0017821234664828303,0.0017821234664828303,0.0017821234664828303,short,TRUE,TRUE,TRUE,TRUE,19.41576157662219,6.080243087400194e-5,1.4752078796624915e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,1,1.5,19,28.431099323532408,0.7959296795902667,0.60335545266395,0.60335545266395,0.60335545266395,6.902360113785807e-4,6.902360113785807e-4,6.902360113785807e-4,short,TRUE,TRUE,TRUE,TRUE,15.648956255568397,3.9982719056846683e-4,9.700734223146317e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,1,2,19,28.41372487601789,0.7961162052973044,0.6032284128024649,0.6032284128024649,0.6032284128024649,6.887155399687736e-4,6.887155399687736e-4,6.887155399687736e-4,short,TRUE,TRUE,TRUE,TRUE,15.63158180805388,4.03315709670956e-4,9.785373781045073e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,1,2.5,19,28.399283042090644,0.7962711177789716,0.6031187584548504,0.6031187584548504,0.6031187584548504,6.875173439182521e-4,6.875173439182521e-4,6.875173439182521e-4,short,TRUE,TRUE,TRUE,TRUE,15.617139974126633,4.0623855904676543e-4,9.856288880462657e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,1.5,1.5,19,26.682939898720647,0.8138679716843379,0.5979743616520667,0.5979743616520667,0.5979743616520667,4.4819071425575876e-4,4.4819071425575876e-4,4.4819071425575876e-4,short,TRUE,TRUE,TRUE,TRUE,13.900796830756637,9.582532947808747e-4,2.3249445636518637e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,1.5,2,19,26.6636194159485,0.81405714709784,0.5978467825347508,0.5978467825347508,0.5978467825347508,4.469856255840729e-4,4.469856255840729e-4,4.469856255840729e-4,short,TRUE,TRUE,TRUE,TRUE,13.881476347984488,9.67555109467857e-4,2.3475129217325338e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,1.5,2.5,19,26.64756437285903,0.8142142028646512,0.5977362947247545,0.5977362947247545,0.5977362947247545,4.4603199555100936e-4,4.4603199555100936e-4,4.4603199555100936e-4,short,TRUE,TRUE,TRUE,TRUE,13.865421304895019,9.753534377010872e-4,2.3664334732507702e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,2,1.5,19,26.435991224737243,0.81627153151269,0.5923137789114604,0.5923137789114604,0.5923137789114604,4.3857975452969125e-4,4.3857975452969125e-4,4.3857975452969125e-4,short,TRUE,TRUE,TRUE,TRUE,13.653848156773233,0.0010841878708529357,2.630491029924639e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,2,2,19,26.41525803894738,0.8164719103994218,0.5921864618687865,0.5921864618687865,0.5921864618687865,4.37247851702782e-4,4.37247851702782e-4,4.37247851702782e-4,short,TRUE,TRUE,TRUE,TRUE,13.633114970983367,0.0010954856637641155,2.6579020937354017e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,1.5,2,2.5,19,26.39808254832954,0.8166377399081008,0.5920757986379681,0.5920757986379681,0.5920757986379681,4.361969014651818e-4,4.361969014651818e-4,4.361969014651818e-4,short,TRUE,TRUE,TRUE,TRUE,13.61593948036553,0.0011049339272072396,2.6808257704372546e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,0.5,1.5,19,32.76346517907797,0.7436653293582222,0.5861075177259251,0.5861075177259251,0.5861075177259251,0.0023916168142083323,0.0023916168142083323,0.0023916168142083323,short,TRUE,TRUE,TRUE,TRUE,19.981322111113958,4.5825903159230965e-5,1.1118426099317936e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,0.5,2,19,32.74857754399075,0.7438661042166498,0.5859376493115162,0.5859376493115162,0.5859376493115162,0.002388644800702784,0.002388644800702784,0.002388644800702784,short,TRUE,TRUE,TRUE,TRUE,19.966434476026738,4.616829559351641e-5,1.1201498438652756e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,0.5,2.5,19,32.73640463912223,0.7440301513206216,0.5857939586097151,0.5857939586097151,0.5857939586097151,0.0023864632613182775,0.0023864632613182775,0.0023864632613182775,short,TRUE,TRUE,TRUE,TRUE,19.954261571158217,4.645015361622505e-5,1.1269883726883669e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,1,1.5,19,28.54145827187361,0.7947409154941869,0.591391638463815,0.591391638463815,0.591391638463815,7.777327508428051e-4,7.777327508428051e-4,7.777327508428051e-4,short,TRUE,TRUE,TRUE,TRUE,15.759315203909598,3.7836258521577426e-4,9.179953154117101e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,1,2,19,28.523982117489876,0.7949296255065053,0.5912208289321915,0.5912208289321915,0.5912208289321915,7.763164622492705e-4,7.763164622492705e-4,7.763164622492705e-4,short,TRUE,TRUE,TRUE,TRUE,15.741839049525865,3.816832336041728e-4,9.26051977945985e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,1,2.5,19,28.509643647776223,0.795084324776976,0.5910762908939489,0.5910762908939489,0.5910762908939489,7.752433041629005e-4,7.752433041629005e-4,7.752433041629005e-4,short,TRUE,TRUE,TRUE,TRUE,15.727500579812212,3.844294426933124e-4,9.3271491761676e-6
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,1.5,1.5,19,25.794403758041817,0.8223720504938441,0.5942906621141419,0.5942906621141419,0.5942906621141419,3.619966658006437e-4,3.619966658006437e-4,3.619966658006437e-4,short,TRUE,TRUE,TRUE,TRUE,13.012260690077806,0.0014942507848116967,3.625398689262949e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,1.5,2,19,25.77435536183219,0.8225593808802891,0.5941195666847202,0.5941195666847202,0.5941195666847202,3.6108855149258773e-4,3.6108855149258773e-4,3.6108855149258773e-4,short,TRUE,TRUE,TRUE,TRUE,12.992212293868178,0.0015093047767380052,3.661923162365161e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,1.5,2.5,19,25.75790345782693,0.8227129583818112,0.5939745478686562,0.5939745478686562,0.5939745478686562,3.603894103648154e-4,3.603894103648154e-4,3.603894103648154e-4,short,TRUE,TRUE,TRUE,TRUE,12.97576038986292,0.0015217714502199261,3.6921702013228955e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,2,1.5,19,24.313740338174703,0.8356889072723137,0.598542089939789,0.598542089939789,0.598542089939789,2.313080947332092e-4,2.313080947332092e-4,2.313080947332092e-4,short,TRUE,TRUE,TRUE,TRUE,11.531597270210693,0.003132892326614079,7.6011228168369e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,2,2,19,24.291118977393214,0.8358844193089466,0.5983704532679823,0.5983704532679823,0.5983704532679823,2.305542140059322e-4,2.305542140059322e-4,2.305542140059322e-4,short,TRUE,TRUE,TRUE,TRUE,11.508975909429203,0.00316852862589852,7.687584737438987e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1.5,2,2,2.5,19,24.272594769804037,0.8360443471813723,0.5982246212936496,0.5982246212936496,0.5982246212936496,2.2996999446508415e-4,2.2996999446508415e-4,2.2996999446508415e-4,short,TRUE,TRUE,TRUE,TRUE,11.490451701840026,0.0031980121960771117,7.75911871136541e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,0.5,1.5,19,23.0392554458562,0.8463490631868473,1.023289618120715,1.023289618120715,1.023289618120715,1.5630624242602018e-5,1.5630624242602018e-5,1.5630624242602018e-5,short,TRUE,TRUE,TRUE,TRUE,10.257112377892188,0.005925109038866294,1.4375687643324814e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,0.5,2,19,23.071508908028086,0.846088011429027,1.0233229235922614,1.0233229235922614,1.0233229235922614,1.583020114730026e-5,1.583020114730026e-5,1.583020114730026e-5,short,TRUE,TRUE,TRUE,TRUE,10.289365840064075,0.005830322749499677,1.4145714139062517e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,0.5,2.5,19,23.097657371363972,0.845876046553641,1.0233336950303307,1.0233336950303307,1.0233336950303307,1.599589584004059e-5,1.599589584004059e-5,1.599589584004059e-5,short,TRUE,TRUE,TRUE,TRUE,10.315514303399961,0.005754591899268707,1.3961973546148106e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,1,1.5,19,20.95330269353047,0.8623249224195523,0.8550196946681353,0.8550196946681353,0.8550196946681353,1.5049088520714677e-5,1.5049088520714677e-5,1.5049088520714677e-5,short,TRUE,TRUE,TRUE,TRUE,8.17115962556646,0.01681338787201306,4.079317539789494e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,1,2,19,21.005151025339217,0.8619487133893532,0.8549337430331085,0.8549337430331085,0.8549337430331085,1.5345239165422072e-5,1.5345239165422072e-5,1.5345239165422072e-5,short,TRUE,TRUE,TRUE,TRUE,8.223007957375206,0.01638311613059292,3.974923643983842e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,1,2.5,19,21.04650820339173,0.8616478907592714,0.8548525456173018,0.8548525456173018,0.8548525456173018,1.5588302117904116e-5,1.5588302117904116e-5,1.5588302117904116e-5,short,TRUE,TRUE,TRUE,TRUE,8.26436513542772,0.016047815128886346,3.8935718505331355e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,1.5,1.5,19,23.520142687119836,0.8424105489186565,0.7604212661799147,0.7604212661799147,0.7604212661799147,5.7724324595529395e-5,5.7724324595529395e-5,5.7724324595529395e-5,short,TRUE,TRUE,TRUE,TRUE,10.737999619155826,0.004658788656571269,1.1303300932323099e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,1.5,2,19,23.568670505011028,0.8420075359348995,0.7602625593182702,0.7602625593182702,0.7602625593182702,5.8768369343428485e-5,5.8768369343428485e-5,5.8768369343428485e-5,short,TRUE,TRUE,TRUE,TRUE,10.786527437047017,0.004547108609191932,1.1032339256076167e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,1.5,2.5,19,23.606951353329116,0.8416888947542875,0.7601263310221196,0.7601263310221196,0.7601263310221196,5.9616475319680716e-5,5.9616475319680716e-5,5.9616475319680716e-5,short,TRUE,TRUE,TRUE,TRUE,10.824808285365105,0.004460902662726517,1.082318365214468e-4
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,2,1.5,19,26.972377425559166,0.8110108122783005,0.6982022645966817,0.6982022645966817,0.6982022645966817,2.407757147742362e-4,2.407757147742362e-4,2.407757147742362e-4,short,TRUE,TRUE,TRUE,TRUE,14.190234357595156,8.291436151604711e-4,2.0116945603560943e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,2,2,19,27.01074465340472,0.8106287955825089,0.6979959125615409,0.6979959125615409,0.6979959125615409,2.4421265362301655e-4,2.4421265362301655e-4,2.4421265362301655e-4,short,TRUE,TRUE,TRUE,TRUE,14.22860158544071,8.133892402295309e-4,1.9734707957743106e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,0.5,2,2.5,19,27.040707529591284,0.810329922828926,0.6978239662733844,0.6978239662733844,0.6978239662733844,2.4697970010439696e-4,2.4697970010439696e-4,2.4697970010439696e-4,short,TRUE,TRUE,TRUE,TRUE,14.258564461627273,8.012943255072591e-4,1.9441257297207583e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,1,0.5,1.5,19,27.722128949574525,0.8034040883693879,0.782665979453082,0.782665979453082,0.782665979453082,1.901082838186635e-4,1.901082838186635e-4,1.901082838186635e-4,short,TRUE,TRUE,TRUE,TRUE,14.939985881610514,5.699323201266978e-4,1.3827878876545513e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,1,0.5,2,19,27.72478699971688,0.8033765831933294,0.7825756700011313,0.7825756700011313,0.7825756700011313,1.9064772870537328e-4,1.9064772870537328e-4,1.9064772870537328e-4,short,TRUE,TRUE,TRUE,TRUE,14.942643931752869,5.69175368899372e-4,1.3809513485573148e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,1,0.5,2.5,19,27.726597733249424,0.8033578437417555,0.7824959630342776,0.7824959630342776,0.7824959630342776,1.9108793268060437e-4,1.9108793268060437e-4,1.9108793268060437e-4,short,TRUE,TRUE,TRUE,TRUE,14.944454665285413,5.686602896391957e-4,1.3797016469050282e-5
sst_wgoa_coastwatch_junjulaug,T_sst,ssl_west_pup_pred,stka_herr_matbiom + mid_il_capelin,other_sharks_bsai,-1,1,1,1.5,19,23.174255874034767,0.8452534416410267,0.7297977682074859,0.7297977682074859,0.7297977682074859,6.240317366168637e-5,6.240317366168637e-5,6.240317366168637e-5,short,TRUE,TRUE,TRUE,TRUE,10.392112806070756,0.005538362480596728,1.3437350866339862e-4
