model_group,overlap_form,T,w_mean,w_q10,w_q90
short,linear,-1.520100502512563,0.38448784958786,0.09549685156318109,0.6646388915326924
short,linear,-1.4949748743718592,0.3902751356523502,0.09837615362036248,0.6694377282946613
short,linear,-1.4698492462311556,0.3997657806940219,0.11277266390626924,0.6742365650566302
short,linear,-1.4447236180904521,0.40925642573569354,0.12716917419217588,0.6790354018185992
short,linear,-1.4195979899497486,0.41874707077736506,0.14156568447808265,0.683834238580568
short,linear,-1.394472361809045,0.4282377158190367,0.1559621947639893,0.688633075342537
short,linear,-1.3693467336683416,0.4377283608607083,0.17035870504989595,0.6934319121045058
short,linear,-1.344221105527638,0.4472190059023799,0.18475521533580272,0.6982307488664747
short,linear,-1.3190954773869346,0.45670965094405147,0.19915172562170935,0.7030295856284436
short,linear,-1.293969849246231,0.4662002959857231,0.21354823590761612,0.7078284223904124
short,linear,-1.2688442211055275,0.47569094102739473,0.22794474619352276,0.7126272591523815
short,linear,-1.243718592964824,0.48518158606906625,0.24234125647942942,0.7174260959143504
short,linear,-1.2185929648241205,0.4946722311107379,0.25673776676533616,0.7222249326763193
short,linear,-1.193467336683417,0.5041628761524095,0.2711342770512428,0.7270237694382882
short,linear,-1.1683417085427135,0.5136535211940811,0.2855307873371496,0.7318226062002571
short,linear,-1.14321608040201,0.5231441662357529,0.29992729762305625,0.736621442962226
short,linear,-1.1180904522613064,0.5326348112774243,0.3143238079089629,0.7414202797241948
short,linear,-1.092964824120603,0.5421254563190959,0.32872031819486963,0.7462191164861637
short,linear,-1.0678391959798994,0.5516161013607676,0.3431168284807763,0.7510179532481327
short,linear,-1.0427135678391959,0.5611067464024392,0.35751333876668306,0.7558167900101016
short,linear,-1.0175879396984924,0.5705973914441108,0.3719098490525897,0.7606156267720705
short,linear,-0.9924623115577889,0.5800880364857823,0.3863063593384964,0.7654144635340393
short,linear,-0.9673366834170853,0.589578681527454,0.4007028696244031,0.7702133002960082
short,linear,-0.9422110552763818,0.5990693265691256,0.41509937991030976,0.7750121370579771
short,linear,-0.9170854271356783,0.6085599716107973,0.42949589019621653,0.779810973819946
short,linear,-0.8919597989949748,0.6180506166524689,0.4438924004821232,0.7846098105819149
short,linear,-0.8668341708542713,0.6275412616941404,0.45828891076802986,0.7894086473438838
short,linear,-0.8417085427135678,0.6370319067358121,0.47268542105393657,0.7942074841058527
short,linear,-0.8165829145728642,0.6465225517774836,0.48708193133984323,0.7990063208678216
short,linear,-0.7914572864321607,0.6560131968191553,0.50147844162575,0.8038051576297905
short,linear,-0.7663316582914572,0.6655038418608268,0.5158749519116567,0.8086039943917595
short,linear,-0.7412060301507537,0.6749944869024984,0.5302714621975634,0.8134028311537282
short,linear,-0.7160804020100502,0.68448513194417,0.5446679724834701,0.8182016679156972
