model_group,shark_col,shark_temp_col,overlap_form,overlap_slope,shark_transform,aic_weight,delta_aic,n,curve_id,T,O_T,O_T_norm
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-1.0427135678391959,0.37437185929648253,0.35751333876668306
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-1.0175879396984924,0.3894472361809046,0.3719098490525897
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.9924623115577889,0.40452261306532666,0.3863063593384964
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.9673366834170853,0.41959798994974884,0.4007028696244031
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.9422110552763818,0.4346733668341709,0.41509937991030976
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.9170854271356783,0.4497487437185931,0.42949589019621653
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.8919597989949748,0.46482412060301515,0.4438924004821232
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.8668341708542713,0.4798994974874372,0.45828891076802986
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.8417085427135678,0.4949748743718594,0.47268542105393657
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.8165829145728642,0.5100502512562815,0.48708193133984323
long,pacific_sleeper_shark_goa,enso_dj,linear,0.6,z_roll2,0.0129545712429233,0.8624123708105245,24,4,-0.7914572864321607,0.5251256281407035,0.50147844162575
