model_group,forage_set_id,forage_label,importance_aicw,n_models,min_aic,mean_r2,rank,importance_rel_top1
short,71,stka_herr_matbiom + pav_capelin_cpue + x13_ammod_wai,0.020392899464483357,3,19.178214427325685,0.873169281083611,18,0.18623646731518884
short,58,stka_herr_matbiom + crg_herr_matbiom + x13_ammod_wai,0.017932557646276742,3,19.525231923367443,0.8714823480556187,19,0.1637675991972124
short,16,stka_herr_matbiom + capelin_w_go_a,0.01704932437792081,3,19.251730152225758,0.8704430713131899,20,0.1557015444412256
short,17,stka_herr_matbiom + sitka_herring_e_go_a,0.016974742297661764,3,19.180488977340268,0.8703526099931239,21,0.1550204297632146
short,14,stka_herr_matbiom + x13_ammod_wai,0.016407314929834944,3,18.961939920815084,0.8692663234575347,22,0.1498384462681226
short,1,stka_herr_matbiom,0.014841130540881237,3,19.60526587046301,0.8687149936960695,23,0.1355353969018011
short,106,crg_herr_matbiom + x13_ammod_wai + capelin_w_go_a,0.014032133315969508,3,20.010435368516852,0.868120636550235,24,0.12814729667124036
short,43,x13_ammod_wai + sitka_herring_e_go_a,0.012766578637335336,3,19.92085478528449,0.866637747626893,25,0.11658972326420604
short,8,sitka_herring_e_go_a,0.012648544505803865,3,19.35759136548569,0.8648615762985694,26,0.11551178632260918
short,74,stka_herr_matbiom + pav_capelin_cpue + sitka_herring_e_go_a,0.011315251482743448,3,19.580809393252927,0.8629714639296306,27,0.10333559808889489
short,107,crg_herr_matbiom + x13_ammod_wai + sitka_herring_e_go_a,0.010842043581105415,3,20.415392099385706,0.8644470154638079,28,0.09901406607427446
short,13,stka_herr_matbiom + pav_capelin_cpue,0.010280970871942673,3,19.952439929696606,0.8619043136965779,29,0.09389011597373005
short,20,crg_herr_matbiom + mid_il_capelin,0.009589828347545121,3,19.85626748787116,0.8594828567929854,30,0.08757831404584453
short,61,stka_herr_matbiom + crg_herr_matbiom + sitka_herring_e_go_a,0.008717258256949138,3,20.562270847595606,0.8608011338870125,31,0.07960963987861731
short,24,crg_herr_matbiom + capelin_w_go_a,0.007014177704879608,3,20.75403981764455,0.8556538656833389,32,0.06405639762765493
short,11,stka_herr_matbiom + crg_herr_matbiom,0.005194854558731563,3,21.732889011181335,0.8530621124006073,33,0.04744157950267622
short,38,pav_capelin_cpue + sitka_herring_e_go_a,0.005012420057302379,3,21.459306636773402,0.8498756462779157,34,0.04577551151064045
short,139,mid_il_capelin + sitka_herring_e_go_a + est_abund_herring_recruits,0.00471547391043901,3,21.775449234084334,0.8499248224315076,35,0.043063675389886445
short,173,capelin_w_go_a + sitka_herring_e_go_a + est_abund_herring_recruits,0.004189378270900917,3,21.985051840603887,0.8478062177734486,36,0.03825915048413971
short,25,crg_herr_matbiom + sitka_herring_e_go_a,0.00402026814798886,3,21.942745522487172,0.8479854994768659,37,0.03671476627662522
short,150,pav_capelin_cpue + capelin_w_go_a + sitka_herring_e_go_a,0.0038424137437523785,3,22.1706872232284,0.8470708789518199,38,0.03509052564330393
short,123,mid_il_capelin + pav_capelin_cpue + sitka_herring_e_go_a,0.0038113988607793472,3,22.231557699219586,0.8469541292315464,39,0.03480728479032218
short,67,stka_herr_matbiom + mid_il_capelin + capelin_w_go_a,0.0036712508767098445,3,22.510301000715728,0.8478393818194505,40,0.0335273949198353
short,57,stka_herr_matbiom + crg_herr_matbiom + pav_capelin_cpue,0.0036074963282199503,3,22.089243975378515,0.8458249561678538,41,0.03294516177997641
short,143,pav_capelin_cpue + x13_ammod_wai + sitka_herring_e_go_a,0.003456205590475543,3,22.158854234979213,0.8461704799072519,42,0.03156351163336049
short,70,stka_herr_matbiom + mid_il_capelin + est_abund_herring_recruits,0.0030520516301518422,3,22.7428547647404,0.8446179834885122,43,0.02787260902516505
short,88,stka_herr_matbiom + capelin_w_go_a + est_abund_herring_recruits,0.0025583583137412957,3,22.966257157409906,0.8415943373291855,44,0.023363995654832364
short,69,stka_herr_matbiom + mid_il_capelin + abund_herring,0.0022190693566174397,3,22.232615717294422,0.8320777268862852,45,0.020265467322269807
short,135,mid_il_capelin + capelin_w_go_a + sitka_herring_e_go_a,0.002098865124143453,3,23.252164216536976,0.838029566991747,46,0.019167712113341447
short,92,crg_herr_matbiom + mid_il_capelin + pav_capelin_cpue,0.001957772292972722,3,23.430270573088777,0.8351927686792717,47,0.017879193504867004
short,89,stka_herr_matbiom + sitka_herring_e_go_a + abund_herring,0.001957044160762067,3,22.743999189298602,0.833621750635297,48,0.01787254389768942
short,102,crg_herr_matbiom + pav_capelin_cpue + sitka_herring_e_go_a,0.0019381990595828532,3,23.274091703774058,0.8344731863436209,49,0.017700442570169683
short,95,crg_herr_matbiom + mid_il_capelin + capelin_w_go_a,0.001911497160758246,3,23.309646830768873,0.8362697311886278,50,0.017456589688123005
short,101,crg_herr_matbiom + pav_capelin_cpue + capelin_w_go_a,0.0018231445562504219,3,23.49371731197234,0.8338831895367408,51,0.01664971683660473
short,22,crg_herr_matbiom + x13_ammod_wai,0.001819275336693217,3,24.204190676554273,0.8365003022078759,52,0.016614381509087634
short,87,stka_herr_matbiom + capelin_w_go_a + abund_herring,0.0016928639256949575,3,23.119387806741237,0.8307668578457784,53,0.01545993975578786
short,138,mid_il_capelin + sitka_herring_e_go_a + abund_herring,0.0014506249053213348,3,22.945609541361737,0.8217733336725902,54,0.013247711941942826
short,80,stka_herr_matbiom + x13_ammod_wai + abund_herring,0.0014103323076831767,3,24.102454577230283,0.83145379907393,55,0.012879743127299677
short,172,capelin_w_go_a + sitka_herring_e_go_a + abund_herring,0.0014012790204802178,3,22.96401057819459,0.8198503127834501,56,0.012797064730870306
short,90,stka_herr_matbiom + sitka_herring_e_go_a + est_abund_herring_recruits,0.001293476694533347,3,24.70707456485731,0.8303246166473008,57,0.011812568907327816
short,98,crg_herr_matbiom + mid_il_capelin + est_abund_herring_recruits,0.0012240173440879454,3,24.340170880246767,0.826951457738909,58,0.011178237135551633
short,116,crg_herr_matbiom + capelin_w_go_a + est_abund_herring_recruits,0.0011398133628177185,3,24.30764168815027,0.825703321405889,59,0.010409251242547395
short,99,crg_herr_matbiom + pav_capelin_cpue + x13_ammod_wai,9.163541120831328e-4,3,24.80229734836202,0.8229573771821,60,0.008368528121336118
short,81,stka_herr_matbiom + x13_ammod_wai + est_abund_herring_recruits,8.920053000148179e-4,3,25.638223465520714,0.8237623745253575,61,0.008146164609427377
short,62,stka_herr_matbiom + crg_herr_matbiom + abund_herring,8.1731351099952e-4,3,24.727232792190627,0.8184442261527776,62,0.007464048025275771
short,21,crg_herr_matbiom + pav_capelin_cpue,7.91356035058844e-4,3,25.238491854680255,0.8187539341938075,63,0.007226993523632692
short,166,ammod_eai + capelin_w_go_a + sitka_herring_e_go_a,7.015069715864175e-4,3,24.383294771738626,0.8084563339554257,64,0.006406454384417806
short,2,crg_herr_matbiom,6.807237827845212e-4,3,25.71754690918846,0.8171427035884056,65,0.0062166536320161754
short,132,mid_il_capelin + ammod_eai + sitka_herring_e_go_a,6.528865248012732e-4,3,24.702908809390134,0.8105365987489024,66,0.005962432176378112
short,75,stka_herr_matbiom + pav_capelin_cpue + abund_herring,6.336561024095508e-4,3,24.92273388182484,0.8104535627526912,67,0.005786811934761625
short,117,crg_herr_matbiom + sitka_herring_e_go_a + abund_herring,6.136213380174989e-4,3,25.155710033050127,0.8110314676536569,68,0.005603846106367963
short,97,crg_herr_matbiom + mid_il_capelin + abund_herring,5.790174122580156e-4,3,24.920870902957375,0.8050309571796446,69,0.005287828617049825
short,115,crg_herr_matbiom + capelin_w_go_a + abund_herring,5.355200356677442e-4,3,25.378476259741873,0.8068081368765206,70,0.004890592423748375
short,130,mid_il_capelin + x13_ammod_wai + est_abund_herring_recruits,4.755932703211206e-4,3,25.932265804206672,0.8096762977210448,71,0.004343316196784236
short,63,stka_herr_matbiom + crg_herr_matbiom + est_abund_herring_recruits,4.7392977439567134e-4,3,26.555698742574783,0.811232372775872,72,0.004328124457861165
short,153,pav_capelin_cpue + sitka_herring_e_go_a + abund_herring,4.214643108279471e-4,3,26.10781962860203,0.8037539598850494,73,0.003848987952141415
short,162,x13_ammod_wai + capelin_w_go_a + est_abund_herring_recruits,4.203472651339848e-4,3,26.212671681277545,0.8073486142668853,74,0.003838786624751188
short,76,stka_herr_matbiom + pav_capelin_cpue + est_abund_herring_recruits,3.9546264270452276e-4,3,26.911664189900446,0.8071077572516347,75,0.0036115298690452755
short,154,pav_capelin_cpue + sitka_herring_e_go_a + est_abund_herring_recruits,3.9367846758915946e-4,3,26.647463902440652,0.8058079645785249,76,0.003595236037403746
short,118,crg_herr_matbiom + sitka_herring_e_go_a + est_abund_herring_recruits,3.805593877850802e-4,3,26.998345850566345,0.8063250613080649,77,0.003475427126395629
short,164,x13_ammod_wai + sitka_herring_e_go_a + est_abund_herring_recruits,3.5883492120689e-4,3,27.43849938114208,0.8060315391275281,78,0.0032770302325711184
short,42,x13_ammod_wai + capelin_w_go_a,3.567170376155311e-4,3,25.712314365514807,0.7937011585815155,79,0.0032576888358792733
short,29,mid_il_capelin + x13_ammod_wai,3.369095481603612e-4,3,25.84033091632978,0.7928510425117423,80,0.0030767985770449027
short,66,stka_herr_matbiom + mid_il_capelin + ammod_eai,3.3592903088637083e-4,3,26.86524320113335,0.8036708230249413,81,0.003067844084155477
short,163,x13_ammod_wai + sitka_herring_e_go_a + abund_herring,3.2487172525210204e-4,3,26.355177541186663,0.7995189226907172,82,0.0029668641551886805
short,83,stka_herr_matbiom + ammod_eai + sitka_herring_e_go_a,3.0369092576008585e-4,3,27.338951282839094,0.8020815168168146,83,0.002773432256052685
short,82,stka_herr_matbiom + ammod_eai + capelin_w_go_a,2.8748571260611515e-4,3,27.29395731293221,0.800765512257056,84,0.0026254394875333607
short,127,mid_il_capelin + x13_ammod_wai + capelin_w_go_a,2.0843758606848512e-4,3,26.944478745871486,0.7854959993735502,85,0.001903539011345964
short,94,crg_herr_matbiom + mid_il_capelin + ammod_eai,2.0234489376825632e-4,3,27.083046021371622,0.786307841329522,86,0.0018478980029445228
short,53,sitka_herring_e_go_a + abund_herring,1.9469775472643594e-4,3,27.023544933079773,0.7821807067523717,87,0.001778061138270274
short,125,mid_il_capelin + pav_capelin_cpue + est_abund_herring_recruits,1.7935410543270456e-4,3,28.20992344703492,0.7905411831203766,88,0.0016379365304299578
short,110,crg_herr_matbiom + ammod_eai + capelin_w_go_a,1.756619158109105e-4,3,27.66844048603203,0.7868033512413053,89,0.0016042179141528413
short,152,pav_capelin_cpue + capelin_w_go_a + est_abund_herring_recruits,1.7142674766759154e-4,3,28.252372290887905,0.7894004741212165,90,0.0015655405914469045
short,120,mid_il_capelin + pav_capelin_cpue + x13_ammod_wai,1.682063253442361e-4,3,27.795989981167278,0.7863109341293388,91,0.0015361303509948666
short,142,pav_capelin_cpue + x13_ammod_wai + capelin_w_go_a,1.6353134766821674e-4,3,27.88100238134619,0.7859068027410145,92,0.001493436504115684
short,18,stka_herr_matbiom + abund_herring,1.536539364258882e-4,3,27.650306987237766,0.7803660405124603,93,0.0014032318630741115
short,59,stka_herr_matbiom + crg_herr_matbiom + ammod_eai,1.403169646366193e-4,3,28.89894616180503,0.7852199526019327,94,0.0012814330715368093
short,108,crg_herr_matbiom + x13_ammod_wai + abund_herring,1.3861962824630408e-4,3,28.362016423027285,0.7831567715391052,95,0.0012659322873678704
short,103,crg_herr_matbiom + pav_capelin_cpue + abund_herring,1.3712139007215318e-4,3,28.451683288592143,0.7803630855685821,96,0.0012522497511872465
short,137,mid_il_capelin + capelin_w_go_a + est_abund_herring_recruits,1.3180640138759015e-4,3,28.862417669518482,0.7836025272407995,97,0.0012037110567187548
short,104,crg_herr_matbiom + pav_capelin_cpue + est_abund_herring_recruits,1.1871633829902392e-4,3,29.21600733782041,0.7803945244153938,98,0.0010841671384645938
short,19,stka_herr_matbiom + est_abund_herring_recruits,1.1760511093611523e-4,3,29.57913567417767,0.7817975852809683,99,0.0010740189465013805
short,72,stka_herr_matbiom + pav_capelin_cpue + ammod_eai,1.174951991588253e-4,3,28.85540481912636,0.7802576700584892,100,0.001073015186287956
short,109,crg_herr_matbiom + x13_ammod_wai + est_abund_herring_recruits,1.1690067085056417e-4,3,29.64284772691753,0.7817175476954801,101,0.0010675857056963284
short,147,pav_capelin_cpue + ammod_eai + sitka_herring_e_go_a,9.396424993875562e-5,3,29.309706394274592,0.774354000845039,102,8.581207391814422e-4
short,111,crg_herr_matbiom + ammod_eai + sitka_herring_e_go_a,9.244775479838204e-5,3,29.543195322219162,0.7750966251733091,103,8.442714727671343e-4
short,54,sitka_herring_e_go_a + est_abund_herring_recruits,8.922727316192448e-5,3,29.879056312258108,0.7749859843643588,104,8.148606906430981e-4
short,37,pav_capelin_cpue + capelin_w_go_a,7.960819886077946e-5,3,29.567125767545757,0.7704648671592232,105,7.270152903454337e-4
short,28,mid_il_capelin + pav_capelin_cpue,7.914422800346299e-5,3,29.550189699781676,0.7700422125481498,106,7.227781148739265e-4
short,3,mid_il_capelin,7.882504085484088e-5,3,29.34146099208779,0.7681739564335731,107,7.198631646445431e-4
short,31,mid_il_capelin + capelin_w_go_a,7.876515809822769e-5,3,29.345369843317666,0.7681777145258567,108,7.193162903236963e-4
short,35,pav_capelin_cpue + x13_ammod_wai,7.822201163031685e-5,3,29.50989750375318,0.7697328562595719,109,7.143560501384e-4
short,7,capelin_w_go_a,7.803030734143088e-5,3,29.402917545049448,0.7683393767927923,110,7.126053265792772e-4
short,122,mid_il_capelin + pav_capelin_cpue + capelin_w_go_a,7.77273132559879e-5,3,29.555030349063582,0.769151594620519,111,7.09838258159773e-4
short,34,mid_il_capelin + est_abund_herring_recruits,6.553104961486578e-5,3,30.7318756870193,0.7679648469760456,112,5.984568894180128e-4
short,77,stka_herr_matbiom + x13_ammod_wai + ammod_eai,6.478707448844337e-5,3,30.176335178410675,0.7664377218333303,113,5.9166259812282e-4
short,145,pav_capelin_cpue + x13_ammod_wai + est_abund_herring_recruits,5.9217193440422804e-5,3,30.604593318837853,0.7649583423862548,114,5.407961202315432e-4
short,52,capelin_w_go_a + est_abund_herring_recruits,5.0223617651482e-5,3,31.304096553423435,0.7613781995542835,115,4.5866303335094353e-4
short,26,crg_herr_matbiom + abund_herring,4.696707044431062e-5,3,30.29315264771199,0.7531271143585208,116,4.289228853859613e-4
short,136,mid_il_capelin + capelin_w_go_a + abund_herring,4.441996357030277e-5,3,30.851240971003715,0.7560267977092674,117,4.0566164257369627e-4
short,151,pav_capelin_cpue + capelin_w_go_a + abund_herring,3.664460757784341e-5,3,31.392835568782417,0.7524479355691617,118,3.346538472047457e-4
short,157,x13_ammod_wai + ammod_eai + sitka_herring_e_go_a,3.637361907461771e-5,3,31.787209822280726,0.7528550957264295,119,3.321790671171138e-4
short,124,mid_il_capelin + pav_capelin_cpue + abund_herring,3.602775003091533e-5,3,31.372572540363095,0.7517817509902915,120,3.290204466882239e-4
short,129,mid_il_capelin + x13_ammod_wai + abund_herring,3.372996331248768e-5,3,31.680974337856703,0.748671854709829,121,3.080360995712767e-4
short,144,pav_capelin_cpue + x13_ammod_wai + abund_herring,3.294237575874702e-5,3,32.06461273787074,0.7505308885345188,122,3.00843521391527e-4
short,100,crg_herr_matbiom + pav_capelin_cpue + ammod_eai,3.0233822443765804e-05,3,31.613556797293977,0.7462637977451787,123,2.761078823130589e-4
short,91,stka_herr_matbiom + abund_herring + est_abund_herring_recruits,2.8345304656953847e-5,3,31.85414526293471,0.7453124650999358,124,2.588611498564848e-4
short,40,pav_capelin_cpue + est_abund_herring_recruits,2.765755748929378e-5,3,32.15773314646661,0.7453033693558921,125,2.525803557431165e-4
short,5,x13_ammod_wai,2.6347275241791663e-5,3,32.23593371405417,0.744173102694621,126,2.4061431151357508e-4
short,27,crg_herr_matbiom + est_abund_herring_recruits,2.3189190469762112e-5,3,32.66138921700458,0.7408643174574342,127,2.117733635920198e-4
short,33,mid_il_capelin + abund_herring,2.1502528114972298e-5,3,31.864453223520666,0.7340514894127012,128,1.9637005916948555e-4
short,175,sitka_herring_e_go_a + abund_herring + est_abund_herring_recruits,2.0482735574943107e-5,3,32.16554325927593,0.7343685446719754,129,1.8705688816208701e-4
short,126,mid_il_capelin + x13_ammod_wai + ammod_eai,2.0258364383169916e-5,3,32.90990406077198,0.7372846591637232,130,1.8500783681478286e-4
short,161,x13_ammod_wai + capelin_w_go_a + abund_herring,1.8981101942844615e-5,3,32.82605913464824,0.7328900732421458,131,1.7334334324265276e-4
short,156,x13_ammod_wai + ammod_eai + capelin_w_go_a,1.8432744996483597e-5,3,33.14967002455916,0.7347178319835282,132,1.683355187939577e-4
short,15,stka_herr_matbiom + ammod_eai,1.8377800489804214e-5,3,32.91940457314053,0.734110585962527,133,1.6783374263210462e-4
short,51,capelin_w_go_a + abund_herring,1.828920180511246e-5,3,32.123739278690906,0.7287217007454555,134,1.6702462247366408e-4
short,121,mid_il_capelin + pav_capelin_cpue + ammod_eai,1.7810326574038388e-5,3,32.97894313237247,0.733219768893651,135,1.6265133404181042e-4
short,39,pav_capelin_cpue + abund_herring,1.742206262612151e-5,3,32.73922357592804,0.7308617608699151,136,1.591055456573866e-4
short,146,pav_capelin_cpue + ammod_eai + capelin_w_go_a,1.6800302020969854e-5,3,33.138044350538294,0.7317084591600566,137,1.5342736836725343e-4
short,131,mid_il_capelin + ammod_eai + capelin_w_go_a,1.501352512653591e-5,3,33.342359085229546,0.7275666318675391,138,1.3710977619359866e-4
short,105,crg_herr_matbiom + x13_ammod_wai + ammod_eai,1.4825850515266662e-5,3,33.5876474682751,0.728553770573153,139,1.353958533319473e-4
short,155,pav_capelin_cpue + abund_herring + est_abund_herring_recruits,1.2938929163052416e-5,3,33.575918710641474,0.7229863497268841,140,1.1816370018226847e-4
short,85,stka_herr_matbiom + ammod_eai + est_abund_herring_recruits,1.1327573519764684e-5,3,34.169549144334454,0.7208384724717073,141,1.0344812807262568e-4
short,140,mid_il_capelin + abund_herring + est_abund_herring_recruits,1.0909539009036711e-5,3,33.41619358419439,0.7164309670555751,142,9.963046248616008e-5
short,119,crg_herr_matbiom + abund_herring + est_abund_herring_recruits,9.828644259305628e-6,3,33.85702918628756,0.7144163611558895,143,8.975928060346393e-5
short,45,x13_ammod_wai + est_abund_herring_recruits,8.304317620110765e-6,3,34.900368690608374,0.7116457261038259,144,7.583849367404738e-5
short,84,stka_herr_matbiom + ammod_eai + abund_herring,7.9850290663866e-6,3,34.514370470801154,0.7089113761209156,145,7.292261737095833e-5
short,134,mid_il_capelin + ammod_eai + est_abund_herring_recruits,7.697705774329398e-6,3,34.5080627468004,0.7082470384088425,146,7.029866117565135e-5
short,174,capelin_w_go_a + abund_herring + est_abund_herring_recruits,7.0881134532931136e-6,3,34.184425232923516,0.7023775254333743,147,6.473160973355568e-5
short,141,pav_capelin_cpue + x13_ammod_wai + ammod_eai,6.821366863435387e-6,3,35.305004892575894,0.7055988061205486,148,6.229556856883574e-5
short,47,ammod_eai + sitka_herring_e_go_a,5.661027047014338e-6,3,35.398841645702454,0.6992190665053902,149,5.169886118684867e-5
short,165,x13_ammod_wai + abund_herring + est_abund_herring_recruits,5.493363824439714e-6,3,35.45161412984214,0.6984980063842535,150,5.016769067696801e-5
short,168,ammod_eai + capelin_w_go_a + est_abund_herring_recruits,4.609685720981426e-6,3,35.48362041895608,0.6918473186998405,151,4.209757350120881e-5
short,44,x13_ammod_wai + abund_herring,4.3523118645219625e-6,3,35.827929449047076,0.6905628175782921,152,3.974712804887003e-5
short,170,ammod_eai + sitka_herring_e_go_a + est_abund_herring_recruits,3.6535593974371173e-6,3,36.40752765693263,0.685429475331811,153,3.3365828948940824e-5
short,30,mid_il_capelin + ammod_eai,3.4836132493076513e-6,3,36.084876761905335,0.6827441079606347,154,3.181380981029024e-5
short,23,crg_herr_matbiom + ammod_eai,3.078116126067189e-6,3,36.734453367756934,0.6793977444119846,155,2.8110640877873364e-5
short,149,pav_capelin_cpue + ammod_eai + est_abund_herring_recruits,2.8457979791162077e-6,3,36.74996342744195,0.6768256959968894,156,2.5989014619836115e-5
short,148,pav_capelin_cpue + ammod_eai + abund_herring,2.671044909493572e-6,3,36.216877636097486,0.6708757127089493,157,2.4393096668311538e-05
short,46,ammod_eai + capelin_w_go_a,2.650633091916724e-6,3,36.58153129391884,0.6732874480426585,158,2.4206687432900217e-5
short,113,crg_herr_matbiom + ammod_eai + est_abund_herring_recruits,2.5993658517020153e-6,3,37.09696763691212,0.673980651240522,159,2.3738493602826414e-5
short,112,crg_herr_matbiom + ammod_eai + abund_herring,2.237573920695325e-6,3,36.54943254705627,0.6641712799935063,160,2.0434458722883285e-5
short,169,ammod_eai + sitka_herring_e_go_a + abund_herring,2.1983313553318956e-6,3,36.49914127036176,0.6623186865446603,161,2.007607924112303e-5
short,133,mid_il_capelin + ammod_eai + abund_herring,1.956119281625805e-6,3,36.38977712279211,0.652641252279743,162,1.786409751549002e-5
short,158,x13_ammod_wai + ammod_eai + abund_herring,1.5021278702038208e-6,3,37.84535877477171,0.6537881897223418,163,1.3718058508044306e-5
short,36,pav_capelin_cpue + ammod_eai,1.3001463347210573e-6,3,38.251688440922536,0.6488868669290817,164,1.187347884458249e-5
short,159,x13_ammod_wai + ammod_eai + est_abund_herring_recruits,1.1227136831936208e-6,3,38.76650678158398,0.6439100589020267,165,1.02530898329862e-5
short,41,x13_ammod_wai + ammod_eai,1.0716960384849885e-6,3,38.465524612159996,0.6410205046733322,166,9.78717541322334e-6
short,167,ammod_eai + capelin_w_go_a + abund_herring,7.997420185254804e-7,3,38.18725056041005,0.6185678270053551,167,7.303577823894161e-6
short,55,abund_herring + est_abund_herring_recruits,6.98185607986228e-7,3,39.184924238987065,0.6236663775874187,168,6.376122306105655e-6
short,10,est_abund_herring_recruits,5.428227369238264e-7,3,40.402945309790226,0.6157599824500494,169,4.957283738838689e-6
short,171,ammod_eai + abund_herring + est_abund_herring_recruits,2.1678508965992488e-7,3,41.780759247138846,0.5758073812837354,170,1.979771897330526e-6
short,49,ammod_eai + est_abund_herring_recruits,1.9177032503100717e-7,3,42.145710444372014,0.5707441854251291,171,1.7513266287543636e-6
short,48,ammod_eai + abund_herring,8.960892013588421e-8,3,43.74071950514352,0.5347017527748458,172,8.183460500602609e-7
short,6,ammod_eai,6.738135133709119e-8,3,43.57775096734031,0.5154409657506371,173,6.153546168262521e-7
