"week","fit_eul","eul_prop_signal"
13,54046.376103881,0.0597130701270942
13.1313131313131,52729.4444805579,0.0582580598924592
13.2626262626263,51409.7472132334,0.056799994039555
13.3939393939394,50055.1828474763,0.0553034053171466
13.5252525252525,48637.3162248709,0.0537368771765036
13.6565656565657,47131.6643426976,0.052073359603107
13.7878787878788,45518.1106900507,0.0502906268953832
13.9191919191919,43781.3967788518,0.0483718207321208
14.0505050505051,41911.7694575192,0.0463061653561585
14.1818181818182,39910.809131722,0.0440954068766963
14.3131313131313,37792.1555310582,0.0417546151316902
14.4444444444444,35573.2546296428,0.0393030652835261
14.5757575757576,33274.4249074912,0.0367632061790924
14.7070707070707,30918.3811767466,0.0341601342497915
14.8383838383838,28529.6458145672,0.031520943012941
14.969696969697,26133.8665769795,0.0288739693592748
15.1010101010101,23758.3928657292,0.0262494302406423
15.2323232323232,21439.4131906322,0.0236873084862399
15.3636363636364,19211.6273626746,0.0212259421382484
15.4949494949495,17101.9043877685,0.0188950173837899
15.6262626262626,15129.6014670187,0.0167159210019671
15.7575757575758,13307.204517298,0.0147024480422091
15.8888888888889,11641.1567865451,0.0128617173188334
16.020202020202,10132.7926772851,0.0111952031447781
16.1515151515152,8780.25088774657,0.00970084906314085
16.2828282828283,7580.02657077384,0.00837478274798434
16.4141414141414,6525.00239894388,0.00720914062912749
16.5454545454545,5605.27443463881,0.00619298035364781
16.6767676767677,4809.27326313186,0.00531351946835025
16.8080808080808,4124.66336298823,0.00455712908801459
16.9393939393939,3539.02928586842,0.00391009202028119
17.0707070707071,3040.35512028054,0.0033591325005701
17.2020202020202,2617.1250597322,0.00289152730467608
17.3333333333333,2258.71675488954,0.0024955403434029
17.4646464646465,1955.74375217273,0.00216080100541155
17.5959595959596,1700.00718266309,0.0018782507807704
17.7272727272727,1484.41021335987,0.0016400487425348
17.8585858585859,1302.85843807548,0.0014394614937539
17.989898989899,1150.15505120071,0.00127074735033804
18.1212121212121,1021.82057003343,0.00112895716150212
18.2525252525253,913.758061526173,0.0010095644359621
18.3838383838384,822.533898844738,0.000908775535462794
18.5151515151515,745.366804739904,0.000823517569361064
18.6464646464646,679.997947111729,0.00075129486987467
18.7777777777778,624.588699756452,0.000690076033173099
18.9090909090909,577.640007172046,0.000638204829685199
19.040404040404,537.927565700434,0.000594328589066316
19.1717171717172,504.378181081737,0.000557261593998848
19.3030303030303,476.004101549972,0.000525912528196259
19.4343434343434,451.994256851372,0.00049938528171682
19.5656565656566,431.686891982059,0.000476948715383361
19.6969696969697,414.538083740198,0.000458001876335835
19.8282828282828,400.097228934276,0.000442046916209298
19.959595959596,387.987819027874,0.000428667850024567
20.0909090909091,377.893354534165,0.000417514993724827
20.2222222222222,369.555519356707,0.000408302947098374
20.3535353535354,362.758990310036,0.000400793810596703
20.4848484848485,357.316951054663,0.000394781180423944
20.6161616161616,353.06517990615,0.000390083616460219
20.7474747474747,349.857252951545,0.000386539342430916
20.8787878787879,347.560560952735,0.000384001845187406
21.010101010101,346.052996428738,0.000382336214434115
21.1414141414141,345.246493036615,0.000381445150183684
21.2727272727273,345.141996432668,0.000381329697243277
21.4040404040404,345.761334551193,0.000382013972178432
21.5353535353535,347.130961185368,0.000383527202429008
21.6666666666667,349.282478677344,0.000385904303802672
21.7979797979798,352.253236940849,0.000389186542304257
21.9292929292929,356.087022388444,0.000393422295296177
22.0606060606061,360.836251617922,0.000398669475190059
22.1919191919192,366.601025327731,0.000405038678115691
22.3232323232323,373.538165447229,0.000412703168582932
22.4545454545455,381.825608666041,0.000421859539717752
22.5858585858586,391.665087024558,0.000432730674909255
22.7171717171717,403.288070598032,0.000445572313576664
22.8484848484849,416.96304919439,0.000460681096343918
22.979797979798,433.004504974794,0.000478404478428127
23.1111111111111,451.776092435542,0.000499144243038543
23.2424242424242,473.657726297265,0.000523320138472662
23.3737373737374,499.082042580641,0.000551410162089503
23.5050505050505,528.567599863262,0.000583987242676173
23.6363636363636,562.737359892005,0.000621739658729018
23.7676767676768,602.341678783679,0.000665496440252516
23.8989898989899,648.2870954739,0.000716259175640518
24.030303030303,701.671931188378,0.000775241343706975
24.1616161616162,763.736316135574,0.000843813100740667
24.2929292929293,835.764408866388,0.000923393247688708
24.4242424242424,919.242679808283,0.00101562410951857
24.5555555555556,1015.91447579694,0.00112243182077172
24.6868686868687,1127.81940453988,0.00124606983943835
24.8181818181818,1257.33847706936,0.00138916882253915
24.9494949494949,1407.24548360351,0.00155479338868048
25.0808080808081,1580.75429645985,0.00174649438061832
25.2121212121212,1781.41878678202,0.00196819828838069
25.3434343434343,2013.1420974257,0.00222421749440392
25.4747474747475,2280.28144995866,0.00251936606941378
25.6060606060606,2587.65858392579,0.00285897130623421
25.7373737373737,2940.55202996131,0.00324886518274516
25.8686868686869,3344.66796024502,0.00369535215604612
26,3806.08318509209,0.0042051461823106
