"","term1_col","term2_col","n_years","aic","bic","cfi","rmsea","b_hake_cpue","p_hake_cpue","b_hake_sar","p_hake_sar","b_term1_sar","p_term1_sar","b_term2_sar","p_term2_sar","model_type","delta_aic_vs_base","contains_new_shark"
"11","x10_harbour_s_2yr_lead_ws","x13_gadid_wai",24,112.890552285632,121.136929098068,1,0,-0.613080033440603,0.00014367409823457,-0.609113610314727,1.837477872213e-05,-0.314427620204617,0.0116992444264419,0.292373216188135,0.022427202908381,"1 Predator + 1 Prey",-5.77112562723713,FALSE
"12","x15_shark_enso_roll2","x21_pdo_djf",24,112.902666839153,121.149043651588,1,0,-0.613080006860734,0.000143674160346441,-0.367576944525394,0.0263566938576716,-0.349096095959836,0.00681937374889796,-0.430542890025452,0.00499950820990902,"1 Predator + 1 Prey",-5.75901107371666,TRUE
"13","x15_shark_enso_roll2","x13_ammod_wai",24,112.941568999825,121.18794581226,0.978024290958581,0.118965609416252,-0.613080311215759,0.000143672566627062,-0.617865254152751,5.2269582804243e-06,0.142593471310099,0.431584846651244,-0.534960581340672,0.00323748285630177,"1 Predator + 1 Prey",-5.7201089130447,TRUE
"14","x15_sablefish_recruitment_pred_ak","x13_ammod_wai",24,112.949654753043,121.196031565479,1,0,-0.613079988164446,0.000143674190676402,-0.677744597590667,1.94350193338799e-05,0.11408964581233,0.455180029304441,-0.401484563334373,0.0019334333761194,"1 Predator + 1 Prey",-5.71202315982589,FALSE
"15","x15_arrowtooth_flounder_biomass_pred_ak","x13_ammod_wai",24,113.234473424779,121.480850237215,1,0,-0.613080036272787,0.000143674050258058,-0.580026861339093,0.000223309248731152,0.0959109741758964,0.601625411733577,-0.482079363254014,0.00304684805672606,"1 Predator + 1 Prey",-5.42720448809024,FALSE
"16","x15_spiny_dogfish_go_a_pred_ak","x13_ammod_wai",24,113.331124779534,121.577501591969,1,0,-0.613079933593515,0.000143674290261853,-0.591535309807282,0.000115561437577183,-0.0757612004713987,0.676483117274037,-0.472232838972841,0.00411968248422911,"1 Predator + 1 Prey",-5.33055313333571,FALSE
"17","x10_harbour_s_2yr_lead_ws","x13_egoa_herring",24,113.342670118419,121.589046930854,1,0,-0.613080034924056,0.000143674070539834,-0.640406051205538,1.74814348476993e-05,-0.260399985799465,0.044503500866967,0.295021313311094,0.0309445591701252,"1 Predator + 1 Prey",-5.31900779445039,FALSE
"18","x10_harbour_s_2yr_lead_ws","x13_stka_herr_matbiom",24,113.35384084081,121.600217653245,1,0,-0.613080039468169,0.000143674044134512,-0.618065705701966,2.4945343140681e-05,-0.288389639571505,0.0232079176168962,0.283584698590692,0.031113211704503,"1 Predator + 1 Prey",-5.30783707205944,FALSE
"19","x15_shark_catch_go_a_pred_ak","x13_ammod_wai",24,113.456756436379,121.703133248814,1,0,-0.61308002378517,0.000143674135001159,-0.631557082708423,3.02473716453644e-05,0.0341556540072542,0.83291944578985,-0.410236892832677,0.00554416991541373,"1 Predator + 1 Prey",-5.20492147649071,FALSE
"20","x10_harbour_s_2yr_lead_ws","x13_ammod_wai",24,113.457100383596,121.703477196032,1,0,-0.613080078124263,0.000143673880343975,-0.611797810494262,2.02460072784572e-05,-0.03901451150103,0.83407238256653,-0.398135175378319,0.0328734463884568,"1 Predator + 1 Prey",-5.204577529273,FALSE
"21","x15_arrowtooth_flounder_biomass_pred_ak","x13_gadid_wai",24,113.534492247528,121.780869059963,1,0,-0.613080028662394,0.000143674094954749,-0.824788845889138,6.06750723664007e-07,-0.342047288496801,0.0194723190885895,0.377184444340826,0.00453120753174252,"1 Predator + 1 Prey",-5.12718566534176,FALSE
"22","x10_harbour_s_2yr_lead_ws","x21_pdo_djf",24,113.552362371704,121.79873918414,1,0,-0.613080030859696,0.000143674084636336,-0.363230966431978,0.0249103236430761,-0.323087070174836,0.010526251739744,-0.31562617722148,0.0354844785236423,"1 Predator + 1 Prey",-5.10931554116527,FALSE
"23","x10_harbour_s_2yr_lead_ws","x12_dfa_biomass_euph_shelf_sum",24,113.834514290618,122.080891103053,1,0,-0.613080033493622,0.000143674085441692,-0.414621740261141,0.00690556629390815,-0.336556881380652,0.0080694332875777,-0.281942403772096,0.0434880685890444,"1 Predator + 1 Prey",-4.82716362225162,FALSE
"24","x15_shark_catch_go_a_pred_ak","x13_stka_herr_matbiom",24,114.350144750845,122.596521563281,1,0,-0.613080028834458,0.000143674080736345,-0.778188757115024,1.74507750116959e-06,0.277621726269224,0.0487047704247823,0.334324879760789,0.0119326842189891,"1 Predator + 1 Prey",-4.31153316202438,FALSE
"25","x10_harbour_s_2yr_lead_ws","x15_sablefish_biomass_pred_ak",24,114.390613826811,122.636990639247,1,0,-0.613080012030726,0.000143674175951514,-0.667741277307331,2.9274281890812e-05,-0.292252527444454,0.0245841488287324,0.272021337499683,0.0639374678816194,"2 Predators",-4.27106408605837,FALSE
"26","x15_sablefish_biomass_pred_ak","x13_dfa_wgoa_dfa_seabirds",24,114.399997524718,122.646374337154,1,0,-0.613080030709586,0.000143674079741585,-0.628706054831944,0.000179600407911096,0.454078406344271,0.0038151134833726,-0.345443552312934,0.0255091109758472,"1 Predator + 1 Prey",-4.26168038815104,FALSE
"27","x15_shark_enso_roll2","x21_sst_wgoa_coastwatch_junjulaug",24,114.417577901627,122.663954714063,1,0,-0.613080024630306,0.000143674098094015,-0.202726384000434,0.347553316999223,-0.260039632508228,0.0430994699827734,-0.501698045442105,0.014211161691879,"1 Predator + 1 Prey",-4.24410001124204,TRUE
"28","x15_shark_catch_go_a_pred_ak","x13_gadid_wai",24,114.52010585114,122.766482663576,1,0,-0.613080028597902,0.000143674086851009,-0.773057609116701,1.57342786333281e-06,0.292823654398454,0.0387072221525162,0.32818689944908,0.0133330152653899,"1 Predator + 1 Prey",-4.14157206172891,FALSE
"29","x10_harbour_s_2yr_lead_ws","x21_sst_wgoa_coastwatch_junjulaug",24,114.650449444257,122.896826256693,1,0,-0.613080362764941,0.000143672887549906,-0.244256482593235,0.259126101870844,-0.263443646412187,0.0505296880259216,-0.381388958014334,0.075230856956257,"1 Predator + 1 Prey",-4.01122846861222,FALSE
"30","x15_spiny_dogfish_go_a_pred_ak","x13_gadid_wai",24,114.686892352127,122.933269164563,1,0,-0.613080026862351,0.000143674106786396,-0.77629773510671,1.93941953785526e-06,0.289430197514307,0.0434561362821773,0.33004106239821,0.0132013818683652,"1 Predator + 1 Prey",-3.97478556074225,FALSE
"31","x15_shark_enso_roll2","x13_egoa_herring",24,114.771797767628,123.018174580063,1,0,-0.613080029259902,0.000143674081812595,-0.696656653458329,7.39646950531636e-06,-0.202592203983005,0.122959733529833,0.324676348598799,0.0191534307019285,"1 Predator + 1 Prey",-3.88988014524148,TRUE
"32","x15_dfa_sleeper_shark_bsai_pred_ak","x13_gadid_wai",24,114.798948407813,123.045325220248,1,0,-0.613080012633996,0.000143674172321973,-0.668528298773698,1.21232662315673e-05,-0.263280517809393,0.0456492906201433,0.361746599363748,0.00775047173825061,"1 Predator + 1 Prey",-3.86272950505676,FALSE
"33","x15_arrowtooth_flounder_biomass_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,114.858056916842,123.104433729278,1,0,-0.613080027987787,0.000143674088066925,-0.582381259678511,0.000536151904370952,-0.363954480890178,0.0178032947468405,-0.37505868355178,0.0119589689382953,"1 Predator + 1 Prey",-3.80362099602706,FALSE
"34","x15_shark_catch_go_a_pred_ak","x13_egoa_herring",24,114.937205488872,123.183582301308,1,0,-0.613080027198047,0.000143674093781021,-0.767523404110109,2.45024550360462e-06,0.21302090816145,0.1400935458962,0.328360737789016,0.0180641231704695,"1 Predator + 1 Prey",-3.72447242399684,FALSE
"35","x15_sablefish_biomass_pred_ak","x15_shark_enso_roll2",24,115.186043053098,123.432419865533,1,0,-0.613080073570905,0.000143674047943243,-0.750486109580882,6.09088186420692e-06,0.329344151813908,0.0256440611029514,-0.263400407867048,0.0437892076683943,"2 Predators",-3.47563485977173,TRUE
"36","x15_shark_enso_roll2","x13_stka_herr_matbiom",24,115.569622921945,123.81599973438,1,0,-0.613080047182518,0.00014367387187475,-0.670858135074931,1.78419482157466e-05,-0.211656787311507,0.112156417000804,0.293251053586316,0.033588803189877,"1 Predator + 1 Prey",-3.09205499092474,TRUE
"37","x15_sablefish_biomass_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,115.587426602391,123.833803414826,1,0,-0.613080019413905,0.000143674089801094,-0.367690934828531,0.135465273116257,0.252897765292579,0.0987468572689345,-0.410766150728873,0.0570174524062752,"1 Predator + 1 Prey",-3.07425131047876,FALSE
"38","x15_shark_enso_roll2","x13_pollock_biomass_go_aage3plus_pred_ak",24,115.617525388251,123.863902200687,1,0,-0.613080011507381,0.00014367415984351,-0.498444880867501,0.00174106922492001,-0.558814674782988,0.00412684973179389,-0.4281642086219,0.034710288260426,"1 Predator + 1 Prey",-3.04415252461814,TRUE
"39","x15_shark_catch_go_a_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,115.684743850298,123.931120662733,1,0,-0.613080023676996,0.00014367413944405,-0.308313725737542,0.185756958941723,0.235431497942955,0.105689299508391,-0.460451776253901,0.029192715345181,"1 Predator + 1 Prey",-2.97693406257153,FALSE
"40","x15_shark_catch_go_a_pred_ak","x21_pdo_djf",24,115.684777862604,123.93115467504,1,0,-0.613080042366581,0.00014367402112625,-0.502138831965954,0.00524599047307373,0.284611200981516,0.0496061311038627,-0.34047564099445,0.0301932406620748,"1 Predator + 1 Prey",-2.97690005026496,FALSE
"41","x15_dfa_sleeper_shark_bsai_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,115.747812856691,123.994189669127,1,0,-0.613080029304831,0.000143674082360823,-0.423032513848089,0.010499337308141,-0.296362875150093,0.031933030131146,-0.369854895280297,0.0153078330723846,"1 Predator + 1 Prey",-2.91386505617822,FALSE
"42","x15_spiny_dogfish_go_a_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,115.76377783066,124.010154643096,1,0,-0.613080028105244,0.000143674090343771,-0.306070696496531,0.18969916270483,0.233274773342273,0.111591999646823,-0.466509842453777,0.0271157668654229,"1 Predator + 1 Prey",-2.89790008220916,FALSE
"43","x10_harbour_s_2yr_lead_ws","x15_salmon_shark_go_a_pred_ak",24,115.90608310449,124.152459916926,1,0,-0.613080032913128,0.000143674115042236,-0.523689329662481,0.00037180559651051,-0.341857790480195,0.0101371344058645,-0.175430484794787,0.185520950577845,"2 Predators",-2.75559480837927,FALSE
"44","x15_sablefish_recruitment_pred_ak","x13_gadid_wai",24,115.939764330059,124.186141142495,1,0,-0.613080038865604,0.000143674043143527,-0.786136921104403,6.54873636274367e-06,0.255972872782993,0.103112744066685,0.320594929756478,0.018778883692097,"1 Predator + 1 Prey",-2.72191358280983,FALSE
"45","x15_shark_catch_go_a_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,115.947578476475,124.19395528891,1,0,-0.613080028324769,0.000143674090223422,-0.565962830922374,0.000916778439530308,0.304020194877957,0.0380781702499668,-0.307086559082481,0.0365946295588733,"1 Predator + 1 Prey",-2.71409943639469,FALSE
"46","x10_dfa_ssl_est_wholerange_2yr_lead","x13_gadid_wai",24,116.04625724198,124.292634054415,1,0,-0.613080007379353,0.000143674138092464,-0.733939251883669,6.78093147610248e-06,0.227569701873683,0.111525125544273,0.333223071452239,0.0153415688110849,"1 Predator + 1 Prey",-2.6154206708897,FALSE
"47","x15_spiny_dogfish_go_a_pred_ak","x13_egoa_herring",24,116.099876528009,124.346253340445,1,0,-0.613080027736302,0.000143674082660583,-0.738567209391601,8.02940617306014e-06,0.151302147699085,0.332416079601902,0.31279766713332,0.0358130278393898,"1 Predator + 1 Prey",-2.56180138486027,FALSE
"48","x15_arrowtooth_flounder_biomass_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,116.112560180683,124.358936993118,1,0,-0.613080028554769,0.000143674086899859,-0.308532210845069,0.194122418257208,-0.2215946681081,0.14278319765002,-0.468387092484216,0.02764309471521,"1 Predator + 1 Prey",-2.54911773218669,FALSE
"49","x15_spiny_dogfish_go_a_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,116.130182120806,124.376558933241,1,0,-0.61308002867911,0.000143674086419132,-0.56805132686171,0.000991443856694918,0.300035905862174,0.0432123910889566,-0.308493572491817,0.0366286189709024,"1 Predator + 1 Prey",-2.53149579206368,FALSE
"50","x15_spiny_dogfish_go_a_pred_ak","x13_stka_herr_matbiom",24,116.131372361673,124.377749174108,1,0,-0.61308002853607,0.000143674086940715,-0.739394970548407,9.01245787510163e-06,0.205688511578824,0.169105419999155,0.292842348648467,0.0366750869692152,"1 Predator + 1 Prey",-2.53030555119665,FALSE
"51","x10_dfa_ssl_est_wholerange_2yr_lead","x12_dfa_biomass_euph_shelf_sum",24,116.159561988352,124.405938800787,1,0,-0.613080041854979,0.000143674055047116,-0.521544138876342,0.001765404086848,0.302414795131923,0.0440491351151642,-0.369643021755188,0.0167596238585384,"1 Predator + 1 Prey",-2.50211592451757,FALSE
"52","x10_harbour_s_2yr_lead_ws","x14_pink_salmon_north_america",24,116.209298431577,124.455675244013,1,0,-0.613080034454158,0.000143674023090679,-0.530370892386603,0.000425269305314613,-0.26583138450767,0.0611724717806716,-0.172287394021217,0.223582604504867,"1 Predator + 1 Prey",-2.45237948129221,FALSE
"53","x15_salmon_shark_go_a_pred_ak","x15_shark_enso_roll2",24,116.30048470301,124.546861515446,1,0,-0.613080030819943,0.000143674130160809,-0.587319718564473,0.000151044478500451,-0.271974068194976,0.0555319991280663,-0.350983467899335,0.0137757297562908,"2 Predators",-2.36119320985904,TRUE
"54","x10_harbour_s_2yr_lead_ws","x12_copepod_com_e_go_a",24,116.307895168829,124.554271981264,1,0,-0.613080025344528,0.000143674095557156,-0.568275375737291,0.000170741143161512,-0.335675346708733,0.0121644602706608,0.15709935521175,0.249278362023165,"1 Predator + 1 Prey",-2.35378274404044,FALSE
"55","x10_harbour_s_2yr_lead_ws","x13_pollock_biomass_go_aage3plus_pred_ak",24,116.41901440713,124.665391219565,1,0,-0.613080036670805,0.00014367405665161,-0.479337179504854,0.00200027803867586,-0.395164537416877,0.00680999256413162,-0.168186261295171,0.268329311430761,"1 Predator + 1 Prey",-2.24266350573976,FALSE
"56","x10_dfa_ssl_est_wholerange_2yr_lead","x21_sst_wgoa_coastwatch_junjulaug",24,116.587092086982,124.833468899417,1,0,-0.613080032312927,0.000143674086584777,-0.251665421328198,0.273886025102731,0.183815555142085,0.200757414240627,-0.491848571509174,0.0215520297178116,"1 Predator + 1 Prey",-2.07458582588751,FALSE
"57","x15_dfa_sleeper_shark_bsai_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,116.643401585702,124.889778398138,1,0,-0.613080033836687,0.000143674121773296,-0.205401319528397,0.3621232415996,-0.16998497808913,0.205723539908722,-0.47396088078074,0.0272692364512708,"1 Predator + 1 Prey",-2.01827632716703,FALSE
"58","x15_sablefish_recruitment_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,116.714618381961,124.960995194396,1,0,-0.613080033410068,0.00014367405117266,-0.311634259340265,0.208288606871098,0.196695208445817,0.220455733669101,-0.465305666001919,0.0313143400256688,"1 Predator + 1 Prey",-1.94705953090875,FALSE
"59","x10_northern_f_s_2yr_lead_ws","x13_egoa_herring",24,116.744417865399,124.990794677835,1,0,-0.613080028320602,0.000143674086860113,-0.65960890643211,8.73720709151371e-05,0.0760940166704597,0.597880794843942,0.356031935429937,0.0125825411828135,"1 Predator + 1 Prey",-1.91726004747031,FALSE
"60","x15_spiny_dogfish_go_a_pred_ak","x21_pdo_djf",24,116.744495817342,124.990872629778,1,0,-0.613080026567714,0.000143674098669777,-0.506311125831104,0.00715346261667626,0.243281350517202,0.103428744146008,-0.30751427954185,0.0555978762671583,"1 Predator + 1 Prey",-1.91718209552704,FALSE
"61","x10_californian_s_l_2yr_lead_ws","x13_gadid_wai",24,116.750463693473,124.996840505909,1,0,-0.613080032660794,0.000143674040455677,-0.658786318156163,2.24137373607824e-05,0.183547280414511,0.183912168528485,0.352524904574849,0.0133963634508039,"1 Predator + 1 Prey",-1.91121421939613,FALSE
"62","x15_sablefish_biomass_pred_ak","x13_gadid_wai",24,116.763357268931,125.009734081366,1,0,-0.613080025689356,0.000143674097444313,-0.729249247747548,1.25774229158271e-05,0.220501609872555,0.185825740956794,0.227501074867524,0.133263433694362,"1 Predator + 1 Prey",-1.89832064393843,FALSE
"63","x15_dfa_sleeper_shark_bsai_pred_ak","x13_egoa_herring",24,116.800245437681,125.046622250117,1,0,-0.613080040641455,0.000143673919567489,-0.681957680351986,2.08704160169493e-05,-0.0693684120327642,0.634498439523524,0.332419218537491,0.0315552984610101,"1 Predator + 1 Prey",-1.86143247518805,FALSE
"64","x15_arrowtooth_flounder_biomass_pred_ak","x13_egoa_herring",24,116.804511828216,125.050888640652,1,0,-0.613080028278269,0.00014367408880922,-0.715296538644575,2.26411989308062e-05,-0.0815127297104431,0.640967955649077,0.324225995076427,0.0466871340402171,"1 Predator + 1 Prey",-1.85716608465302,FALSE
"65","x10_harbour_s_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",24,116.826372918899,125.072749731334,1,0,-0.613080027872649,0.000143674104311264,-0.612877251905377,0.000389540391880772,-0.310327675372514,0.0233333306572114,-0.142388737220315,0.375689076510975,"2 Predators",-1.83530499397071,FALSE
"66","x15_sablefish_biomass_pred_ak","x13_egoa_herring",24,116.871925491934,125.11830230437,1,0,-0.613080033606402,0.000143674067744071,-0.66267650160007,0.000126239622763924,-0.134375275467963,0.698889275028023,0.473825758749448,0.144258266620498,"1 Predator + 1 Prey",-1.78975242093537,FALSE
"67","x10_dfa_ssl_est_wholerange_2yr_lead","x13_egoa_herring",24,116.919878784057,125.166255596493,1,0,-0.61308003024443,0.000143674086906964,-0.700473156544035,1.8340956589924e-05,0.0502405191610352,0.750087325812301,0.341316290078752,0.0284456955705321,"1 Predator + 1 Prey",-1.74179912881186,FALSE
"68","x15_pacific_cod_biomass_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,116.931387899857,125.177764712293,1,0,-0.613080041124963,0.000143674085054224,-0.286666235798613,0.238573346818459,-0.179766727190608,0.259285052362794,-0.48369201504995,0.0250472116089486,"1 Predator + 1 Prey",-1.73029001301194,FALSE
"69","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,116.957169099498,125.203545911934,1,0,-0.613080025543356,0.000143674148668005,-0.242202243553653,0.295418227827404,-0.160587538221618,0.264182163538811,-0.48971366324192,0.0231845295499244,"1 Predator + 1 Prey",-1.70450881337123,FALSE
"70","x15_sablefish_biomass_pred_ak","x15_shark_catch_go_a_pred_ak",24,116.960158886784,125.206535699219,1,0,-0.613080023858967,0.000143674120329118,-0.791512504269741,6.35924759317952e-06,0.278900331754688,0.0736775671680245,0.216035887624815,0.153678397472048,"2 Predators",-1.70151902608561,FALSE
"71","x10_californian_s_l_2yr_lead_ws","x12_dfa_biomass_euph_shelf_sum",24,116.991950916197,125.238327728632,1,0,-0.613080028669382,0.000143674093803225,-0.402408198404641,0.0168598784913481,0.265243284744451,0.0782531936945075,-0.40082865421488,0.0160058649505315,"1 Predator + 1 Prey",-1.66972699667269,FALSE
"72","x15_salmon_shark_go_a_pred_ak","x13_egoa_herring",24,116.996223835076,125.242600647511,1,0,-0.613080020648286,0.000143674128268545,-0.684307644330269,2.36654336200903e-05,-0.0230205528401855,0.875015006205537,0.351781087266081,0.0231775642395187,"1 Predator + 1 Prey",-1.66545407779353,FALSE
"73","x10_californian_s_l_2yr_lead_ws","x13_egoa_herring",24,117.004783676759,125.251160489194,1,0,-0.613080006932384,0.000143674112418113,-0.687447261248447,1.69062636437012e-05,0.0177746062668658,0.898690081505013,0.356299326705546,0.0160867667146649,"1 Predator + 1 Prey",-1.65689423611053,FALSE
"74","x15_pacific_cod_biomass_pred_ak","x13_egoa_herring",24,117.006141136962,125.252517949398,1,0,-0.613080034178914,0.000143674090036683,-0.680217906701749,9.42473851444081e-05,0.022905289796309,0.903046682628572,0.372031337735955,0.0275988146688086,"1 Predator + 1 Prey",-1.6555367759068,FALSE
"75","x15_sablefish_recruitment_pred_ak","x13_egoa_herring",24,117.012844200595,125.259221013031,1,0,-0.613080031416069,0.000143674097691671,-0.69528924528833,7.08473299648738e-05,0.017339074931805,0.928200938680629,0.352591926873753,0.0400857293363535,"1 Predator + 1 Prey",-1.64883371227421,FALSE
"76","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x13_egoa_herring",24,117.020095411303,125.266472223739,1,0,-0.613080031764344,0.000143674085358869,-0.689701814053968,2.22283016417801e-05,-0.00471522893648861,0.9766862339884,0.359008602440261,0.0252386543846368,"1 Predator + 1 Prey",-1.64158250156601,FALSE
"77","x15_arrowtooth_flounder_biomass_pred_ak","x13_stka_herr_matbiom",24,117.083853264154,125.33023007659,1,0,-0.613080032938273,0.000143674068821653,-0.719542165470279,2.51441177001599e-05,-0.152333230202549,0.347329182055089,0.282694845096609,0.0567315727745383,"1 Predator + 1 Prey",-1.57782464871485,FALSE
"78","x15_sablefish_biomass_pred_ak","x13_wgoa_cap_pcod",24,117.204300134574,125.45067694701,1,0,-0.613080024294691,0.000143674098631807,-0.586455357972738,0.00284658211801792,0.375596779958366,0.0182754537460834,0.245761081347914,0.183115561890379,"1 Predator + 1 Prey",-1.45737777829532,FALSE
"79","x10_harbour_s_2yr_lead_ws","x13_dfa_wgoa_dfa_mid_trophic",24,117.254156922713,125.500533735149,1,0,-0.613080027853787,0.000143674189241771,-0.621955637820771,0.00311253131748157,-0.282165969044674,0.07182557161564,0.123290805103869,0.554658733126856,"1 Predator + 1 Prey",-1.40752099015617,FALSE
"80","x10_harbour_s_2yr_lead_ws","x15_shark_enso_roll2",24,117.259571546913,125.505948359349,1,0,-0.613080002374375,0.000143674631667645,-0.550823673186319,0.000345201793896077,-0.271338540445537,0.100304793570594,-0.0982467165979965,0.55172155754294,"2 Predators",-1.40210636595617,TRUE
"81","x10_harbour_s_2yr_lead_ws","x15_sablefish_recruitment_pred_ak",24,117.260065516088,125.506442328523,1,0,-0.613080020790122,0.000143674098025848,-0.593791249882797,0.00101702816098359,-0.295218749368526,0.0461003362578218,0.102038567534856,0.55973097089792,"2 Predators",-1.40161239678173,FALSE
"82","x10_harbour_s_2yr_lead_ws","x13_hexagram_eai",24,117.270951341387,125.517328153823,1,0,-0.613080031623112,0.0001436740812506,-0.511102083003389,0.00105480224549548,-0.330814826128957,0.0153383876391107,-0.0815114504533517,0.566088266212479,"1 Predator + 1 Prey",-1.39072657148193,FALSE
"83","x10_harbour_s_2yr_lead_ws","x10_northern_f_s_2yr_lead_ws",24,117.308243620308,125.554620432744,1,0,-0.613080043516267,0.000143674122763393,-0.563592237256739,0.000386845357046584,-0.370077241893849,0.0174359469473653,-0.0899744836810954,0.587939601676356,"2 Predators",-1.35343429256108,FALSE
"84","x10_harbour_s_2yr_lead_ws","x13_mid_il_capelin",24,117.358511491574,125.60488830401,1,0,-0.613079884437502,0.000143674453842335,-0.486223044282859,0.00680928439220363,-0.315491626335787,0.0239272284580196,0.085213938835486,0.621122501004052,"1 Predator + 1 Prey",-1.30316642129523,FALSE
"85","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x13_gadid_wai",24,117.361548821237,125.607925633672,1,0,-0.613080026192724,0.000143674097702551,-0.696536147732456,2.23260226359656e-05,-0.15359293806751,0.290027171689437,0.301276771446583,0.0319869595080466,"1 Predator + 1 Prey",-1.3001290916327,FALSE
"86","x15_shark_enso_roll2","x14_pink_salmon_north_america",24,117.370864235402,125.617241047838,1,0,-0.613080046579476,0.000143674000447458,-0.574231595930955,0.000318571629407627,-0.204130016243054,0.147183132389992,-0.221411489285873,0.114887299730464,"1 Predator + 1 Prey",-1.29081367746707,TRUE
"87","x15_sablefish_biomass_pred_ak","x21_pdo_djf",24,117.37217833956,125.618555151996,1,0,-0.613080028811929,0.000143674088847634,-0.557769006778455,0.00862200072691555,0.236174903053589,0.161167144286174,-0.224121634626982,0.206381722049007,"1 Predator + 1 Prey",-1.28949957330929,FALSE
