model_group,overlap_form,T,w_mean,w_q10,w_q90
short,logistic,-2.5,0.3803327186620798,0.2384058440442351,0.5378828427399902
short,logistic,-2.4748743718592965,0.3845801685700156,0.24265910385072542,0.5418440066579342
short,logistic,-2.449748743718593,0.3888698357426396,0.246977605131188,0.5458234520186404
short,logistic,-2.4246231155778895,0.3932019318474061,0.2513619680295977,0.5498211033076059
short,logistic,-2.399497487437186,0.39757666233239575,0.25581280473455836,0.5538368824705145
short,logistic,-2.3743718592964824,0.4019942261610695,0.26033071887492715,0.5578707089042673
short,logistic,-2.349246231155779,0.40645481554298757,0.2649163049019246,0.5619224994486333
short,logistic,-2.3241206030150754,0.41095861566063346,0.2695701474579659,0.5659921683785284
short,logistic,-2.298994974874372,0.41550580439249174,0.2742928207324831,0.5700796273969362
short,logistic,-2.2738693467336684,0.420096552032543,0.2790848878050433,0.5741847856284789
short,logistic,-2.248743718592965,0.4247310210063522,0.28394689997610295,0.5783075496136506
short,logistic,-2.2236180904522613,0.42940936558394055,0.2888793960857768,0.5824478233037244
short,logistic,-2.198492462311558,0.43413173158964274,0.2938829018210373,0.586605508056339
short,logistic,-2.1733668341708543,0.43889825610916816,0.298957929011799,0.5907805026317815
short,logistic,-2.148241206030151,0.4437090671940972,0.3041049749163845,0.5949727031899691
short,logistic,-2.1231155778894473,0.4485642835640579,0.3093245214969072,0.5991820032881445
short,logistic,-2.0979899497487438,0.4534640143068454,0.31461703468515084,0.6034082938792921
short,logistic,-2.0728643216080402,0.45840835857675766,0.31998296363956613,0.6076514633112827
short,logistic,-2.0477386934673367,0.4633974052914395,0.3254227399940479,0.6119113973267587
short,logistic,-2.022613065326633,0.46843123282754157,0.3309367770992048,0.6161879790637649
short,logistic,-1.9974874371859297,0.47350990871551213,0.33652546925687005,0.6204810890571347
short,logistic,-1.9723618090452262,0.4786334893338622,0.34218919094865546,0.6247906052406396
short,logistic,-1.9472361809045227,0.48380201960325286,0.34792829605938935,0.6291164029499088
short,logistic,-1.9221105527638191,0.489015532680772,0.35374311709632755,0.6334583549261258
short,logistic,-1.8969849246231156,0.49427404965478516,0.359633964405072,0.6378163313205111
short,logistic,-1.8718592964824121,0.4995775792407532,0.3656011253831757,0.6421901996995932
short,logistic,-1.8467336683417086,0.5049261174784334,0.37164486369245825,0.6465798250512794
short,logistic,-1.821608040201005,0.5103196474308888,0.3777654184711025,0.6509850697917271
short,logistic,-1.7964824120603016,0.5157581388857453,0.38396300354664287,0.6554057937730245
short,logistic,-1.771356783919598,0.5212415480591557,0.39023780665100566,0.6598418542916847
short,logistic,-1.7462311557788945,0.5267698173029352,0.39658998863879746,0.6642931060979569
short,logistic,-1.721105527638191,0.5323428748153537,0.40301968271008476,0.6687594014059602
short,logistic,-1.6959798994974875,0.5379606343560767,0.4095269936389454,0.6732405899046437
short,logistic,-1.670854271356784,0.5436229949657638,0.41611199700911183,0.6777365187695755
short,logistic,-1.6457286432160805,0.5493298406908419,0.42277473845806485,0.6822470326755644
short,logistic,-1.620603015075377,0.5550810403139802,0.4295152329309687,0.6867719738101166
short,logistic,-1.5954773869346734,0.5608764470908092,0.4363334639458774,0.6913111818877294
short,logistic,-1.57035175879397,0.5667158984934285,0.44322938287166813,0.6958644941650256
short,logistic,-1.5452261306532664,0.5725992159612591,0.4502029082201881,0.7004317454567245
short,logistic,-1.520100502512563,0.5785262046598051,0.45725392495413125,0.705012768152458
short,logistic,-1.4949748743718592,0.5844966532478925,0.464382283812178,0.7096073922344251
short,logistic,-1.4698492462311556,0.5905103336539577,0.4715878006529579,0.71421544529589
short,logistic,-1.4447236180904521,0.5965670008619671,0.4788702558194095,0.718836752560519
short,logistic,-1.4195979899497486,0.6026663927075429,0.486229393525124,0.7234711369025593
short,logistic,-1.394472361809045,0.6088082296848806,0.49366492126427486,0.7281184188678537
short,logistic,-1.3693467336683416,0.6149922147650372,0.5011765092467354,0.7327784166956941
short,logistic,-1.344221105527638,0.6212180332261692,0.5087637898599937,0.7374509463415064
short,logistic,-1.3190954773869346,0.627485352496298,0.5164263571594718,0.7421358215003689
short,logistic,-1.293969849246231,0.6337938220091723,0.5241637663888461,0.7468328536313553
short,logistic,-1.2688442211055275,0.6401430730737946,0.5319755335319619,0.7515418519827035
short,logistic,-1.243718592964824,0.6465327187581662,0.5398611348979143,0.7562626236178019
short,logistic,-1.2185929648241205,0.6529623537878027,0.5478200067408506,0.760994973441992
short,logistic,-1.193467336683417,0.6594315544595487,0.5558515449160235,0.7657387042301764
short,logistic,-1.1683417085427135,0.6659398785712227,0.5639551045735951,0.7704936166552325
short,logistic,-1.14321608040201,0.67248686536759406,0.5721299998916564,0.7752595093172221
short,logistic,-1.1180904522613064,0.6790720355031851,0.580375503849887,0.7800361787733887
short,logistic,-1.092964824120603,0.6856948910223724,0.5886908480452353,0.7848234195689395
short,logistic,-1.0678391959798994,0.6923549153572343,0.5970752225509459,0.7896210242685993
short,logistic,-1.0427135678391959,0.6990515733435827,0.6055277758202106,0.7944287834889312
short,logistic,-1.0175879396984924,0.7057843112555757,0.6140476146356522,0.7992464859314152
short,logistic,-0.9924623115577889,0.7125525568592973,0.622633804105789,0.8040739184162716
short,logistic,-0.9673366834170853,0.7193557194856545,0.6312853677095531,0.808910865917025
short,logistic,-0.9422110552763818,0.7261931901229132,0.6400012873898611,0.8137571115957934
short,logistic,-0.9170854271356783,0.7330643415291678,0.6487805036971528,0.8186124368392959
short,logistic,-0.8919597989949748,0.7399685283650009,0.6576219159837304,0.823476621295562
short,logistic,-0.8668341708542713,0.7469050873465584,0.6665243826496333,0.8283494429113393
short,logistic,-0.8417085427135678,0.75387333741923,0.6754867214406952,0.833230677970178
short,logistic,-0.8165829145728642,0.7608725799520865,0.6845077097993261,0.8381201011311863
short,logistic,-0.7914572864321607,0.7679020989531845,0.6935860852684581,0.8430174854684396
short,logistic,-0.7663316582914572,0.774961161305816,0.7027205459489879,0.8479226025110332
short,logistic,-0.7412060301507537,0.7820490170257296,0.711909751010936,0.8528352222837614
short,logistic,-0.7160804020100502,0.7891648995393177,0.7211523212584275,0.8577551133484095
short,logistic,-0.6909547738693467,0.7963080259827126,0.7304468397484848,0.8626820428456456
short,logistic,-0.6658291457286432,0.8034775975216977,0.7397918524634989,0.867615776537495
short,logistic,-0.6407035175879396,0.8106727996922878,0.749185869037125,0.8725560788503809
short,logistic,-0.6155778894472361,0.8178928027617939,0.758627363533226,0.877502712918717
short,logistic,-0.5904522613065326,0.8251367621101409,0.7681147752773577,0.8824554406290364
short,logistic,-0.5653266331658291,0.8324038186311544,0.7776465097401668,0.8874140226646353
short,logistic,-0.5402010050251256,0.8396930991534981,0.7872209394719445,0.8923782185507206
short,logistic,-0.5150753768844221,0.8470037168808856,0.7968364050874499,0.8973477867000382
short,logistic,-0.4899497487437183,0.8543347718511548,0.8064912162999925,0.9023224844589681
short,logistic,-0.4648241206030148,0.861685351413738,0.8161836530036356,0.9073020681540652
short,logistic,-0.4396984924623113,0.8690545307250268,0.8259119664022597,0.9122862931390295
short,logistic,-0.4145728643216078,0.8764413732610744,0.8356743801840982,0.9172749138420858
short,logistic,-0.38944723618090427,0.8838449313470469,0.8454690917402432,0.9222676838137519
short,logistic,-0.36432160804020075,0.8912642467027823,0.855294273425491,0.92726435577498
short,logistic,-0.33919597989949724,0.8986983510037825,0.8651480738597974,0.9322646816656484
short,logistic,-0.3140703517587937,0.9061462664569204,0.875028619268483,0.9372684126933835
short,logistic,-0.2889447236180902,0.9136070063901042,0.8849340148592402,0.9422752993826935
short,logistic,-0.2638190954773867,0.9210795758551098,0.894862346233877,0.9472850916243934
short,logistic,-0.23869346733668317,0.9285629722427516,0.9048116808326415,0.9522975387252977
short,logistic,-0.21356783919597966,0.9360561859095335,0.91478006940888,0.9573123894581639
short,logistic,-0.18844221105527614,0.9435582008148882,0.9247655475316924,0.9623293921118636
short,logistic,-0.16331658291457263,0.951067995168086,0.934766137114168,0.9673482945417591
short,logistic,-0.1381909547738691,0.9585845420838695,0.9447798479647156,0.9723688442202676
short,logistic,-0.1130653266331656,0.9661068102458406,0.9548046793589295,0.9773907882875876
short,logistic,-0.08793969849246208,0.973633764576616,0.9648386216293792,0.9824138736025675
short,logistic,-0.06281407035175857,0.9811643669137354,0.974879657770651,0.9874378467936961
short,logistic,-0.03768844221105505,0.9886975766903036,0.9849257650569346,0.9924624543101905
short,logistic,-0.012562814070351536,0.9962323516193233,0.9949749166694014,0.9974874424731626
short,logistic,0.01256281407035198,1.003767648380677,1.0025125575268377,1.005025083330599
short,logistic,0.037688442211055495,1.0113024233096968,1.0075375456898095,1.0150742349430655
short,logistic,0.06281407035175901,1.0188356330862647,1.012562153206304,1.0251203422293491
short,logistic,0.08793969849246253,1.0263662354233845,1.0175861263974326,1.035161378370621
short,logistic,0.11306532663316604,1.0338931897541597,1.0226092117124124,1.0451953206410705
short,logistic,0.13819095477386956,1.041415457916131,1.0276311557797324,1.0552201520352846
short,logistic,0.16331658291457307,1.0489320048319142,1.032651705458241,1.065233862885832
short,logistic,0.1884422110552766,1.056441799185112,1.0376706078881366,1.0752344524683077
short,logistic,0.2135678391959801,1.0639438140904667,1.0426876105418361,1.08521993059112
short,logistic,0.23869346733668362,1.0714370277572487,1.0477024612747023,1.0951883191673586
short,logistic,0.26381909547738713,1.0789204241448904,1.0527149083756067,1.1051376537661233
short,logistic,0.28894472361809065,1.0863929936098962,1.0577247006173065,1.1150659851407598
short,logistic,0.31407035175879416,1.0938537335430798,1.0627315873066168,1.1249713807315171
short,logistic,0.3391959798994977,1.1013016489962177,1.0677353183343516,1.1348519261402028
short,logistic,0.3643216080402012,1.108735753297218,1.07273564422502,1.1447057265745089
short,logistic,0.3894472361809047,1.1161550686529533,1.0777323161862482,1.154530908259757
short,logistic,0.4145728643216082,1.1235586267389257,1.082725086157914,1.164325619815902
short,logistic,0.43969849246231174,1.1309454692749734,1.0877137068609704,1.1740880335977406
short,logistic,0.46482412060301526,1.1383146485862623,1.0926979318459349,1.1838163469963645
short,logistic,0.48994974874371877,1.1456652281488455,1.097677515541032,1.1935087837000076
short,logistic,0.5150753768844223,1.1529962831191145,1.1026522132999619,1.20316359491255
short,logistic,0.5402010050251258,1.160306900846502,1.1076217814492793,1.2127790605280555
short,logistic,0.5653266331658293,1.1675961813688458,1.1125859773353648,1.2223534902598332
short,logistic,0.5904522613065328,1.1748632378898591,1.1175445593709636,1.2318852247226424
short,logistic,0.6155778894472363,1.1821071972382065,1.122497287081283,1.241372636466774
short,logistic,0.6407035175879399,1.1893272003077127,1.1274439211496192,1.250814130962875
short,logistic,0.6658291457286434,1.1965224024783025,1.132384223462505,1.2602081475365012
short,logistic,0.6909547738693469,1.2036919740172876,1.1373179571543544,1.269553160251515
short,logistic,0.7160804020100504,1.2108351004606823,1.1422448866515906,1.2788476787415726
short,logistic,0.7412060301507539,1.2179509829742703,1.1471647777162386,1.288090248989064
short,logistic,0.7663316582914574,1.225038838694184,1.1520773974889666,1.2972794540510122
short,logistic,0.791457286432161,1.2320979010468156,1.1569825145315604,1.306413914731542
short,logistic,0.8165829145728645,1.2391274200479137,1.1618798988688137,1.315492290200674
short,logistic,0.841708542713568,1.24612666258077,1.1667693220298219,1.3245132785593048
