"","term1_col","term2_col","n_years","aic","bic","cfi","rmsea","b_hake_cpue","p_hake_cpue","b_hake_sar","p_hake_sar","b_term1_sar","p_term1_sar","b_term2_sar","p_term2_sar","model_type","delta_aic_vs_base","contains_new_shark"
"37","x15_shark_enso_roll2","x12_dfa_biomass_euph_shelf_sum",18,86.3110215512805,92.5436238565537,1,0,-0.59137441371001,0.000176444754022231,-0.355049004713289,0.0299685311036821,-0.828879411535571,0.000295892841690071,-0.389282036540725,0.024763408944076,"1 Predator + 1 Prey",-6.16137888152548,TRUE
"38","x15_salmon_shark_go_a_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",18,86.37021745941,92.6028197646831,1,0,-0.591374491882803,0.00017644436448272,-0.424996159826907,0.00271337225013646,-0.271072141512486,0.04477836202913,-0.655564930100108,0.000576652723575766,"2 Predators",-6.10218297339605,FALSE
"39","x15_sablefish_recruitment_pred_ak","x13_wgoa_cap_pcod",18,86.4719916438957,92.7045939491689,1,0,-0.591374363728766,0.000176445177057838,-0.304436679878706,0.182953247244106,0.641040553357118,0.000981410837017416,0.735781025948403,0.00338302865368467,"1 Predator + 1 Prey",-6.00040878891031,FALSE
"40","x15_shark_catch_go_a_pred_ak","x13_stka_herr_matbiom",18,86.496421805792,92.7290241110652,1,0,-0.591374338758802,0.000176445308084583,-0.705421048868804,1.82716802139549e-05,0.216879659442482,0.182933151291058,0.484304622226235,0.000646718294621262,"1 Predator + 1 Prey",-5.97597862701397,FALSE
"41","x15_arrowtooth_flounder_biomass_pred_ak","x15_spiny_dogfish_go_a_pred_ak",18,86.5167554803374,92.7493577856106,1,0,-0.591374425954528,0.00017644463317934,-0.8629996339207,8.49437188366053e-07,-1.207322972732,0.0014779166909924,-0.68283694456885,0.0509926251812702,"2 Predators",-5.95564495246857,FALSE
"42","x10_harbour_s_2yr_lead_ws","x15_dfa_sleeper_shark_bsai_pred_ak",18,86.5271565412109,92.759758846484,1,0,-0.591373990199392,0.000176446857929946,-0.463894927909212,0.00131954523365141,0.484322610629373,0.0480283435070357,-1.00436649310802,0.000348251699320512,"2 Predators",-5.94524389159511,FALSE
"43","x15_spiny_dogfish_go_a_pred_ak","x13_egoa_herring",18,86.5404199491328,92.7730222544059,1,0,-0.591374391064782,0.000176445070998899,-0.703307229911682,8.8492482948066e-06,0.162817653165868,0.337082611811961,0.46728270845005,0.00160321024721677,"1 Predator + 1 Prey",-5.93198048367321,FALSE
"44","x15_shark_catch_go_a_pred_ak","x13_hexagram_eai",18,86.5578295356071,92.7904318408803,1,0,-0.591374347311276,0.000176445280064552,-0.57588155957977,0.000372066993354236,0.390130123727798,0.0227539872284317,-0.559937715778087,0.000682668956917709,"1 Predator + 1 Prey",-5.91457089719887,FALSE
"45","x15_arrowtooth_flounder_biomass_pred_ak","x12_copepod_com_e_go_a",18,86.5814737881134,92.8140760933866,1,0,-0.591374354858316,0.000176445182514584,-0.841535569844112,1.18282123184876e-06,-0.374670269604288,0.0616005942094158,0.353160276914512,0.0543354009925567,"1 Predator + 1 Prey",-5.89092664469257,FALSE
"46","x15_arrowtooth_flounder_biomass_pred_ak","x13_ammod_wai",18,86.6153176934491,92.8479199987222,1,0,-0.591374363527658,0.000176445176428563,-1.01383567881792,1.01005514951957e-06,-1.06482232462832,0.000929103057333291,1.0825563758623,0.0552262098563243,"1 Predator + 1 Prey",-5.85708273935695,FALSE
"47","x15_sablefish_recruitment_pred_ak","x13_dfa_wgoa_dfa_mid_trophic",18,86.6335183359005,92.8661206411736,1,0,-0.591374339259815,0.00017644530198746,-1.02334352113959,6.28820065129432e-07,-0.560289220208433,0.126755838948034,1.28191442128349,0.00374449698800094,"1 Predator + 1 Prey",-5.83888209690555,FALSE
"48","x15_shark_enso_roll2","x13_dfa_wgoa_dfa_mid_trophic",18,86.6340227902887,92.8666250955619,1,0,-0.591374340775651,0.000176445298593286,-0.87318682814364,3.42418791225985e-05,-0.368203797859375,0.125696041272422,0.511977972919841,0.031449922346289,"1 Predator + 1 Prey",-5.83837764251729,TRUE
"49","x15_pacific_cod_biomass_pred_ak","x13_egoa_herring",18,86.730975401783,92.9635777070561,1,0,-0.591374362010777,0.000176445130575686,-0.585287450065927,0.00036977750506173,0.160462164513525,0.393973059942574,0.577441372246412,0.000605704595423306,"1 Predator + 1 Prey",-5.74142503102303,FALSE
"50","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x12_copepod_com_e_go_a",18,86.8657047664898,93.0983070717629,1,0,-0.591374335598344,0.000176445322858321,-0.752114650768851,2.67496879824414e-06,-0.48486041391545,0.0755608578828597,0.418694770679648,0.0151483647909023,"1 Predator + 1 Prey",-5.60669566631626,FALSE
"51","x15_dfa_sleeper_shark_bsai_pred_ak","x13_pollock_biomass_go_aage3plus_pred_ak",18,86.9213986721545,93.1540009774277,1,0,-0.591374354121991,0.000176445333074593,-0.326085506781651,0.0415129740635947,-0.913057336544966,0.000489448976832563,-0.416332092504471,0.0674859055429549,"1 Predator + 1 Prey",-5.55100176065147,FALSE
"52","x15_shark_catch_go_a_pred_ak","x13_dfa_wgoa_dfa_mid_trophic",18,86.951361251698,93.1839635569712,1,0,-0.591374345488918,0.000176445273327275,-1.006131169241,9.83770743090417e-07,-0.324961702896964,0.160816206913442,0.977324137974839,0.000955120409555033,"1 Predator + 1 Prey",-5.52103918110797,FALSE
"53","x10_harbour_s_2yr_lead_ws","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",18,86.9765147245886,93.2091170298618,1,0,-0.591374361381703,0.000176445181534257,-0.860907011933714,2.39028939019725e-06,0.777816461906459,0.0158679336441769,-1.74004212214633,0.000632721855830187,"2 Predators",-5.49588570821737,FALSE
"54","x15_sablefish_biomass_pred_ak","x13_pollock_biomass_go_aage3plus_pred_ak",18,87.0061552244668,93.2387575297399,1,0,-0.591374302369393,0.000176445380175583,-0.915614842969292,9.90119521038224e-07,0.60248110624593,0.000565606309277378,0.444486521226916,0.0186895680606038,"1 Predator + 1 Prey",-5.46624520833922,FALSE
"55","x15_shark_catch_go_a_pred_ak","x13_egoa_herring",18,87.0131452429898,93.2457475482629,1,0,-0.591374328600291,0.000176445289896465,-0.69538743178671,2.88194413196052e-05,0.110285506155598,0.51171572476966,0.485416345755817,0.00101454723038863,"1 Predator + 1 Prey",-5.45925518981622,FALSE
"56","x15_dfa_sleeper_shark_bsai_pred_ak","x12_dfa_biomass_euph_shelf_sum",18,87.0241962135209,93.2567985187941,1,0,-0.591374336382944,0.000176445351473209,-0.291470075255245,0.0873361452074628,-0.687668301845684,0.000536274205908294,-0.302952739167815,0.0726179879764903,"1 Predator + 1 Prey",-5.44820421928509,FALSE
"57","x10_californian_s_l_2yr_lead_ws","x15_sablefish_biomass_pred_ak",18,87.0990293200277,93.3316316253008,1,0,-0.591374340772457,0.000176445339480358,-0.708865059713529,1.30893981675761e-05,0.357561813759499,0.0206395312306542,0.422717909905154,0.0058079735065355,"2 Predators",-5.37337111277836,FALSE
"58","x15_arrowtooth_flounder_biomass_pred_ak","x12_copepod_biomass_w_go_a",18,87.2159167869226,93.4485190921957,1,0,-0.591374398189627,0.000176444990382052,-0.465973490848462,0.0697743831834134,-0.361248946950916,0.0892486857402619,-0.397762091184075,0.0854627777172046,"1 Predator + 1 Prey",-5.25648364588343,FALSE
"59","x10_northern_f_s_2yr_lead_ws","x13_egoa_herring",18,87.3110569115055,93.5436592167786,1,0,-0.591374340873918,0.000176445224305155,-0.602411410605215,0.00196060088142169,0.0758492484351881,0.720319629446023,0.501752462413855,0.00061245315997982,"1 Predator + 1 Prey",-5.16134352130052,FALSE
"60","x15_sablefish_recruitment_pred_ak","x13_egoa_herring",18,87.3723654935708,93.604967798844,1,0,-0.591374355372802,0.00017644548442175,-0.673403002286213,0.000224995266365546,0.0548479346708784,0.796984151779069,0.477857703149728,0.00689667370618685,"1 Predator + 1 Prey",-5.10003493923517,FALSE
"61","x10_harbour_s_2yr_lead_ws","x13_egoa_herring",18,87.4293694317722,93.6619717370454,1,0,-0.591374341018299,0.000176445271769188,-0.644337214361272,2.43635293195599e-05,-0.0164958674280132,0.924375954895814,0.499488174602532,0.00104012008056431,"1 Predator + 1 Prey",-5.0430310010338,FALSE
"62","x15_salmon_shark_go_a_pred_ak","x13_egoa_herring",18,87.4361383365131,93.6687406417863,1,0,-0.591374261184801,0.000176445638130351,-0.648349937091858,2.63036354886115e-05,0.00707797269520199,0.962091878818017,0.506383516765984,0.00160591765397,"1 Predator + 1 Prey",-5.03626209629289,FALSE
"63","x15_arrowtooth_flounder_biomass_pred_ak","x15_sablefish_biomass_pred_ak",18,87.4908796122904,93.7234819175635,1,0,-0.591374190721391,0.000176445954714444,-0.865469857594842,1.8020320600165e-06,-0.433844363485721,0.0269950604649853,0.26969359519787,0.104086676630009,"2 Predators",-4.98152082051561,FALSE
"64","x15_dfa_sleeper_shark_bsai_pred_ak","x21_pdo_djf",18,87.49462003415,93.7272223394231,1,0,-0.591374282998962,0.000176445498035971,-0.298646949211802,0.0870955039913985,-0.542519015927957,0.00519698025868465,-0.293538132719996,0.10168977698551,"1 Predator + 1 Prey",-4.97778039865605,FALSE
"65","x15_sablefish_recruitment_pred_ak","x13_stka_herr_matbiom",18,87.5380173441092,93.7706196493823,1,0,-0.591374337287239,0.000176445326223851,-0.686434681466846,0.000178467881691846,0.159070603375422,0.416136366367144,0.427830785964463,0.00787344257710121,"1 Predator + 1 Prey",-4.93438308869682,FALSE
"66","x15_arrowtooth_flounder_biomass_pred_ak","x15_salmon_shark_go_a_pred_ak",18,87.6211028267462,93.8537051320193,1,0,-0.591374260737604,0.000176445608615516,-0.782964270129607,8.30466109391637e-06,-0.573888943053336,0.00184009934625351,-0.217627037236355,0.113493994381899,"2 Predators",-4.85129760605986,FALSE
"67","x15_dfa_sleeper_shark_bsai_pred_ak","x12_copepod_biomass_w_go_a",18,87.6299211262614,93.8625234315346,1,0,-0.591374344316154,0.000176445269802095,-0.252690770564882,0.192535506587093,-0.368331419001041,0.117889472003732,-0.386592142076831,0.112456820302615,"1 Predator + 1 Prey",-4.84247930654459,FALSE
"68","x15_arrowtooth_flounder_biomass_pred_ak","x13_mid_il_capelin",18,87.6556001512246,93.8882024564978,1,0,-0.59137448699037,0.000176441661419835,-0.527940878634054,0.0251163978083748,-0.508582370466605,0.0059697642241876,0.334326457109224,0.100666227583952,"1 Predator + 1 Prey",-4.81680028158138,FALSE
"69","x15_shark_enso_roll2","x13_hexagram_eai",18,87.7512181506442,93.9838204559173,1,0,-0.591374390004585,0.000176445264622904,-0.466031136703106,0.00219266815463803,-0.454837202442237,0.0529962483300435,-0.317087556489669,0.0706054823521907,"1 Predator + 1 Prey",-4.72118228216183,TRUE
"70","x10_northern_f_s_2yr_lead_ws","x13_stka_herr_matbiom",18,87.7857173130308,94.0183196183039,1,0,-0.5913743423989,0.000176445294157501,-0.520372304498779,0.00691627449538257,0.137177913511669,0.523259402013908,0.487966751596508,0.000929995252718196,"1 Predator + 1 Prey",-4.68668311977524,FALSE
"71","x15_sablefish_biomass_pred_ak","x12_copepod_com_e_go_a",18,87.8019222535124,94.0345245587855,1,0,-0.591374375487051,0.00017644516452564,-0.783090872206426,4.52468361245018e-06,0.248416515802235,0.149175177605326,0.394633050660215,0.0342779011849064,"1 Predator + 1 Prey",-4.67047817929364,FALSE
"72","x15_dfa_sleeper_shark_bsai_pred_ak","x13_dfa_wgoa_dfa_mid_trophic",18,87.8062205289607,94.0388228342338,1,0,-0.591374335703082,0.000176445320929863,-0.794284567685489,0.0028715481344741,-0.283149107199425,0.301621052764761,0.465206081046144,0.126517609781395,"1 Predator + 1 Prey",-4.66617990384532,FALSE
"73","x10_dfa_ssl_est_wholerange_2yr_lead","x15_sablefish_biomass_pred_ak",18,87.8331785667891,94.0657808720622,1,0,-0.591374341280867,0.000176445293062377,-0.792900304411473,4.05701854955254e-06,0.411379035507604,0.035196352907817,0.375355291549523,0.0166111539266529,"2 Predators",-4.63922186601695,FALSE
"74","x15_arrowtooth_flounder_biomass_pred_ak","x21_pdo_djf",18,87.836653590683,94.0692558959562,1,0,-0.591374231297842,0.000176445760358135,-0.617250866228703,0.00354523606797774,-0.503112906163718,0.00727160770424806,-0.273001150307487,0.134039443646472,"1 Predator + 1 Prey",-4.63574684212298,FALSE
"75","x15_dfa_sleeper_shark_bsai_pred_ak","x13_dfa_wgoa_dfa_seabirds",18,87.8881657461243,94.1207680513975,1,0,-0.59137434214604,0.000176445279466364,-0.667265549417798,0.00107171955479202,-0.797952681615297,0.00105899575320811,0.365440094593991,0.133095854512379,"1 Predator + 1 Prey",-4.5842346866817,FALSE
"76","x15_sablefish_biomass_pred_ak","x13_stka_herr_matbiom",18,87.9029528455929,94.1355551508661,1,0,-0.591374356764339,0.000176445204060904,-0.542279337179113,0.00296227210458766,-0.16945975626274,0.590581535359303,0.621682244953307,0.0364445580099888,"1 Predator + 1 Prey",-4.56944758721309,FALSE
