"","term1_col","term2_col","n_years","aic","bic","cfi","rmsea","b_hake_cpue","p_hake_cpue","b_cpue_sar","p_cpue_sar","b_term1_sar","p_term1_sar","b_term2_sar","p_term2_sar","model_type","delta_aic_vs_base","contains_new_shark"
"14","x15_shark_enso_roll2","x12_copepod_biomass_w_go_a",24,113.775381742165,120.843704724253,0.985551851047922,0.0760428151969996,-0.613080028554731,0.000143674086900969,0.453046326981353,0.00121571678906252,-0.273816825201539,0.0424540917038649,-0.419097411161546,0.00320656929735552,"1 Predator + 1 Prey",-8.49244877396262,TRUE
"15","x15_sablefish_recruitment_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,113.86541618849,120.933739170577,1,0,-0.613080028554731,0.000143674086900969,0.264602357509734,0.0837742607296601,0.21884819179106,0.128427353787299,-0.645097908559766,3.04230496586122e-05,"1 Predator + 1 Prey",-8.40241432763821,FALSE
"16","x15_dfa_sleeper_shark_bsai_pred_ak","x21_pdo_djf",24,113.941836012625,121.010158994713,0.997653668460979,0.0303682763302593,-0.613080028554731,0.000143674086900969,0.428044499474844,0.00226227912207233,-0.335064801494709,0.0111803581629888,-0.425121720034936,0.00241821726227776,"1 Predator + 1 Prey",-8.32599450350313,FALSE
"17","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,114.032891414839,121.101214396926,1,0,-0.613080028554731,0.000143674086900969,0.264446055499868,0.0807891259700977,-0.204059982393198,0.138530990758915,-0.619928047806507,5.24530639798293e-05,"1 Predator + 1 Prey",-8.23493910128943,FALSE
"18","x10_harbour_s_2yr_lead_ws","x12_copepod_biomass_w_go_a",24,114.09106594143,121.159388923517,0.963597227310599,0.121390310710978,-0.613080028554731,0.000143674086900969,0.385211931411825,0.00601056066519501,-0.276682609375891,0.0566489270850297,-0.37904425990779,0.0132043677412614,"1 Predator + 1 Prey",-8.17676457469841,FALSE
"19","x15_sablefish_biomass_pred_ak","x13_dfa_wgoa_dfa_seabirds",24,114.215965124283,121.284288106371,0.804815166100697,0.306882161649899,-0.613080028554731,0.000143674086900969,0.547375835133216,9.67139322263222e-05,0.473194666546613,0.00260557247623328,-0.575094863347005,0.000236398266115545,"1 Predator + 1 Prey",-8.05186539184518,FALSE
"20","x15_dfa_sleeper_shark_bsai_pred_ak","x13_pollock_biomass_go_aage3plus_pred_ak",24,114.34468817331,121.413011155398,0.973659794741591,0.102258778700073,-0.613080028554731,0.000143674086900969,0.509019370592682,0.000212643672398816,-0.805949272229876,0.000104602704508849,-0.603182412780463,0.00427308608475374,"1 Predator + 1 Prey",-7.92314234281804,FALSE
"21","x10_harbour_s_2yr_lead_ws","x13_hexagram_eai",24,114.620169022787,121.688492004874,0.893637793597493,0.213426039704231,-0.613080028554731,0.000143674086900969,0.417670749663925,0.0021956603282085,-0.422072397637489,0.00165378464294585,-0.325299287244082,0.0168632989709216,"1 Predator + 1 Prey",-7.64766149334145,FALSE
"22","x10_harbour_s_2yr_lead_ws","x12_dfa_biomass_euph_shelf_sum",24,114.666024403009,121.734347385096,0.926695150319016,0.173848419094868,-0.613080028554731,0.000143674086900969,0.390152724375493,0.00502328056301327,-0.422844364626523,0.0016382117919842,-0.330470451420376,0.0172858342118858,"1 Predator + 1 Prey",-7.6018061131193,FALSE
"23","x15_shark_enso_roll2","x13_pollock_biomass_go_aage3plus_pred_ak",24,114.90489269408,121.973215676167,0.915367468710179,0.187132834626989,-0.613080028554731,0.000143674086900969,0.527689388902786,0.00012656074350903,-0.751418272511856,0.000148716677065064,-0.535537003988863,0.00771243267442578,"1 Predator + 1 Prey",-7.36293782204837,TRUE
"24","x15_sablefish_biomass_pred_ak","x13_wgoa_cap_pcod",24,114.912629227291,121.980952209379,0.912455818423984,0.190601000537859,-0.613080028554731,0.000143674086900969,0.430219090539382,0.0036565358206222,0.423545020448098,0.00616628756918058,0.576156904483241,0.000356927220435121,"1 Predator + 1 Prey",-7.35520128883689,FALSE
"25","x15_pacific_cod_biomass_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,115.501360158029,122.569683140117,1,0,-0.613080028554731,0.000143674086900969,0.246555246699012,0.117994978141845,-0.11743982673233,0.434079852097452,-0.621699618565683,0.000119943295172398,"1 Predator + 1 Prey",-6.76647035809901,FALSE
"26","x10_harbour_s_2yr_lead_ws","x13_stka_herr_matbiom",24,115.512072119625,122.580395101713,0.699435379333752,0.398919014752863,-0.613080028554731,0.000143674086900969,0.542576394925203,9.364050309979e-05,-0.371520661046022,0.00697001722673152,0.300254300471138,0.0313142545792127,"1 Predator + 1 Prey",-6.75575839650264,FALSE
"27","x10_harbour_s_2yr_lead_ws","x13_wgoa_cap_pcod",24,115.581834839778,122.650157821866,0.963883109987002,0.117642351348511,-0.613080028554731,0.000143674086900969,0.361097257318937,0.015388633325083,-0.363149782944034,0.00951330352884439,0.321520423369937,0.0349172285521653,"1 Predator + 1 Prey",-6.68599567634976,FALSE
"28","x10_californian_s_l_2yr_lead_ws","x12_dfa_biomass_euph_shelf_sum",24,115.742504431583,122.81082741367,1,0,-0.613080028554731,0.000143674086900969,0.430001921464354,0.00260768341302908,0.431647399764315,0.00428032727267014,-0.503699011366693,0.00128881199082898,"1 Predator + 1 Prey",-6.52532608454544,FALSE
"29","x15_shark_catch_go_a_pred_ak","x12_copepod_biomass_w_go_a",24,115.844099520416,122.912422502504,0.950394632343063,0.138159552163221,-0.613080028554731,0.000143674086900969,0.441009477059797,0.00314687178265172,0.185179417235907,0.192807729510538,-0.491883668436913,0.000694623635963953,"1 Predator + 1 Prey",-6.42373099571171,FALSE
"30","x10_northern_f_s_2yr_lead_ws","x21_sst_wgoa_coastwatch_junjulaug",24,115.955640253396,123.023963235483,1,0,-0.613080028554731,0.000143674086900969,0.236693589895018,0.131123591996873,0.0629697707248659,0.686742054675306,-0.551983104016161,0.0014573224337433,"1 Predator + 1 Prey",-6.31219026273251,FALSE
"31","x10_harbour_s_2yr_lead_ws","x13_mid_il_capelin",24,116.066913871326,123.135236853413,0.923873582076982,0.172856084074555,-0.613080028554731,0.000143674086900969,0.347270342733802,0.0190442365966346,-0.365025061454004,0.00999003509510699,0.312606794423314,0.0394068802216108,"1 Predator + 1 Prey",-6.20091664480245,FALSE
"32","x15_salmon_shark_go_a_pred_ak","x21_sst_wgoa_coastwatch_junjulaug",24,116.086280831235,123.154603813323,1,0,-0.613080028554731,0.000143674086900969,0.236551268947464,0.134467357931485,-0.0253279182428895,0.860023381822254,-0.575246412897529,0.00043291248110533,"1 Predator + 1 Prey",-6.18154968489296,FALSE
"33","x15_shark_catch_go_a_pred_ak","x21_pdo_djf",24,116.435686398858,123.504009380946,0.91408856630689,0.183301315871265,-0.613080028554731,0.000143674086900969,0.42770582746385,0.00439833239335141,0.267765983202137,0.0684789931185348,-0.500511336535912,0.000898004356929327,"1 Predator + 1 Prey",-5.83214411726956,FALSE
"34","x10_northern_f_s_2yr_lead_ws","x12_copepod_biomass_w_go_a",24,116.46814808759,123.536471069677,1,0,-0.613080028554731,0.000143674086900969,0.377458930785725,0.0108614769005875,0.151090194449556,0.308030975537433,-0.444599761965081,0.00357296455343925,"1 Predator + 1 Prey",-5.79968242853849,FALSE
"35","x10_harbour_s_2yr_lead_ws","x13_egoa_herring",24,116.482111437772,123.550434419859,0.674147125147092,0.4153131308975,-0.613080028554731,0.000143674086900969,0.542752923858833,0.000147095644923434,-0.351493491823715,0.0137744536541708,0.271045543076125,0.0624637728536432,"1 Predator + 1 Prey",-5.78571907835629,FALSE
"36","x15_salmon_shark_go_a_pred_ak","x15_shark_enso_roll2",24,116.619577818062,123.687900800149,0.826230738886458,0.273220388517879,-0.613080028554731,0.000143674086900969,0.60202022884908,1.67408877920217e-05,-0.332702110342686,0.0256013293156245,-0.486856142747421,0.00110401209946032,"2 Predators",-5.64825269806624,TRUE
"37","x10_dfa_ssl_est_wholerange_2yr_lead","x15_dfa_sleeper_shark_bsai_pred_ak",24,116.652688014243,123.721010996331,0.980721911350929,0.0834746925210209,-0.613080028554731,0.000143674086900969,0.485736537983082,0.00176683261229305,-0.735771663501168,0.0286540597433664,-0.997878160154322,0.00233684238459819,"2 Predators",-5.61514250188506,FALSE
"38","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x12_copepod_biomass_w_go_a",24,116.85846601625,123.926788998338,1,0,-0.613080028554731,0.000143674086900969,0.343300445644068,0.0310659382600937,0.130971531682073,0.416151840680448,-0.549810439538007,0.000935016460856142,"1 Predator + 1 Prey",-5.4093644998778,FALSE
"39","x15_arrowtooth_flounder_biomass_pred_ak","x21_pdo_djf",24,116.935604460724,124.003927442812,0.870648882491509,0.228212191108643,-0.613080028554731,0.000143674086900969,0.447786017044705,0.00369876065248254,-0.245381832025809,0.0957038270957713,-0.460249423990944,0.00208387536703736,"1 Predator + 1 Prey",-5.33222605540374,FALSE
"40","x10_northern_f_s_2yr_lead_ws","x21_pdo_djf",24,116.957038160771,124.025361142859,1,0,-0.613080028554731,0.000143674086900969,0.337894939151054,0.0260318865972222,0.23918188125538,0.0981237358402367,-0.426438805851786,0.00438832300226633,"1 Predator + 1 Prey",-5.31079235535674,FALSE
"41","x15_arrowtooth_flounder_biomass_pred_ak","x12_dfa_biomass_euph_shelf_sum",24,117.150344769353,124.218667751441,0.771358177816255,0.320973854758549,-0.613080028554731,0.000143674086900969,0.538170687331211,0.000314472626785411,-0.404631050287533,0.0116048641726278,-0.474457959182307,0.00281503665856619,"1 Predator + 1 Prey",-5.11748574677517,FALSE
"42","x15_shark_enso_roll2","x13_stka_herr_matbiom",24,117.158001763994,124.226324746081,0.699779925355642,0.386093542837861,-0.613080028554731,0.000143674086900969,0.645091230187776,6.76190854931313e-06,-0.322961939305622,0.0243597143225101,0.302581993504614,0.0373036278858205,"1 Predator + 1 Prey",-5.10982875213449,TRUE
"43","x15_dfa_sleeper_shark_bsai_pred_ak","x12_copepod_biomass_w_go_a",24,117.176355179159,124.244678161247,0.987146821463554,0.0672370179860702,-0.613080028554731,0.000143674086900969,0.429422618806396,0.00542504208826156,-0.103146295907913,0.559863821507202,-0.41880885407862,0.0248873128599918,"1 Predator + 1 Prey",-5.09147533696915,FALSE
"44","x10_northern_f_s_2yr_lead_ws","x13_hexagram_eai",24,117.256107643395,124.324430625483,1,0,-0.613080028554731,0.000143674086900969,0.391944439694695,0.00861599270261371,0.371020328370465,0.0131952156690271,-0.406513876043556,0.00616514632864762,"1 Predator + 1 Prey",-5.01172287273295,FALSE
"45","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",24,117.26085112449,124.329174106577,0.979037200497143,0.0860763602276627,-0.613080028554731,0.000143674086900969,0.504135253247159,0.000793143038609001,0.550067713346897,0.0352829596697317,-0.797541887442888,0.00179010624158571,"2 Predators",-5.00697939163837,FALSE
"46","x15_sablefish_biomass_pred_ak","x12_copepod_biomass_w_go_a",24,117.276227029932,124.34455001202,0.943996913898759,0.14323379213203,-0.613080028554731,0.000143674086900969,0.420448546209424,0.00878297977152065,0.0702336475259211,0.648255519930462,-0.468432077570865,0.00259804741465608,"1 Predator + 1 Prey",-4.99160348619611,FALSE
"47","x15_arrowtooth_flounder_biomass_pred_ak","x12_copepod_biomass_w_go_a",24,117.290753884932,124.359076867019,0.937422488813822,0.151893618841888,-0.613080028554731,0.000143674086900969,0.423485918176646,0.00888993279985395,-0.0696970822563405,0.656173648834467,-0.464606541502345,0.00329036925882908,"1 Predator + 1 Prey",-4.97707663119633,FALSE
"48","x15_shark_enso_roll2","x13_egoa_herring",24,117.326059761218,124.394382743305,0.657829426133325,0.423696079600129,-0.613080028554731,0.000143674086900969,0.646156618456312,8.03046806074903e-06,-0.319227295307642,0.0269990168050624,0.297863648024471,0.0429867891339866,"1 Predator + 1 Prey",-4.94177075491041,TRUE
"49","x15_spiny_dogfish_go_a_pred_ak","x12_copepod_biomass_w_go_a",24,117.33410757645,124.402430558538,0.981536056432049,0.0805616828756015,-0.613080028554731,0.000143674086900969,0.417036926457838,0.00853071023032825,0.0597846689710187,0.69340242460371,-0.472429456151483,0.00219727110000156,"1 Predator + 1 Prey",-4.93372293967798,FALSE
"50","x10_dfa_ssl_est_wholerange_2yr_lead","x12_copepod_biomass_w_go_a",24,117.417465338869,124.485788320957,1,0,-0.613080028554731,0.000143674086900969,0.379080011319146,0.01860855812849,-0.0433351592429985,0.788518532991791,-0.506835912590239,0.00229831969485006,"1 Predator + 1 Prey",-4.85036517725905,FALSE
"51","x15_salmon_shark_go_a_pred_ak","x12_copepod_biomass_w_go_a",24,117.431708274999,124.500031257087,1,0,-0.613080028554731,0.000143674086900969,0.398011304529657,0.00802465101960625,-0.035174757989712,0.812292853726145,-0.476827631438754,0.00227852436259068,"1 Predator + 1 Prey",-4.83612224112909,FALSE
"52","x15_pacific_cod_biomass_pred_ak","x12_copepod_biomass_w_go_a",24,117.443876366963,124.512199349051,1,0,-0.613080028554731,0.000143674086900969,0.386797341134072,0.0141912244053213,0.0312146509108779,0.835378622848121,-0.486951342605322,0.00116110170808725,"1 Predator + 1 Prey",-4.82395414916493,FALSE
"53","x15_spiny_dogfish_go_a_pred_ak","x21_pdo_djf",24,117.470148796856,124.538471778944,0.918251773818738,0.174777387431388,-0.613080028554731,0.000143674086900969,0.433304067399503,0.00505738604926864,0.219675881807705,0.138761558833752,-0.468112584735603,0.00204301229153181,"1 Predator + 1 Prey",-4.79768171927174,FALSE
"54","x10_californian_s_l_2yr_lead_ws","x12_copepod_biomass_w_go_a",24,117.487183647634,124.555506629722,1,0,-0.613080028554731,0.000143674086900969,0.396773845607973,0.00933700642192892,0.00470414599647738,0.976856333648392,-0.484921071390316,0.0046127948742607,"1 Predator + 1 Prey",-4.78064686849407,FALSE
"55","x15_sablefish_recruitment_pred_ak","x12_copepod_biomass_w_go_a",24,117.487985859679,124.556308841767,0.998022973055944,0.0260619045820987,-0.613080028554731,0.000143674086900969,0.395530628811426,0.0142802257860826,-0.000777265161459449,0.995950729260595,-0.487483782619341,0.00139736164978155,"1 Predator + 1 Prey",-4.77984465644857,FALSE
"56","x15_shark_catch_go_a_pred_ak","x13_wgoa_cap_pcod",24,117.510824641666,124.579147623754,0.952714079008365,0.130392850283792,-0.613080028554731,0.000143674086900969,0.430716825042675,0.00585690369829472,0.321646931680769,0.0379899325627702,0.495541538584944,0.00241160369279547,"1 Predator + 1 Prey",-4.75700587446175,FALSE
"57","x15_sablefish_recruitment_pred_ak","x13_wgoa_cap_pcod",24,117.57845176459,124.646774746677,0.927117070869746,0.16387720672436,-0.613080028554731,0.000143674086900969,0.423841978541365,0.00690388423436317,0.354711391973284,0.0407210564916227,0.573628242478825,0.00130007854862413,"1 Predator + 1 Prey",-4.68937875153827,FALSE
"58","x10_harbour_s_2yr_lead_ws","x15_shark_catch_go_a_pred_ak",24,117.623203492009,124.691526474096,0.890184360814963,0.205101864702674,-0.613080028554731,0.000143674086900969,0.359634738548006,0.0215385604735134,-0.657343912456929,0.00137762284561127,-0.330177012614479,0.119815105048335,"2 Predators",-4.64462702411925,FALSE
"59","x15_shark_enso_roll2","x13_wgoa_cap_pcod",24,117.726579969197,124.794902951285,0.955431648310848,0.125856235336879,-0.613080028554731,0.000143674086900969,0.464008868607313,0.00319409272077276,-0.299553991435584,0.0408358807889688,0.308500975997907,0.0529871824273895,"1 Predator + 1 Prey",-4.54125054693094,TRUE
"60","x15_shark_enso_roll2","x13_mid_il_capelin",24,117.796193724332,124.864516706419,0.9120216677737,0.180728802670457,-0.613080028554731,0.000143674086900969,0.447423504348253,0.00378039873913139,-0.312158440181961,0.031397766615614,0.311476912743171,0.0449946981115845,"1 Predator + 1 Prey",-4.47163679179621,TRUE
"61","x15_sablefish_biomass_pred_ak","x13_egoa_herring",24,117.881728398526,124.950051380614,0.776330148189966,0.311787987143172,-0.613080028554731,0.000143674086900969,0.543749118066979,0.000325108849902556,-0.703252207755831,0.0418671550695504,0.975057956517588,0.00390026922685038,"1 Predator + 1 Prey",-4.38610211760172,FALSE
"62","x15_pacific_cod_biomass_pred_ak","x13_egoa_herring",24,117.924504952908,124.992827934995,0.77864122947709,0.309439573233007,-0.613080028554731,0.000143674086900969,0.544719665537391,0.000330579941097531,0.374871273076841,0.0436508004143661,0.565056664611616,0.00163842319082708,"1 Predator + 1 Prey",-4.3433255632205,FALSE
"63","x10_harbour_s_2yr_lead_ws","x15_salmon_shark_go_a_pred_ak",24,117.945854554456,125.014177536544,0.836777684438267,0.25620621055849,-0.613080028554731,0.000143674086900969,0.473548778426058,0.000998225757135263,-0.428594739674734,0.00294228703037902,-0.195154569208663,0.175171472000485,"2 Predators",-4.32197596167157,FALSE
"64","x10_harbour_s_2yr_lead_ws","x12_copepod_com_e_go_a",24,118.054348410446,125.122671392534,0.778770435234964,0.308494385163743,-0.613080028554731,0.000143674086900969,0.512497885227035,0.000419527398728414,-0.422579189503618,0.00342500936407841,0.191554757010578,0.18759136824375,"1 Predator + 1 Prey",-4.21348210568183,FALSE
"65","x10_dfa_ssl_est_wholerange_2yr_lead","x21_pdo_djf",24,118.104765824406,125.173088806493,0.950092066358592,0.132518955009755,-0.613080028554731,0.000143674086900969,0.42440821656539,0.00651082603032482,0.182025932683052,0.21807627858327,-0.448573624597027,0.00335126025502541,"1 Predator + 1 Prey",-4.16306469172221,FALSE
"66","x15_shark_enso_roll2","x13_gadid_wai",24,118.145926570971,125.214249553059,0.700819574362701,0.377457351428406,-0.613080028554731,0.000143674086900969,0.636054530014643,1.42438602410699e-05,-0.441166593918771,0.00316538992170767,0.268859745021663,0.0749131806758245,"1 Predator + 1 Prey",-4.12190394515719,TRUE
"67","x15_sablefish_biomass_pred_ak","x13_mid_il_capelin",24,118.176067936236,125.244390918323,0.829995638899122,0.261290720630931,-0.613080028554731,0.000143674086900969,0.415111409893351,0.00837681487283182,0.312320707238782,0.0466194328178342,0.475191589089745,0.00319871910409208,"1 Predator + 1 Prey",-4.09176257989222,FALSE
"68","x10_californian_s_l_2yr_lead_ws","x21_pdo_djf",24,118.352066600046,125.420389582133,1,0,-0.613080028554731,0.000143674086900969,0.399912856341989,0.00937076612401921,0.163906377894668,0.263456356427872,-0.4145062431982,0.00771351707193535,"1 Predator + 1 Prey",-3.91576391608231,FALSE
"69","x15_shark_enso_roll2","x21_enso_dj",24,118.382279083228,125.450602065316,0.842033204831801,0.248986769853809,-0.613080028554731,0.000143674086900969,0.504605427523552,0.000665622410724875,-0.509048101576841,0.00232016309127681,-0.304607324181631,0.074151676394566,"1 Predator + 1 Prey",-3.88555143289963,TRUE
"70","x10_northern_f_s_2yr_lead_ws","x13_egoa_herring",24,118.468300769409,125.536623751497,0.754845473542549,0.327011032223512,-0.613080028554731,0.000143674086900969,0.557446892630713,0.00023792666189304,0.277861529132,0.061808115663055,0.359115359820034,0.0153883399273662,"1 Predator + 1 Prey",-3.79952974671912,FALSE
"71","x15_arrowtooth_flounder_biomass_pred_ak","x13_wgoa_cap_pcod",24,118.480411825532,125.54873480762,0.88772845477482,0.204011802112627,-0.613080028554731,0.000143674086900969,0.458269730158035,0.00474928641291816,-0.273791034506948,0.0737444927591127,0.426245091830696,0.00760539450568665,"1 Predator + 1 Prey",-3.78741869059593,FALSE
"72","x10_northern_f_s_2yr_lead_ws","x13_stka_herr_matbiom",24,118.49097682902,125.559299811107,0.803024439947376,0.284056976513433,-0.613080028554731,0.000143674086900969,0.554743348965111,0.000235063080350262,0.275874307560386,0.0638220218567278,0.357840225365112,0.0151288326001366,"1 Predator + 1 Prey",-3.77685368710848,FALSE
"73","x10_harbour_s_2yr_lead_ws","x12_copepod_com_w_go_a",24,118.547339799997,125.615662782085,0.828072617625113,0.261026504798104,-0.613080028554731,0.000143674086900969,0.374442894096942,0.0237878351375458,-0.476544661634692,0.00172795666742664,-0.196472059776075,0.247462366213391,"1 Predator + 1 Prey",-3.72049071613077,FALSE
"74","x10_harbour_s_2yr_lead_ws","x13_dfa_wgoa_dfa_seabirds",24,118.550573227481,125.618896209569,0.852956212692171,0.237835428144648,-0.613080028554731,0.000143674086900969,0.455237985836329,0.00271484119937626,-0.321814551182738,0.0586677949187318,-0.187733411156006,0.287982613251379,"1 Predator + 1 Prey",-3.71725728864703,FALSE
"75","x10_harbour_s_2yr_lead_ws","x15_shark_enso_roll2",24,118.557791889042,125.62611487113,0.793663376568483,0.29202511592792,-0.613080028554731,0.000143674086900969,0.526125229546171,0.000330968193741565,-0.299322145558536,0.0869869120436266,-0.196362774940965,0.261481690195712,"2 Predators",-3.71003862708557,TRUE
"76","x10_harbour_s_2yr_lead_ws","x13_pollock_biomass_go_aage3plus_pred_ak",24,118.558521849044,125.626844831132,0.852577083830007,0.238154710093338,-0.613080028554731,0.000143674086900969,0.431253338819319,0.00382484905845271,-0.483871639889826,0.00198610942894928,-0.177118896230906,0.264555565516402,"1 Predator + 1 Prey",-3.70930866708392,FALSE
"77","x10_dfa_ssl_est_wholerange_2yr_lead","x12_dfa_biomass_euph_shelf_sum",24,118.645622966509,125.713945948596,0.87551404112026,0.215560799928594,-0.613080028554731,0.000143674086900969,0.509864699418431,0.000801477116772809,0.346246940915286,0.0326081595648802,-0.451785795541671,0.00575332640708703,"1 Predator + 1 Prey",-3.62220754961947,FALSE
"78","x10_harbour_s_2yr_lead_ws","x14_pink_salmon_north_america",24,118.646887527271,125.715210509359,0.826202152155684,0.262185412966628,-0.613080028554731,0.000143674086900969,0.501929770587408,0.000582147087185847,-0.354201810440493,0.0226443337667881,-0.163671739892974,0.291676112580179,"1 Predator + 1 Prey",-3.62094298885711,FALSE
"79","x15_dfa_sleeper_shark_bsai_pred_ak","x13_stka_herr_matbiom",24,118.692342410221,125.760665392308,0.741942096546556,0.336808581563126,-0.613080028554731,0.000143674086900969,0.629160067361908,2.1212170481677e-05,-0.276656940603039,0.0721503682324929,0.268059854114121,0.0859047723774358,"1 Predator + 1 Prey",-3.57548810590748,FALSE
"80","x10_harbour_s_2yr_lead_ws","x15_spiny_dogfish_go_a_pred_ak",24,118.733106572109,125.801429554197,0.848976304802516,0.240661743551553,-0.613080028554731,0.000143674086900969,0.403014780479621,0.0107228718740171,-0.549614103644649,0.00373186710007833,-0.206224187100079,0.29341730833528,"2 Predators",-3.53472394401871,FALSE
"81","x15_salmon_shark_go_a_pred_ak","x13_ammod_wai",24,118.854021044792,125.92234402688,0.720015506161626,0.354899525521332,-0.613080028554731,0.000143674086900969,0.522625445768363,0.000365890322894469,-0.247689519742831,0.0973496855126095,-0.407721033688446,0.0064590212737925,"1 Predator + 1 Prey",-3.41380947133575,FALSE
"82","x15_sablefish_biomass_pred_ak","x21_pdo_djf",24,118.855986601472,125.92430958356,0.891496330051303,0.198542499574562,-0.613080028554731,0.000143674086900969,0.423414792939327,0.00979731616581447,0.129962709567301,0.400377452878262,-0.424759999051,0.00681528350945659,"1 Predator + 1 Prey",-3.41184391465578,FALSE
"83","x10_harbour_s_2yr_lead_ws","x15_dfa_sleeper_shark_bsai_pred_ak",24,118.859930972243,125.92825395433,0.797398372357426,0.28683894134898,-0.613080028554731,0.000143674086900969,0.51901910201661,0.000411728600445249,-0.309629703564259,0.0836224451243346,-0.172294924710806,0.334912051847088,"2 Predators",-3.40789954388538,FALSE
"84","x15_halibut_biomass_age8plus_2yr_lead_pred_ak","x21_pdo_djf",24,118.892899415183,125.96122239727,0.979110815320473,0.0830599891630607,-0.613080028554731,0.000143674086900969,0.411905464777189,0.00925347842777668,-0.124543120970784,0.405985772071115,-0.446510233832263,0.00407003761426616,"1 Predator + 1 Prey",-3.37493110094525,FALSE
"85","x15_pacific_cod_biomass_pred_ak","x14_pink_salmon_asia",24,118.894963405491,125.963286387579,0.895063257733816,0.194699448843655,-0.613080028554731,0.000143674086900969,0.566603138710697,0.000269211714168049,0.371658973694261,0.0594808502966087,0.549372715283373,0.00349495019924828,"1 Predator + 1 Prey",-3.37286711063689,FALSE
"86","x10_harbour_s_2yr_lead_ws","x13_gadid_wai",24,118.920339912127,125.988662894215,0.768327000105557,0.312072595370668,-0.613080028554731,0.000143674086900969,0.49763761729786,0.000804391439834795,-0.407636704215442,0.00550061882879027,0.132732788146353,0.370670689312568,"1 Predator + 1 Prey",-3.34749060400085,FALSE
"87","x10_harbour_s_2yr_lead_ws","x15_sablefish_biomass_pred_ak",24,118.924943705796,125.993266687883,0.688841472002082,0.381925967300906,-0.613080028554731,0.000143674086900969,0.521556649166357,0.000689423766519148,-0.395754827654887,0.00734367563526583,0.137601659841507,0.371463476153447,"2 Predators",-3.3428868103322,FALSE
"88","x15_pacific_cod_biomass_pred_ak","x13_stka_herr_matbiom",24,119.061882268953,126.130205251041,0.809717849428041,0.274661267407524,-0.613080028554731,0.000143674086900969,0.550901379101749,0.000391146713428103,0.298610769616587,0.0980374423402144,0.500430636737116,0.00385139057819539,"1 Predator + 1 Prey",-3.20594824717477,FALSE
"89","x15_dfa_sleeper_shark_bsai_pred_ak","x13_egoa_herring",24,119.102745264886,126.171068246973,0.703941465784993,0.367114489727254,-0.613080028554731,0.000143674086900969,0.627531042070347,3.01878213637696e-05,-0.26549871089757,0.0951363298263619,0.254828708745085,0.116741547933464,"1 Predator + 1 Prey",-3.16508525124249,FALSE
"90","x15_shark_enso_roll2","x14_pink_salmon_north_america",24,119.155187779316,126.223510761404,0.848106299650428,0.239293895042846,-0.613080028554731,0.000143674086900969,0.604271197608156,4.27097650512742e-05,-0.319801672448031,0.0350343091361653,-0.218195652852374,0.149949460078909,"1 Predator + 1 Prey",-3.11264273681175,TRUE
"91","x15_shark_enso_roll2","x13_dfa_wgoa_dfa_seabirds",24,119.161618338762,126.229941320849,0.903402695518496,0.184870675219764,-0.613080028554731,0.000143674086900969,0.532283146556925,0.000620853693371837,-0.276119489427832,0.0848227086231355,-0.237045940085651,0.154102377902423,"1 Predator + 1 Prey",-3.1062121773663,TRUE
"92","x15_sablefish_recruitment_pred_ak","x21_pdo_djf",24,119.166243483853,126.234566465941,0.92795589783235,0.157513621852111,-0.613080028554731,0.000143674086900969,0.408328389208088,0.0127076861371458,0.09745259885009,0.532519500589037,-0.449826482410941,0.00402268666905647,"1 Predator + 1 Prey",-3.10158703227498,FALSE
"93","x15_dfa_sleeper_shark_bsai_pred_ak","x13_gadid_wai",24,119.220304997197,126.288627979285,0.760365452117991,0.31698250317844,-0.613080028554731,0.000143674086900969,0.622013954091525,3.09795946067393e-05,-0.404786324317264,0.00703784585834044,0.233681396713241,0.123980749440245,"1 Predator + 1 Prey",-3.04752551893117,FALSE
"94","x10_harbour_s_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",24,119.34422518195,126.412548164037,0.828027245981017,0.256627886501547,-0.613080028554731,0.000143674086900969,0.452051172159494,0.00397386392468069,-0.426246136916018,0.00418192474867229,0.0954881159867763,0.54335742309718,"2 Predators",-2.92360533417829,FALSE
"95","x10_harbour_s_2yr_lead_ws","x13_ammod_wai",24,119.34482724595,126.413150228037,0.7696908030973,0.308026515720286,-0.613080028554731,0.000143674086900969,0.491343509115465,0.00106705911633109,-0.319418754773571,0.1361963768409,-0.130130198938949,0.544095864027152,"1 Predator + 1 Prey",-2.92300327017844,FALSE
"96","x15_shark_enso_roll2","x14_pink_salmon_asia",24,119.393539132714,126.461862114802,0.784842642102809,0.294519197259214,-0.613080028554731,0.000143674086900969,0.637365566528352,1.94495819298979e-05,-0.288510721193477,0.072583738695928,0.221042961302193,0.171992935353669,"1 Predator + 1 Prey",-2.87429138341355,TRUE
