"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight"
"2var_global","x12_copepod_biomass_w_go_a + x12_copepod_com_e_go_a",24,120.346303998641,129.770734641424,1,0,0.541049149149887,"x12_copepod_biomass_w_go_a","x12_copepod_com_e_go_a",NA,-0.480408709506244,0.0010249854434512,0.152358869183804,0.279545039279907,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M1",-5.92152651748731,0.240063985186996,22.1310816713128,4.2607985956451e-06
"2var_global","x12_copepod_biomass_w_go_a + x12_copepod_com_w_go_a",24,121.487333457063,130.911764099847,0.966268394571723,0.109407093907311,0.516534084125084,"x12_copepod_biomass_w_go_a","x12_copepod_com_w_go_a",NA,-0.487391125272471,0.00112973884013856,0.0042651511897588,0.979212314895898,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M2",-4.78049705906494,0.215548920162194,23.2721111297352,2.40835002780621e-06
"2var_global","x12_copepod_biomass_w_go_a + x12_dfa_biomass_euph_shelf_sum",24,119.184289880338,128.608720523122,1,0,0.559571822320263,"x12_copepod_biomass_w_go_a","x12_dfa_biomass_euph_shelf_sum",NA,-0.437811046673243,0.00274506228030469,-0.22440173012439,0.119954716777291,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M3",-7.08354063579006,0.258586658357373,20.96906755301,7.61761756751499e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_ammod_wai",24,119.018764617415,128.443195260198,0.900077869817413,0.204626197825309,0.553665872996854,"x12_copepod_biomass_w_go_a","x13_ammod_wai",NA,-0.408456021863907,0.00659736109793152,-0.230486504280819,0.106813617526708,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M4",-7.24906589871327,0.252680709033963,20.8035422900868,8.27489553563984e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_gadid_wai",24,118.937970713184,128.362401355968,0.991663562608096,0.0563927903371002,0.561980704520297,"x12_copepod_biomass_w_go_a","x13_gadid_wai",NA,-0.52169395122565,0.000276755490306035,0.22484133722403,0.10095173462571,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M5",-7.32985980294359,0.260995540557406,20.7227483858565,8.61601989740542e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_hexagram_eai",24,121.301929124812,130.726359767596,1,0,0.51968073324398,"x12_copepod_biomass_w_go_a","x13_hexagram_eai",NA,-0.444080364423699,0.0134145405929376,-0.0751331279653983,0.665587917230869,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M6",-4.96590139131567,0.21869556928109,23.0867067974844,2.64228492148947e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_hexagram_wai",24,117.750864622307,127.17529526509,0.991565685299344,0.0579486543321544,0.571997595974142,"x12_copepod_biomass_w_go_a","x13_hexagram_wai",NA,-0.539036429345877,0.000129510125945309,0.296710289832954,0.0443333375339807,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M7",-8.51696589382138,0.271012432011251,19.5356422949787,1.55985240039164e-05
"2var_global","x12_copepod_biomass_w_go_a + x13_pollock_biomass_go_aage3plus_pred_ak",24,121.409259603438,130.833690246222,1,0,0.51733877852772,"x12_copepod_biomass_w_go_a","x13_pollock_biomass_go_aage3plus_pred_ak",NA,-0.492611234085309,0.00107216119196529,-0.0412007509048354,0.778818064673203,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M8",-4.85857091269008,0.216353614564829,23.19403727611,2.50422374450444e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_dfa_wgoa_dfa_seabirds",24,120.495890631708,129.920321274491,1,0,0.538859283298824,"x12_copepod_biomass_w_go_a","x13_dfa_wgoa_dfa_seabirds",NA,-0.408893281224351,0.0138036976719058,-0.162737538974624,0.314205833495654,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M9",-5.7719398844205,0.237874119335933,22.2806683043796,3.95374523299606e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_dfa_wgoa_dfa_mid_trophic",24,121.482444629733,130.906875272517,0.945753182569952,0.140254591135685,0.516493507900327,"x12_copepod_biomass_w_go_a","x13_dfa_wgoa_dfa_mid_trophic",NA,-0.490204987424622,0.00150536807813384,-0.012042020492364,0.940515686996612,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M10",-4.78538588639509,0.215508343937436,23.267222302405,2.41424423252684e-06
"2var_global","x12_copepod_biomass_w_go_a + x14_pink_salmon",24,121.48571575104,130.910146393823,0.99402503119989,0.045400355418529,0.516244218466103,"x12_copepod_biomass_w_go_a","x14_pink_salmon",NA,-0.492472347578989,0.00739358767352627,-0.00864669625035314,0.961776521067415,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M11",-4.78211476508852,0.215259054503212,23.2704934237116,2.41029881701541e-06
"2var_global","x12_copepod_biomass_w_go_a + x14_pink_salmon_north_america",24,119.619975186019,129.044405828803,1,0,0.560123737759764,"x12_copepod_biomass_w_go_a","x14_pink_salmon_north_america",NA,-0.44104643348758,0.00283580744962575,-0.195944393598024,0.163380018348469,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M12",-6.64785533010885,0.259138573796874,21.4047528586912,6.12648399994326e-06
"2var_global","x12_copepod_biomass_w_go_a + x14_pink_salmon_asia",24,121.195255400023,130.619686042807,0.961090908609624,0.118514946546284,0.526072590844175,"x12_copepod_biomass_w_go_a","x14_pink_salmon_asia",NA,-0.432987198646305,0.0157737225587471,0.0949930098787987,0.587319540600189,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M13",-5.07257511610456,0.225087426881284,22.9800330726955,2.78704224368017e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_wgoa_cap_pcod",24,121.17805271732,130.602483360104,1,0,0.522299429451654,"x12_copepod_biomass_w_go_a","x13_wgoa_cap_pcod",NA,-0.418705114468481,0.0299939596890244,0.111722185188129,0.576473899137944,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M14",-5.08977779880783,0.221314265488764,22.9628303899923,2.81111793858191e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_egoa_herring",24,120.564657058221,129.989087701004,0.846523479091358,0.25394807962677,0.533503096837758,"x12_copepod_biomass_w_go_a","x13_egoa_herring",NA,-0.4061599790032,0.0162510976202861,0.158506068445006,0.331931536436761,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M15",-5.70317345790752,0.232517932874868,22.3494347308926,3.82011328022786e-06
"2var_global","x12_copepod_biomass_w_go_a + x21_sst_wgoa_coastwatch_junjulaug",24,115.537481009382,124.961911652166,1,0,0.617593323665912,"x12_copepod_biomass_w_go_a","x21_sst_wgoa_coastwatch_junjulaug",NA,-0.327570430476672,0.0246862285326865,-0.427913056843814,0.00935819857013165,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M16",-10.730349506746,0.316608159703022,17.3222586820541,4.71751891652107e-05
"2var_global","x12_copepod_biomass_w_go_a + x21_pdo_djf",24,119.612931260462,129.037361903246,1,0,0.549222838901627,"x12_copepod_biomass_w_go_a","x21_pdo_djf",NA,-0.356141403617291,0.0382839961257821,-0.246037404487485,0.162557209551536,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M17",-6.65489925566564,0.248237674938736,21.3977089331345,6.14809929033418e-06
"2var_global","x12_copepod_biomass_w_go_a + x21_enso_dj",24,120.398542796397,129.822973439181,0.9961146939092,0.0373684697347465,0.548537514550309,"x12_copepod_biomass_w_go_a","x21_enso_dj",NA,-0.550035469626337,0.000495447619526468,0.169909674187276,0.291089376345672,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M18",-5.86928771973098,0.247552350587418,22.1833204690691,4.15094993313803e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_mid_il_capelin",24,121.328302836444,130.752733479227,1,0,0.516651880359058,"x12_copepod_biomass_w_go_a","x13_mid_il_capelin",NA,-0.437265730167802,0.0247253084037387,0.0831672199849628,0.688933692380505,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M19",-4.93952767968423,0.215666716396167,23.1130805091159,2.60767022233271e-06
"2var_global","x12_copepod_biomass_w_go_a + x13_stka_herr_matbiom",24,120.684430935596,130.10886157838,0.899822981404001,0.198532244676236,0.532856099461361,"x12_copepod_biomass_w_go_a","x13_stka_herr_matbiom",NA,-0.406947144668539,0.0179737801714996,0.15005841143798,0.366004245551736,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M20",-5.58339958053196,0.23187093549847,22.4692086082681,3.59805397930127e-06
"2var_global","x12_copepod_biomass_w_go_a + x10_californian_s_l_2yr_lead_ws",24,121.487183647634,130.911614290417,1,0,0.516512082334381,"x12_copepod_biomass_w_go_a","x10_californian_s_l_2yr_lead_ws",NA,-0.484921071390316,0.00479209015648885,0.00470414599647747,0.977033620809212,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M21",-4.78064686849413,0.21552691837149,23.271961320306,2.40853043133414e-06
"2var_global","x12_copepod_biomass_w_go_a + x10_harbour_s_2yr_lead_ws",24,118.09106594143,127.515496584213,0.963597227310598,0.121390310710981,0.570952939319458,"x12_copepod_biomass_w_go_a","x10_harbour_s_2yr_lead_ws",NA,-0.37904425990779,0.0118071686020089,-0.276682609375891,0.056099436680604,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M22",-8.17676457469835,0.269967775356567,19.8758436141017,1.31586012872367e-05
"2var_global","x12_copepod_biomass_w_go_a + x10_northern_f_s_2yr_lead_ws",24,120.46814808759,129.892578730373,1,0,0.536980949820861,"x12_copepod_biomass_w_go_a","x10_northern_f_s_2yr_lead_ws",NA,-0.444599761965081,0.00353189099540319,0.151090194449556,0.307393049492784,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M23",-5.79968242853849,0.235995785857971,22.2529257602616,4.00897084803636e-06
"2var_global","x12_copepod_biomass_w_go_a + x10_dfa_ssl_est_wholerange_2yr_lead",24,121.417465338869,130.841895981653,1,0,0.517509000654625,"x12_copepod_biomass_w_go_a","x10_dfa_ssl_est_wholerange_2yr_lead",NA,-0.506835912590239,0.00232920675493675,-0.0433351592429984,0.790391513544942,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M24",-4.85036517725902,0.216523836691735,23.2022430115411,2.4939702944088e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_arrowtooth_flounder_biomass_pred_ak",24,121.290753884932,130.715184527715,0.937422488813821,0.151893618841888,0.520503871361025,"x12_copepod_biomass_w_go_a","x15_arrowtooth_flounder_biomass_pred_ak",NA,-0.464606541502345,0.00319629853203485,-0.0696970822563406,0.656282104441618,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M25",-4.97707663119641,0.219518707398135,23.0755315576037,2.65709033038335e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_sablefish_biomass_pred_ak",24,121.276227029932,130.700657672715,0.943996913898758,0.143233792132031,0.520041153058484,"x12_copepod_biomass_w_go_a","x15_sablefish_biomass_pred_ak",NA,-0.468432077570865,0.00244102089146314,0.0702336475259211,0.644641815763302,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M26",-4.99160348619617,0.219055989095593,23.0610047026039,2.67646017392741e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_sablefish_recruitment_pred_ak",24,121.487985859679,130.912416502463,0.998022973055943,0.0260619045821044,0.51644661763812,"x12_copepod_biomass_w_go_a","x15_sablefish_recruitment_pred_ak",NA,-0.487483782619341,0.00131565479322293,-0.000777265161459489,0.995890620963659,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M27",-4.77984465644863,0.21546145367523,23.2727635323515,2.40756454899571e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_pacific_cod_biomass_pred_ak",24,121.443876366963,130.868307009747,1,0,0.517683354023338,"x12_copepod_biomass_w_go_a","x15_pacific_cod_biomass_pred_ak",NA,-0.486951342605322,0.00113023296640202,0.0312146509108779,0.833525342124655,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M28",-4.82395414916496,0.216698190060448,23.2286540396351,2.46125263685232e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_spiny_dogfish_go_a_pred_ak",24,121.33410757645,130.758538219234,0.981536056432048,0.0805616828756043,0.519792432651324,"x12_copepod_biomass_w_go_a","x15_spiny_dogfish_go_a_pred_ak",NA,-0.472429456151484,0.00215178437732355,0.0597846689710188,0.69436615136254,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M29",-4.93372293967801,0.218807268688434,23.1188852491221,2.6001127710665e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,120.85846601625,130.282896659034,1,0,0.527308275194421,"x12_copepod_biomass_w_go_a","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",NA,-0.549810439538007,0.00100450390952123,0.130971531682073,0.424481017288439,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M30",-5.40936449987785,0.226323111231531,22.6432436889222,3.29819581973646e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_salmon_shark_go_a_pred_ak",24,121.431708274999,130.856138917782,1,0,0.517615154358847,"x12_copepod_biomass_w_go_a","x15_salmon_shark_go_a_pred_ak",NA,-0.476827631438754,0.0022307122882943,-0.035174757989712,0.812327788199817,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M31",-4.83612224112917,0.216629990395956,23.2164859476709,2.47627265598078e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_shark_catch_go_a_pred_ak",24,119.844099520416,129.2685301632,0.950394632343065,0.138159552163218,0.548139849252518,"x12_copepod_biomass_w_go_a","x15_shark_catch_go_a_pred_ak",NA,-0.491883668436913,0.000674674600577907,0.185179417235907,0.192089093878105,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M32",-6.42373099571179,0.247154685289627,21.6288771930883,5.47700733803068e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_dfa_sleeper_shark_bsai_pred_ak",24,121.176355179159,130.600785821942,0.987146821463552,0.0672370179860735,0.526494127803817,"x12_copepod_biomass_w_go_a","x15_dfa_sleeper_shark_bsai_pred_ak",NA,-0.41880885407862,0.0296675348646218,-0.103146295907913,0.575424911731891,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M33",-5.0914753369693,0.225508963840926,22.9611328518308,2.81350494143428e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_ishark_z",24,120.531269692245,129.955700335029,0.998858245753332,0.020177193233602,0.543383483224891,"x12_copepod_biomass_w_go_a","x15_ishark_z",NA,-0.432877028743175,0.00575203016704284,-0.149242646407281,0.323171343812038,NA,NA,2,TRUE,FALSE,FALSE,TRUE,1,"M34",-5.7365608238826,0.242398319262,22.3160473649175,3.88442030745616e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_issl_z",24,119.046068131346,128.47049877413,1,0,0.560937265438543,"x12_copepod_biomass_w_go_a","x15_issl_z",NA,-0.501169839036079,0.000437291741371526,-0.221720557706898,0.108873443489149,NA,NA,2,FALSE,TRUE,FALSE,TRUE,1,"M35",-7.22176238478201,0.259952101475653,20.8308458040181,8.1626962739445e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_ishark_df_asleeper_z",24,120.788140077862,130.212570720645,1,0,0.533256828682835,"x12_copepod_biomass_w_go_a","x15_ishark_df_asleeper_z",NA,-0.419883670426195,0.0123622255389282,-0.134928683316463,0.399385112158834,NA,NA,2,TRUE,FALSE,FALSE,TRUE,1,"M36",-5.47969043826618,0.232271664719944,22.5729177505339,3.41623328982258e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_icsl_risk_eulachon75_shad25",24,120.140055648549,129.564486291332,1,0,0.535678913639045,"x12_copepod_biomass_w_go_a","x15_icsl_risk_eulachon75_shad25",NA,-0.508663551393766,0.000523698115941551,0.166835661390338,0.238992077855305,NA,NA,2,FALSE,FALSE,TRUE,TRUE,1,"M37",-6.12777486757952,0.234693749676155,21.9248333212206,4.72364516151495e-06
"2var_global","x12_copepod_biomass_w_go_a + x15_icsl_cslchin_ratio",24,118.146041668018,127.570472310801,1,0,0.576354292946431,"x12_copepod_biomass_w_go_a","x15_icsl_cslchin_ratio",NA,-0.567950333292003,9.97723320683708e-05,-0.277738143875605,0.0582739361450302,NA,NA,2,FALSE,FALSE,TRUE,TRUE,1,"M38",-8.12178884811013,0.27536912898354,19.93081934069,1.2801825421215e-05
"2var_global","x12_copepod_com_e_go_a + x12_copepod_com_w_go_a",24,129.100365337974,138.524795980757,0.730240740553649,0.29598359148052,0.336485498868761,"x12_copepod_com_e_go_a","x12_copepod_com_w_go_a",NA,0.197480248874652,0.274059159148778,-0.0797833351049782,0.697163257088264,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M39",2.83253482184554,0.0355003349058709,30.8851430106456,5.35267332381383e-08
"2var_global","x12_copepod_com_e_go_a + x12_dfa_biomass_euph_shelf_sum",24,124.944394055253,134.368824698037,0.932362332774341,0.146257898218641,0.44179729640057,"x12_copepod_com_e_go_a","x12_dfa_biomass_euph_shelf_sum",NA,0.217367040405684,0.164244477243481,-0.347945241243881,0.0298557389576652,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M40",-1.3234364608746,0.140812132437679,26.7291717279255,4.27590882811492e-07
"2var_global","x12_copepod_com_e_go_a + x13_ammod_wai",24,123.994994153467,133.41942479625,0.670145039621677,0.389398265816094,0.438893333027667,"x12_copepod_com_e_go_a","x13_ammod_wai",NA,0.186349719484156,0.220155556709613,-0.363642266188759,0.0153454460522409,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M41",-2.27283636266125,0.137908169064776,25.7797718261388,6.87365935796675e-07
"2var_global","x12_copepod_com_e_go_a + x13_gadid_wai",24,128.353447958611,137.777878601394,0.743352905286107,0.292334494805346,0.354381221502554,"x12_copepod_com_e_go_a","x13_gadid_wai",NA,0.177897013480025,0.285042764718371,0.157905977603729,0.338820697660171,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M42",2.0856174424828,0.0533960575396631,30.1382256312829,7.7760991082671e-08
"2var_global","x12_copepod_com_e_go_a + x13_hexagram_eai",24,126.341368664932,135.765799307715,0.899907209105212,0.175041088894532,0.406409949704009,"x12_copepod_com_e_go_a","x13_hexagram_eai",NA,0.105069084075924,0.521877096891877,-0.290007316051807,0.0785946475667001,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M43",0.07353814880355,0.105424785741118,28.1261463376036,2.12656790153827e-07
"2var_global","x12_copepod_com_e_go_a + x13_hexagram_wai",24,128.665758722124,138.090189364907,0.751213623189359,0.283793166209982,0.327470223320223,"x12_copepod_com_e_go_a","x13_hexagram_wai",NA,0.128372793019277,0.468321305600541,0.148262533290858,0.441348956159981,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M44",2.3979282059957,0.026485059357332,30.4505363947958,6.65187939630557e-08
"2var_global","x12_copepod_com_e_go_a + x13_pollock_biomass_go_aage3plus_pred_ak",24,129.24770037619,138.672131018974,0.805873073329538,0.237979862256796,0.335096388057729,"x12_copepod_com_e_go_a","x13_pollock_biomass_go_aage3plus_pred_ak",NA,0.17219906825853,0.31002470285502,0.0103354986625668,0.951962229830211,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M45",2.97986986006231,0.0341112240948384,31.0324780488624,4.97252919833667e-08
"2var_global","x12_copepod_com_e_go_a + x13_dfa_wgoa_dfa_seabirds",24,121.061864661171,130.486295303955,0.973606491948121,0.0972395866178059,0.54142604195318,"x12_copepod_com_e_go_a","x13_dfa_wgoa_dfa_seabirds",NA,0.358336724038907,0.0205752506783941,-0.488806152581477,0.00178334013731618,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M46",-5.2059658549571,0.240440877990289,22.846642333843,2.97926395550917e-06
"2var_global","x12_copepod_com_e_go_a + x13_dfa_wgoa_dfa_mid_trophic",24,129.206499614792,138.630930257575,0.656111990553067,0.351461739534718,0.335872139938798,"x12_copepod_com_e_go_a","x13_dfa_wgoa_dfa_mid_trophic",NA,0.155909189645616,0.404131023492833,0.0429463874708143,0.832240340261645,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M47",2.9386690986635,0.0348869759759075,30.9912772874636,5.07602758579567e-08
"2var_global","x12_copepod_com_e_go_a + x14_pink_salmon",24,126.853535567843,136.277966210627,0.732699350490314,0.312891342595665,0.412234920823207,"x12_copepod_com_e_go_a","x14_pink_salmon",NA,0.155547252362392,0.335653826126226,0.261426815809414,0.112292046267521,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M48",0.585705051715166,0.111249756860316,28.6383132405153,1.64612808455004e-07
"2var_global","x12_copepod_com_e_go_a + x14_pink_salmon_north_america",24,126.373289078962,135.797719721746,0.850614411905595,0.219773689290616,0.428512761434193,"x12_copepod_com_e_go_a","x14_pink_salmon_north_america",NA,0.146767910545349,0.359826278126532,-0.276905285287579,0.0803546010777973,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M49",0.105458562833945,0.127527597471303,28.158066751634,2.09289685081202e-07
"2var_global","x12_copepod_com_e_go_a + x14_pink_salmon_asia",24,125.582400833008,135.006831475791,0.755529166547738,0.304214388107261,0.450575184835344,"x12_copepod_com_e_go_a","x14_pink_salmon_asia",NA,0.144858193064799,0.358035925339296,0.317984289660404,0.046477038993531,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M50",-0.685429683120503,0.149590020872454,27.3671785056796,3.10804304542626e-07
"2var_global","x12_copepod_com_e_go_a + x13_wgoa_cap_pcod",24,121.430112478391,130.854543121174,1,0,0.520173012689263,"x12_copepod_com_e_go_a","x13_wgoa_cap_pcod",NA,0.318719560649218,0.0357352599817713,0.496834405413991,0.00235995787906096,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M51",-4.83771803773743,0.219187848726373,23.2148901510627,2.47824925819245e-06
"2var_global","x12_copepod_com_e_go_a + x13_egoa_herring",24,125.67895296583,135.103383608614,0.671326881084904,0.373324419843064,0.4196309744627,"x12_copepod_com_e_go_a","x13_egoa_herring",NA,0.0421626746926657,0.80499897194089,0.336437987374769,0.0496883038326823,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M52",-0.588877550297809,0.11864581049981,27.4637306385023,2.96156313731505e-07
"2var_global","x12_copepod_com_e_go_a + x21_sst_wgoa_coastwatch_junjulaug",24,118.150407163551,127.574837806334,1,0,0.571331933073417,"x12_copepod_com_e_go_a","x21_sst_wgoa_coastwatch_junjulaug",NA,0.192657978768305,0.152250623977081,-0.592800043522309,0.000172021525109534,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M53",-8.1174233525775,0.270346769110526,19.9351848362226,1.27739127396261e-05
"2var_global","x12_copepod_com_e_go_a + x21_pdo_djf",24,123.345114471042,132.769545113825,0.994470635421849,0.0419884178701605,0.469812919711262,"x12_copepod_com_e_go_a","x21_pdo_djf",NA,0.0722209445646995,0.640790802028492,-0.426268960806724,0.0096606562218855,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M54",-2.92271604508616,0.168827755748372,25.1298921437139,9.51278290675841e-07
"2var_global","x12_copepod_com_e_go_a + x21_enso_dj",24,129.246703737349,138.671134380133,0.772564600538818,0.263090432545044,0.333243429554997,"x12_copepod_com_e_go_a","x21_enso_dj",NA,0.170833129013784,0.319438678793083,-0.0123508208878216,0.945773873586713,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M55",2.97887322122131,0.0322582655921063,31.0314814100214,4.97500772370258e-08
"2var_global","x12_copepod_com_e_go_a + x13_mid_il_capelin",24,123.905199272105,133.329629914888,0.956727469115759,0.118278623464972,0.450308231196522,"x12_copepod_com_e_go_a","x13_mid_il_capelin",NA,0.220795646502867,0.148632451818087,0.41446330477601,0.0144005990815665,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M56",-2.36263124402348,0.149323067233631,25.6899769447766,7.1893018202462e-07
"2var_global","x12_copepod_com_e_go_a + x13_stka_herr_matbiom",24,125.443362175813,134.867792818597,0.707704254831266,0.344856480415213,0.432501513938503,"x12_copepod_com_e_go_a","x13_stka_herr_matbiom",NA,0.0851208306962237,0.600082227705963,0.33054945197012,0.0422117128848918,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M57",-0.824468340314866,0.131516349975613,27.2281398484852,3.33179970811082e-07
"2var_global","x12_copepod_com_e_go_a + x10_californian_s_l_2yr_lead_ws",24,127.965129211412,137.389559854196,0.834456699657558,0.223997886172578,0.372634334666098,"x12_copepod_com_e_go_a","x10_californian_s_l_2yr_lead_ws",NA,0.10953723004536,0.528718247740289,0.197267792238788,0.250360862826478,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M58",1.69729869528425,0.0716491707032074,29.7499068840843,9.44243777862877e-08
"2var_global","x12_copepod_com_e_go_a + x10_harbour_s_2yr_lead_ws",24,122.054348410446,131.47877905323,0.778770435234963,0.308494385163744,0.485060202185261,"x12_copepod_com_e_go_a","x10_harbour_s_2yr_lead_ws",NA,0.191554757010578,0.189534100352052,-0.422579189503618,0.00376764830954501,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M59",-4.21348210568186,0.18407503822237,23.8391260831182,1.81381869773447e-06
"2var_global","x12_copepod_com_e_go_a + x10_northern_f_s_2yr_lead_ws",24,125.563005204069,134.987435846853,0.911028209904267,0.167207794970253,0.432629405828737,"x12_copepod_com_e_go_a","x10_northern_f_s_2yr_lead_ws",NA,0.243575874966062,0.130044354375692,0.323991821714941,0.0458572934714168,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M60",-0.704825312058858,0.131644241865846,27.3477828767412,3.13833089584543e-07
"2var_global","x12_copepod_com_e_go_a + x10_dfa_ssl_est_wholerange_2yr_lead",24,128.494868859688,137.919299502472,0.739438930491517,0.294159595933938,0.3574273489801,"x12_copepod_com_e_go_a","x10_dfa_ssl_est_wholerange_2yr_lead",NA,0.148655037268946,0.379184049842697,0.150706986013623,0.380678950145793,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M61",2.22703834356022,0.0564421850172095,30.2796465323603,7.24523753969765e-08
"2var_global","x12_copepod_com_e_go_a + x15_arrowtooth_flounder_biomass_pred_ak",24,128.479302746446,137.903733389229,0.685734948593042,0.33561426345872,0.354150672511923,"x12_copepod_com_e_go_a","x15_arrowtooth_flounder_biomass_pred_ak",NA,0.0913514460716327,0.631299606718637,-0.1739876772968,0.375744682134287,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M62",2.21147223031764,0.0531655085490322,30.2640804191177,7.30184764777469e-08
"2var_global","x12_copepod_com_e_go_a + x15_sablefish_biomass_pred_ak",24,128.702976266035,138.127406908819,0.689906946424219,0.330262353460643,0.345529329770238,"x12_copepod_com_e_go_a","x15_sablefish_biomass_pred_ak",NA,0.110948785709492,0.552784042748216,0.142404063680842,0.456417649071619,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M63",2.43514574990732,0.044544165807347,30.4877539387074,6.52924070623908e-08
"2var_global","x12_copepod_com_e_go_a + x15_sablefish_recruitment_pred_ak",24,129.251326899773,138.675757542556,0.741653583381373,0.286144094239248,0.334659423420155,"x12_copepod_com_e_go_a","x15_sablefish_recruitment_pred_ak",NA,0.172803267484906,0.360728059547655,-0.000302563234803112,0.998763593448211,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M64",2.98349638364476,0.0336742594572644,31.0361045724449,4.96352087083182e-08
